Instrument Name,DustTrak II
Model Number,8530
Serial Number,8530091203
Firmware Version,2.6
Calibration Date,07/24/2010
Test Name,8530A_2-5_002
Test Start Time,01:16:51 PM
Test Start Date,07/11/2011
Test Length [D:H:M],0:1:15
Test Interval [M:S],0:1
Mass Average [mg/m3],0.009
Mass Minimum [mg/m3],0.000
Mass Maximum [mg/m3],0.441
Mass TWA [mg/m3],0.001
Photometric User Cal,1.00
Flow User Cal,1.00
Errors,
Number of Samples,4549

Elapsed Time [s],Mass [mg/m3],Alarms,Errors
1,0.008,,
2,0.008,,
3,0.008,,
4,0.010,,
5,0.008,,
6,0.008,,
7,0.009,,
8,0.009,,
9,0.007,,
10,0.008,,
11,0.008,,
12,0.008,,
13,0.008,,
14,0.008,,
15,0.008,,
16,0.008,,
17,0.008,,
18,0.008,,
19,0.008,,
20,0.008,,
21,0.008,,
22,0.008,,
23,0.008,,
24,0.009,,
25,0.010,,
26,0.008,,
27,0.007,,
28,0.008,,
29,0.009,,
30,0.009,,
31,0.009,,
32,0.008,,
33,0.008,,
34,0.008,,
35,0.008,,
36,0.008,,
37,0.008,,
38,0.007,,
39,0.007,,
40,0.007,,
41,0.008,,
42,0.008,,
43,0.008,,
44,0.008,,
45,0.007,,
46,0.007,,
47,0.008,,
48,0.008,,
49,0.008,,
50,0.009,,
51,0.008,,
52,0.008,,
53,0.008,,
54,0.009,,
55,0.008,,
56,0.007,,
57,0.007,,
58,0.008,,
59,0.008,,
60,0.008,,
61,0.008,,
62,0.008,,
63,0.008,,
64,0.007,,
65,0.008,,
66,0.008,,
67,0.008,,
68,0.009,,
69,0.009,,
70,0.008,,
71,0.008,,
72,0.009,,
73,0.010,,
74,0.009,,
75,0.010,,
76,0.011,,
77,0.010,,
78,0.010,,
79,0.010,,
80,0.009,,
81,0.009,,
82,0.009,,
83,0.010,,
84,0.011,,
85,0.011,,
86,0.010,,
87,0.009,,
88,0.009,,
89,0.009,,
90,0.009,,
91,0.011,,
92,0.012,,
93,0.011,,
94,0.010,,
95,0.009,,
96,0.010,,
97,0.011,,
98,0.010,,
99,0.010,,
100,0.010,,
101,0.009,,
102,0.009,,
103,0.009,,
104,0.009,,
105,0.008,,
106,0.009,,
107,0.009,,
108,0.007,,
109,0.008,,
110,0.008,,
111,0.006,,
112,0.001,,
113,0.048,,
114,0.057,,
115,0.009,,
116,0.009,,
117,0.009,,
118,0.010,,
119,0.011,,
120,0.009,,
121,0.009,,
122,0.009,,
123,0.009,,
124,0.009,,
125,0.009,,
126,0.010,,
127,0.009,,
128,0.009,,
129,0.010,,
130,0.009,,
131,0.008,,
132,0.009,,
133,0.010,,
134,0.009,,
135,0.010,,
136,0.009,,
137,0.009,,
138,0.008,,
139,0.009,,
140,0.010,,
141,0.009,,
142,0.008,,
143,0.007,,
144,0.009,,
145,0.009,,
146,0.008,,
147,0.010,,
148,0.009,,
149,0.008,,
150,0.007,,
151,0.008,,
152,0.009,,
153,0.009,,
154,0.009,,
155,0.010,,
156,0.009,,
157,0.010,,
158,0.010,,
159,0.009,,
160,0.009,,
161,0.009,,
162,0.009,,
163,0.008,,
164,0.009,,
165,0.008,,
166,0.008,,
167,0.008,,
168,0.008,,
169,0.008,,
170,0.008,,
171,0.010,,
172,0.008,,
173,0.008,,
174,0.008,,
175,0.008,,
176,0.007,,
177,0.007,,
178,0.008,,
179,0.007,,
180,0.006,,
181,0.008,,
182,0.008,,
183,0.008,,
184,0.007,,
185,0.007,,
186,0.007,,
187,0.007,,
188,0.008,,
189,0.008,,
190,0.008,,
191,0.009,,
192,0.008,,
193,0.008,,
194,0.010,,
195,0.011,,
196,0.011,,
197,0.012,,
198,0.012,,
199,0.011,,
200,0.012,,
201,0.011,,
202,0.008,,
203,0.009,,
204,0.010,,
205,0.008,,
206,0.009,,
207,0.009,,
208,0.009,,
209,0.012,,
210,0.009,,
211,0.008,,
212,0.008,,
213,0.009,,
214,0.008,,
215,0.008,,
216,0.008,,
217,0.010,,
218,0.009,,
219,0.009,,
220,0.009,,
221,0.010,,
222,0.012,,
223,0.012,,
224,0.015,,
225,0.014,,
226,0.014,,
227,0.013,,
228,0.012,,
229,0.011,,
230,0.011,,
231,0.011,,
232,0.013,,
233,0.013,,
234,0.013,,
235,0.012,,
236,0.014,,
237,0.016,,
238,0.016,,
239,0.015,,
240,0.016,,
241,0.016,,
242,0.016,,
243,0.017,,
244,0.015,,
245,0.013,,
246,0.010,,
247,0.012,,
248,0.011,,
249,0.010,,
250,0.009,,
251,0.010,,
252,0.011,,
253,0.008,,
254,0.008,,
255,0.009,,
256,0.009,,
257,0.008,,
258,0.009,,
259,0.010,,
260,0.011,,
261,0.013,,
262,0.011,,
263,0.011,,
264,0.011,,
265,0.010,,
266,0.010,,
267,0.009,,
268,0.009,,
269,0.010,,
270,0.009,,
271,0.009,,
272,0.010,,
273,0.010,,
274,0.009,,
275,0.008,,
276,0.009,,
277,0.009,,
278,0.011,,
279,0.015,,
280,0.012,,
281,0.013,,
282,0.014,,
283,0.011,,
284,0.010,,
285,0.011,,
286,0.009,,
287,0.009,,
288,0.009,,
289,0.011,,
290,0.011,,
291,0.010,,
292,0.010,,
293,0.010,,
294,0.010,,
295,0.011,,
296,0.011,,
297,0.010,,
298,0.010,,
299,0.008,,
300,0.006,,
301,0.006,,
302,0.007,,
303,0.007,,
304,0.007,,
305,0.008,,
306,0.007,,
307,0.007,,
308,0.007,,
309,0.007,,
310,0.006,,
311,0.008,,
312,0.007,,
313,0.007,,
314,0.007,,
315,0.007,,
316,0.007,,
317,0.006,,
318,0.006,,
319,0.006,,
320,0.007,,
321,0.008,,
322,0.008,,
323,0.007,,
324,0.007,,
325,0.007,,
326,0.008,,
327,0.010,,
328,0.010,,
329,0.010,,
330,0.011,,
331,0.010,,
332,0.011,,
333,0.012,,
334,0.009,,
335,0.010,,
336,0.012,,
337,0.010,,
338,0.009,,
339,0.009,,
340,0.010,,
341,0.010,,
342,0.008,,
343,0.009,,
344,0.010,,
345,0.011,,
346,0.010,,
347,0.012,,
348,0.011,,
349,0.012,,
350,0.017,,
351,0.029,,
352,0.040,,
353,0.044,,
354,0.036,,
355,0.031,,
356,0.025,,
357,0.023,,
358,0.027,,
359,0.031,,
360,0.031,,
361,0.028,,
362,0.020,,
363,0.021,,
364,0.022,,
365,0.018,,
366,0.015,,
367,0.016,,
368,0.020,,
369,0.018,,
370,0.017,,
371,0.022,,
372,0.024,,
373,0.022,,
374,0.020,,
375,0.012,,
376,0.011,,
377,0.014,,
378,0.019,,
379,0.020,,
380,0.029,,
381,0.027,,
382,0.020,,
383,0.013,,
384,0.011,,
385,0.011,,
386,0.008,,
387,0.008,,
388,0.008,,
389,0.008,,
390,0.007,,
391,0.008,,
392,0.008,,
393,0.008,,
394,0.010,,
395,0.009,,
396,0.010,,
397,0.008,,
398,0.007,,
399,0.008,,
400,0.008,,
401,0.008,,
402,0.008,,
403,0.008,,
404,0.008,,
405,0.009,,
406,0.008,,
407,0.012,,
408,0.013,,
409,0.008,,
410,0.009,,
411,0.008,,
412,0.008,,
413,0.007,,
414,0.008,,
415,0.008,,
416,0.007,,
417,0.008,,
418,0.007,,
419,0.007,,
420,0.007,,
421,0.008,,
422,0.008,,
423,0.007,,
424,0.007,,
425,0.007,,
426,0.007,,
427,0.007,,
428,0.008,,
429,0.008,,
430,0.009,,
431,0.008,,
432,0.007,,
433,0.007,,
434,0.008,,
435,0.007,,
436,0.008,,
437,0.009,,
438,0.009,,
439,0.010,,
440,0.008,,
441,0.009,,
442,0.008,,
443,0.007,,
444,0.007,,
445,0.007,,
446,0.007,,
447,0.007,,
448,0.007,,
449,0.009,,
450,0.007,,
451,0.007,,
452,0.009,,
453,0.008,,
454,0.007,,
455,0.008,,
456,0.008,,
457,0.007,,
458,0.007,,
459,0.008,,
460,0.008,,
461,0.007,,
462,0.007,,
463,0.007,,
464,0.006,,
465,0.007,,
466,0.007,,
467,0.008,,
468,0.007,,
469,0.009,,
470,0.008,,
471,0.007,,
472,0.008,,
473,0.009,,
474,0.008,,
475,0.008,,
476,0.008,,
477,0.007,,
478,0.007,,
479,0.008,,
480,0.008,,
481,0.008,,
482,0.009,,
483,0.008,,
484,0.007,,
485,0.007,,
486,0.007,,
487,0.009,,
488,0.009,,
489,0.008,,
490,0.008,,
491,0.009,,
492,0.009,,
493,0.007,,
494,0.007,,
495,0.007,,
496,0.007,,
497,0.007,,
498,0.006,,
499,0.007,,
500,0.006,,
501,0.007,,
502,0.007,,
503,0.007,,
504,0.008,,
505,0.007,,
506,0.006,,
507,0.008,,
508,0.007,,
509,0.007,,
510,0.008,,
511,0.008,,
512,0.008,,
513,0.008,,
514,0.007,,
515,0.007,,
516,0.008,,
517,0.007,,
518,0.007,,
519,0.006,,
520,0.007,,
521,0.007,,
522,0.007,,
523,0.007,,
524,0.007,,
525,0.006,,
526,0.007,,
527,0.009,,
528,0.008,,
529,0.007,,
530,0.007,,
531,0.007,,
532,0.008,,
533,0.008,,
534,0.007,,
535,0.008,,
536,0.008,,
537,0.007,,
538,0.008,,
539,0.006,,
540,0.007,,
541,0.007,,
542,0.007,,
543,0.007,,
544,0.006,,
545,0.006,,
546,0.006,,
547,0.006,,
548,0.008,,
549,0.008,,
550,0.007,,
551,0.008,,
552,0.009,,
553,0.009,,
554,0.009,,
555,0.010,,
556,0.009,,
557,0.008,,
558,0.008,,
559,0.009,,
560,0.010,,
561,0.008,,
562,0.009,,
563,0.008,,
564,0.008,,
565,0.008,,
566,0.008,,
567,0.008,,
568,0.008,,
569,0.008,,
570,0.008,,
571,0.008,,
572,0.007,,
573,0.008,,
574,0.009,,
575,0.008,,
576,0.008,,
577,0.009,,
578,0.008,,
579,0.008,,
580,0.008,,
581,0.008,,
582,0.008,,
583,0.007,,
584,0.007,,
585,0.007,,
586,0.008,,
587,0.008,,
588,0.008,,
589,0.008,,
590,0.007,,
591,0.008,,
592,0.008,,
593,0.008,,
594,0.009,,
595,0.009,,
596,0.008,,
597,0.008,,
598,0.008,,
599,0.008,,
600,0.008,,
601,0.008,,
602,0.008,,
603,0.007,,
604,0.008,,
605,0.008,,
606,0.008,,
607,0.009,,
608,0.009,,
609,0.009,,
610,0.008,,
611,0.008,,
612,0.007,,
613,0.008,,
614,0.007,,
615,0.008,,
616,0.009,,
617,0.008,,
618,0.008,,
619,0.007,,
620,0.007,,
621,0.007,,
622,0.008,,
623,0.008,,
624,0.007,,
625,0.008,,
626,0.009,,
627,0.008,,
628,0.008,,
629,0.008,,
630,0.007,,
631,0.007,,
632,0.008,,
633,0.010,,
634,0.009,,
635,0.008,,
636,0.007,,
637,0.007,,
638,0.007,,
639,0.008,,
640,0.007,,
641,0.007,,
642,0.008,,
643,0.008,,
644,0.008,,
645,0.008,,
646,0.006,,
647,0.007,,
648,0.007,,
649,0.008,,
650,0.008,,
651,0.008,,
652,0.007,,
653,0.007,,
654,0.008,,
655,0.007,,
656,0.007,,
657,0.007,,
658,0.006,,
659,0.006,,
660,0.007,,
661,0.007,,
662,0.006,,
663,0.007,,
664,0.008,,
665,0.008,,
666,0.008,,
667,0.007,,
668,0.007,,
669,0.007,,
670,0.007,,
671,0.008,,
672,0.007,,
673,0.008,,
674,0.008,,
675,0.008,,
676,0.006,,
677,0.008,,
678,0.008,,
679,0.007,,
680,0.007,,
681,0.007,,
682,0.007,,
683,0.006,,
684,0.007,,
685,0.006,,
686,0.006,,
687,0.007,,
688,0.007,,
689,0.007,,
