Instrument Name,DustTrak II
Model Number,8530
Serial Number,8530100707
Firmware Version,2.10
Calibration Date,06/18/2012
Test Name,8530C_2-5_003
Test Start Time,10:40:37 AM
Test Start Date,11/14/2012
Test Length [D:H:M],0:2:0
Test Interval [M:S],0:1
Mass Average [mg/m3],0.027
Mass Minimum [mg/m3],0.021
Mass Maximum [mg/m3],0.094
Mass TWA [mg/m3],0.007
Photometric User Cal,1.00
Flow User Cal,1.00
Errors,
Number of Samples,7200

Elapsed Time [s],Mass [mg/m3],Alarms,Errors
1,0.032,,
2,0.033,,
3,0.036,,
4,0.036,,
5,0.034,,
6,0.034,,
7,0.034,,
8,0.033,,
9,0.033,,
10,0.032,,
11,0.033,,
12,0.035,,
13,0.035,,
14,0.034,,
15,0.035,,
16,0.035,,
17,0.033,,
18,0.033,,
19,0.034,,
20,0.035,,
21,0.034,,
22,0.033,,
23,0.034,,
24,0.033,,
25,0.033,,
26,0.034,,
27,0.034,,
28,0.034,,
29,0.034,,
30,0.035,,
31,0.035,,
32,0.034,,
33,0.034,,
34,0.035,,
35,0.034,,
36,0.035,,
37,0.036,,
38,0.036,,
39,0.036,,
40,0.035,,
41,0.034,,
42,0.035,,
43,0.034,,
44,0.035,,
45,0.035,,
46,0.035,,
47,0.035,,
48,0.035,,
49,0.034,,
50,0.033,,
51,0.035,,
52,0.035,,
53,0.033,,
54,0.033,,
55,0.034,,
56,0.036,,
57,0.036,,
58,0.034,,
59,0.035,,
60,0.035,,
61,0.035,,
62,0.035,,
63,0.036,,
64,0.035,,
65,0.035,,
66,0.035,,
67,0.035,,
68,0.035,,
69,0.034,,
70,0.034,,
71,0.035,,
72,0.035,,
73,0.034,,
74,0.034,,
75,0.035,,
76,0.036,,
77,0.036,,
78,0.035,,
79,0.034,,
80,0.036,,
81,0.038,,
82,0.036,,
83,0.037,,
84,0.038,,
85,0.037,,
86,0.035,,
87,0.036,,
88,0.036,,
89,0.035,,
90,0.036,,
91,0.035,,
92,0.036,,
93,0.038,,
94,0.036,,
95,0.036,,
96,0.036,,
97,0.036,,
98,0.036,,
99,0.038,,
100,0.038,,
101,0.037,,
102,0.037,,
103,0.036,,
104,0.036,,
105,0.037,,
106,0.036,,
107,0.036,,
108,0.036,,
109,0.035,,
110,0.035,,
111,0.035,,
112,0.036,,
113,0.063,,
114,0.094,,
115,0.062,,
116,0.062,,
117,0.077,,
118,0.051,,
119,0.074,,
120,0.058,,
121,0.071,,
122,0.055,,
123,0.093,,
124,0.083,,
125,0.033,,
126,0.034,,
127,0.033,,
128,0.033,,
129,0.033,,
130,0.033,,
131,0.033,,
132,0.032,,
133,0.033,,
134,0.034,,
135,0.035,,
136,0.037,,
137,0.036,,
138,0.036,,
139,0.037,,
140,0.035,,
141,0.036,,
142,0.037,,
143,0.037,,
144,0.038,,
145,0.035,,
146,0.036,,
147,0.038,,
148,0.038,,
149,0.037,,
150,0.037,,
151,0.037,,
152,0.038,,
153,0.037,,
154,0.036,,
155,0.036,,
156,0.036,,
157,0.035,,
158,0.036,,
159,0.038,,
160,0.039,,
161,0.037,,
162,0.036,,
163,0.036,,
164,0.037,,
165,0.036,,
166,0.036,,
167,0.035,,
168,0.038,,
169,0.035,,
170,0.030,,
171,0.033,,
172,0.034,,
173,0.035,,
174,0.037,,
175,0.036,,
176,0.035,,
177,0.034,,
178,0.034,,
179,0.035,,
180,0.038,,
181,0.036,,
182,0.036,,
183,0.036,,
184,0.035,,
185,0.036,,
186,0.036,,
187,0.035,,
188,0.037,,
189,0.036,,
190,0.043,,
191,0.044,,
192,0.038,,
193,0.040,,
194,0.040,,
195,0.039,,
196,0.040,,
197,0.041,,
198,0.041,,
199,0.041,,
200,0.040,,
201,0.043,,
202,0.043,,
203,0.038,,
204,0.038,,
205,0.042,,
206,0.042,,
207,0.035,,
208,0.034,,
209,0.035,,
210,0.036,,
211,0.035,,
212,0.035,,
213,0.035,,
214,0.034,,
215,0.035,,
216,0.036,,
217,0.035,,
218,0.033,,
219,0.033,,
220,0.035,,
221,0.036,,
222,0.035,,
223,0.035,,
224,0.035,,
225,0.036,,
226,0.036,,
227,0.034,,
