Instrument Name,DustTrak II
Model Number,8530
Serial Number,8530100707
Firmware Version,2.8
Calibration Date,06/27/2011
Test Name,8530C_2-5_008
Test Start Time,01:53:42 PM
Test Start Date,01/07/2012
Test Length [D:H:M],0:0:42
Test Interval [M:S],0:1
Mass Average [mg/m3],0.001
Mass Minimum [mg/m3],0.000
Mass Maximum [mg/m3],0.032
Mass TWA [mg/m3],0.000
Photometric User Cal,1.00
Flow User Cal,1.00
Errors,
Number of Samples,2528

Elapsed Time [s],Mass [mg/m3],Alarms,Errors
1,0.004,,
2,0.005,,
3,0.004,,
4,0.003,,
5,0.003,,
6,0.003,,
7,0.003,,
8,0.002,,
9,0.002,,
10,0.002,,
11,0.002,,
12,0.002,,
13,0.002,,
14,0.001,,
15,0.001,,
16,0.001,,
17,0.001,,
18,0.001,,
19,0.001,,
20,0.001,,
21,0.001,,
22,0.001,,
23,0.002,,
24,0.002,,
25,0.002,,
26,0.001,,
27,0.001,,
28,0.001,,
29,0.001,,
30,0.002,,
31,0.002,,
32,0.001,,
33,0.001,,
34,0.001,,
35,0.002,,
36,0.003,,
37,0.003,,
38,0.001,,
39,0.001,,
40,0.001,,
41,0.002,,
42,0.001,,
43,0.001,,
44,0.001,,
45,0.001,,
46,0.001,,
47,0.002,,
48,0.002,,
49,0.001,,
50,0.001,,
51,0.001,,
52,0.001,,
53,0.001,,
54,0.001,,
55,0.001,,
56,0.001,,
57,0.001,,
58,0.001,,
59,0.001,,
60,0.001,,
61,0.001,,
62,0.001,,
63,0.001,,
64,0.001,,
65,0.001,,
66,0.001,,
67,0.001,,
68,0.001,,
69,0.002,,
70,0.003,,
71,0.002,,
72,0.001,,
73,0.001,,
74,0.002,,
75,0.002,,
76,0.002,,
77,0.001,,
78,0.001,,
79,0.001,,
80,0.002,,
81,0.003,,
82,0.002,,
83,0.001,,
84,0.001,,
85,0.002,,
86,0.003,,
87,0.002,,
88,0.002,,
89,0.001,,
90,0.001,,
91,0.001,,
92,0.002,,
93,0.004,,
94,0.002,,
95,0.002,,
96,0.002,,
97,0.004,,
98,0.004,,
99,0.003,,
100,0.003,,
101,0.003,,
102,0.003,,
103,0.003,,
104,0.003,,
105,0.002,,
106,0.003,,
107,0.004,,
108,0.004,,
109,0.004,,
110,0.003,,
111,0.002,,
112,0.004,,
113,0.004,,
114,0.002,,
115,0.002,,
116,0.003,,
117,0.004,,
118,0.003,,
119,0.003,,
120,0.002,,
121,0.003,,
122,0.005,,
123,0.006,,
124,0.004,,
125,0.004,,
126,0.003,,
127,0.004,,
128,0.005,,
129,0.003,,
130,0.003,,
131,0.004,,
132,0.003,,
133,0.003,,
134,0.004,,
135,0.003,,
136,0.003,,
137,0.003,,
138,0.003,,
139,0.003,,
140,0.004,,
141,0.004,,
142,0.002,,
143,0.002,,
144,0.002,,
145,0.005,,
146,0.013,,
147,0.003,,
148,0.002,,
149,0.002,,
150,0.003,,
151,0.003,,
152,0.003,,
153,0.002,,
154,0.002,,
155,0.002,,
156,0.002,,
157,0.002,,
158,0.002,,
159,0.002,,
160,0.003,,
161,0.003,,
162,0.003,,
163,0.002,,
164,0.003,,
165,0.001,,
166,0.002,,
167,0.002,,
168,0.002,,
169,0.002,,
170,0.002,,
171,0.002,,
172,0.003,,
173,0.002,,
174,0.002,,
175,0.002,,
176,0.002,,
177,0.002,,
178,0.002,,
179,0.002,,
180,0.002,,
181,0.002,,
182,0.002,,
183,0.002,,
184,0.003,,
185,0.003,,
186,0.002,,
187,0.003,,
188,0.003,,
189,0.003,,
190,0.002,,
191,0.002,,
192,0.002,,
193,0.002,,
194,0.002,,
195,0.002,,
196,0.002,,
197,0.002,,
198,0.002,,
199,0.003,,
200,0.002,,
201,0.004,,
202,0.004,,
203,0.003,,
204,0.003,,
205,0.002,,
206,0.003,,
207,0.003,,
208,0.001,,
209,0.002,,
210,0.002,,
211,0.002,,
212,0.001,,
213,0.001,,
214,0.001,,
215,0.002,,
216,0.002,,
217,0.002,,
218,0.002,,
219,0.003,,
220,0.003,,
221,0.002,,
222,0.001,,
223,0.002,,
224,0.003,,
225,0.002,,
226,0.001,,
227,0.001,,
228,0.002,,
229,0.002,,
230,0.001,,
231,0.001,,
232,0.001,,
233,0.002,,
234,0.001,,
235,0.001,,
236,0.001,,
237,0.001,,
238,0.001,,
239,0.001,,
240,0.002,,
241,0.001,,
242,0.001,,
243,0.001,,
244,0.001,,
245,0.001,,
246,0.002,,
247,0.002,,
248,0.001,,
249,0.001,,
250,0.001,,
251,0.002,,
252,0.002,,
253,0.001,,
254,0.001,,
255,0.001,,
256,0.001,,
257,0.001,,
258,0.002,,
259,0.002,,
260,0.002,,
261,0.002,,
262,0.002,,
263,0.001,,
264,0.001,,
265,0.002,,
266,0.001,,
267,0.001,,
268,0.002,,
269,0.001,,
270,0.002,,
271,0.002,,
272,0.001,,
273,0.002,,
274,0.003,,
275,0.001,,
276,0.001,,
277,0.001,,
278,0.001,,
279,0.001,,
280,0.001,,
281,0.002,,
282,0.002,,
