Instrument Name,DustTrak II
Model Number,8530
Serial Number,8530094612
Firmware Version,2.4
Calibration Date,11/12/2009
Test Name,8530B_2-5_002
Test Start Time,01:10:10 PM
Test Start Date,04/30/2012
Test Length [D:H:M],0:0:27
Test Interval [M:S],0:1
Mass Average [mg/m3],0.021
Mass Minimum [mg/m3],0.014
Mass Maximum [mg/m3],0.064
Mass TWA [mg/m3],0.001
Photometric User Cal,1.00
Flow User Cal,1.00
Errors,
Number of Samples,1631

Elapsed Time [s],Mass [mg/m3],Alarms,Errors
1,0.020,,
2,0.021,,
3,0.022,,
4,0.019,,
5,0.019,,
6,0.019,,
7,0.020,,
8,0.020,,
9,0.019,,
10,0.020,,
11,0.021,,
12,0.019,,
13,0.020,,
14,0.021,,
15,0.020,,
16,0.020,,
17,0.018,,
18,0.018,,
19,0.021,,
20,0.021,,
21,0.021,,
22,0.020,,
23,0.018,,
24,0.019,,
25,0.020,,
26,0.018,,
27,0.019,,
28,0.019,,
29,0.019,,
30,0.019,,
31,0.019,,
32,0.019,,
33,0.019,,
34,0.019,,
35,0.019,,
36,0.019,,
37,0.019,,
38,0.020,,
39,0.021,,
40,0.019,,
41,0.019,,
42,0.019,,
43,0.019,,
44,0.019,,
45,0.019,,
46,0.018,,
47,0.019,,
48,0.020,,
49,0.019,,
50,0.020,,
51,0.019,,
52,0.019,,
53,0.020,,
54,0.018,,
55,0.018,,
56,0.018,,
57,0.017,,
58,0.019,,
59,0.021,,
60,0.020,,
61,0.017,,
62,0.019,,
63,0.021,,
64,0.021,,
65,0.019,,
66,0.019,,
67,0.019,,
68,0.019,,
69,0.020,,
70,0.018,,
71,0.019,,
72,0.020,,
73,0.020,,
74,0.019,,
75,0.020,,
76,0.021,,
77,0.021,,
78,0.019,,
79,0.019,,
80,0.020,,
81,0.020,,
82,0.019,,
83,0.019,,
84,0.020,,
85,0.019,,
86,0.020,,
87,0.019,,
88,0.019,,
89,0.020,,
90,0.019,,
91,0.020,,
92,0.020,,
93,0.020,,
94,0.019,,
95,0.020,,
96,0.020,,
97,0.018,,
98,0.019,,
99,0.020,,
100,0.019,,
101,0.019,,
102,0.019,,
103,0.020,,
104,0.020,,
105,0.019,,
106,0.018,,
107,0.020,,
108,0.021,,
109,0.021,,
110,0.020,,
111,0.020,,
112,0.021,,
113,0.020,,
114,0.020,,
115,0.021,,
116,0.021,,
117,0.020,,
118,0.021,,
119,0.022,,
120,0.022,,
121,0.022,,
122,0.022,,
123,0.022,,
124,0.021,,
125,0.022,,
126,0.021,,
127,0.020,,
128,0.021,,
129,0.021,,
130,0.021,,
131,0.021,,
132,0.023,,
133,0.022,,
134,0.021,,
135,0.021,,
136,0.022,,
137,0.022,,
138,0.021,,
139,0.021,,
140,0.022,,
141,0.021,,
142,0.023,,
143,0.023,,
144,0.023,,
145,0.023,,
146,0.022,,
147,0.021,,
148,0.022,,
149,0.023,,
150,0.022,,
151,0.023,,
152,0.023,,
153,0.023,,
154,0.023,,
155,0.022,,
156,0.020,,
157,0.021,,
158,0.023,,
159,0.022,,
160,0.022,,
161,0.024,,
162,0.022,,
163,0.023,,
164,0.023,,
165,0.022,,
166,0.024,,
167,0.025,,
168,0.023,,
169,0.023,,
170,0.023,,
171,0.022,,
172,0.023,,
173,0.024,,
174,0.024,,
175,0.022,,
176,0.022,,
177,0.024,,
178,0.022,,
179,0.023,,
180,0.023,,
181,0.022,,
182,0.023,,
183,0.023,,
184,0.025,,
185,0.023,,
186,0.023,,
187,0.027,,
188,0.030,,
189,0.029,,
190,0.024,,
191,0.024,,
192,0.023,,
193,0.025,,
194,0.024,,
195,0.024,,
196,0.024,,
197,0.025,,
198,0.027,,
199,0.028,,
200,0.027,,
201,0.026,,
202,0.024,,
203,0.026,,
204,0.028,,
205,0.026,,
206,0.026,,
207,0.024,,
208,0.024,,
209,0.024,,
210,0.027,,
211,0.030,,
212,0.026,,
213,0.023,,
214,0.021,,
215,0.023,,
216,0.023,,
217,0.024,,
218,0.023,,
219,0.024,,
220,0.023,,
221,0.024,,
222,0.027,,
223,0.024,,
224,0.025,,
225,0.027,,
226,0.026,,
227,0.024,,
228,0.025,,
229,0.027,,
230,0.027,,
231,0.025,,
232,0.023,,
233,0.023,,
234,0.025,,
235,0.026,,
236,0.024,,
237,0.025,,
238,0.027,,
239,0.025,,
240,0.026,,
241,0.028,,
242,0.042,,
243,0.064,,
244,0.045,,
245,0.028,,
246,0.025,,
247,0.025,,
248,0.025,,
249,0.026,,
250,0.026,,
251,0.025,,
252,0.024,,
253,0.024,,
254,0.023,,
255,0.023,,
256,0.023,,
257,0.025,,
258,0.027,,
259,0.027,,
260,0.027,,
261,0.024,,
262,0.021,,
263,0.021,,
264,0.021,,
265,0.021,,
266,0.022,,
267,0.022,,
268,0.022,,
269,0.023,,
270,0.023,,
271,0.022,,
272,0.020,,
273,0.021,,
274,0.024,,
275,0.023,,
276,0.021,,
277,0.019,,
278,0.022,,
279,0.023,,
280,0.022,,
281,0.023,,
282,0.022,,
283,0.021,,
284,0.024,,
285,0.022,,
286,0.022,,
287,0.022,,
288,0.024,,
289,0.022,,
290,0.022,,
291,0.023,,
292,0.022,,
293,0.022,,
294,0.022,,
295,0.021,,
296,0.021,,
297,0.022,,
298,0.019,,
299,0.021,,
300,0.023,,
301,0.023,,
302,0.024,,
303,0.023,,
304,0.021,,
305,0.020,,
306,0.023,,
307,0.021,,
308,0.021,,
309,0.021,,
310,0.023,,
311,0.024,,
312,0.026,,
313,0.025,,
