Instrument Name,DustTrak II
Model Number,8530
Serial Number,8530094612
Firmware Version,2.4
Calibration Date,11/12/2009
Test Name,8530B_2-5_003
Test Start Time,02:20:45 PM
Test Start Date,04/30/2012
Test Length [D:H:M],0:0:24
Test Interval [M:S],0:1
Mass Average [mg/m3],0.017
Mass Minimum [mg/m3],0.012
Mass Maximum [mg/m3],0.025
Mass TWA [mg/m3],0.001
Photometric User Cal,1.00
Flow User Cal,1.00
Errors,
Number of Samples,1448

Elapsed Time [s],Mass [mg/m3],Alarms,Errors
1,0.014,,
2,0.014,,
3,0.017,,
4,0.016,,
5,0.015,,
6,0.015,,
7,0.018,,
8,0.018,,
9,0.017,,
10,0.018,,
11,0.017,,
12,0.017,,
13,0.017,,
14,0.017,,
15,0.016,,
16,0.016,,
17,0.016,,
18,0.016,,
19,0.017,,
20,0.017,,
21,0.016,,
22,0.015,,
23,0.017,,
24,0.015,,
25,0.012,,
26,0.016,,
27,0.016,,
28,0.015,,
29,0.015,,
30,0.016,,
31,0.016,,
32,0.015,,
33,0.015,,
34,0.015,,
35,0.016,,
36,0.016,,
37,0.016,,
38,0.016,,
39,0.017,,
40,0.017,,
41,0.017,,
42,0.016,,
43,0.017,,
44,0.017,,
45,0.016,,
46,0.015,,
47,0.014,,
48,0.016,,
49,0.017,,
50,0.016,,
51,0.016,,
52,0.015,,
53,0.016,,
54,0.017,,
55,0.016,,
56,0.015,,
57,0.016,,
58,0.017,,
59,0.017,,
60,0.015,,
61,0.015,,
62,0.016,,
63,0.017,,
64,0.018,,
65,0.016,,
66,0.016,,
67,0.017,,
68,0.016,,
69,0.017,,
70,0.017,,
71,0.016,,
72,0.015,,
73,0.017,,
74,0.019,,
75,0.018,,
76,0.017,,
77,0.016,,
78,0.016,,
79,0.017,,
80,0.017,,
81,0.016,,
82,0.016,,
83,0.017,,
84,0.017,,
85,0.016,,
86,0.015,,
87,0.015,,
88,0.016,,
89,0.017,,
90,0.018,,
91,0.017,,
92,0.016,,
93,0.016,,
94,0.016,,
95,0.016,,
96,0.017,,
97,0.017,,
98,0.018,,
99,0.017,,
100,0.015,,
101,0.015,,
102,0.016,,
103,0.015,,
104,0.015,,
105,0.017,,
106,0.017,,
107,0.016,,
108,0.016,,
109,0.015,,
110,0.015,,
111,0.015,,
112,0.015,,
113,0.016,,
114,0.015,,
115,0.015,,
116,0.017,,
117,0.016,,
118,0.015,,
119,0.016,,
120,0.015,,
121,0.015,,
122,0.015,,
123,0.016,,
124,0.016,,
125,0.016,,
126,0.017,,
127,0.018,,
128,0.017,,
129,0.017,,
130,0.016,,
131,0.017,,
132,0.018,,
133,0.017,,
134,0.017,,
135,0.019,,
136,0.020,,
137,0.017,,
138,0.016,,
139,0.015,,
140,0.017,,
141,0.016,,
142,0.016,,
143,0.018,,
144,0.018,,
145,0.017,,
146,0.016,,
147,0.016,,
148,0.016,,
149,0.015,,
150,0.016,,
151,0.016,,
152,0.015,,
153,0.015,,
154,0.015,,
155,0.017,,
156,0.016,,
157,0.017,,
158,0.016,,
159,0.017,,
160,0.017,,
161,0.016,,
162,0.016,,
163,0.016,,
164,0.017,,
165,0.017,,
166,0.016,,
167,0.016,,
168,0.016,,
169,0.016,,
170,0.016,,
171,0.015,,
172,0.015,,
173,0.016,,
174,0.017,,
175,0.016,,
176,0.016,,
177,0.017,,
178,0.017,,
179,0.018,,
180,0.017,,
181,0.017,,
182,0.016,,
183,0.016,,
184,0.016,,
185,0.015,,
186,0.016,,
187,0.016,,
188,0.016,,
189,0.016,,
190,0.017,,
191,0.021,,
192,0.019,,
193,0.016,,
194,0.016,,
195,0.016,,
196,0.017,,
197,0.016,,
198,0.017,,
199,0.017,,
200,0.017,,
201,0.018,,
202,0.016,,
203,0.016,,
204,0.018,,
205,0.017,,
206,0.016,,
207,0.016,,
208,0.018,,
209,0.018,,
210,0.015,,
211,0.016,,
212,0.016,,
213,0.016,,
214,0.016,,
215,0.015,,
216,0.016,,
217,0.015,,
218,0.015,,
219,0.015,,
220,0.017,,
221,0.018,,
222,0.017,,
223,0.017,,
224,0.018,,
225,0.019,,
226,0.018,,
227,0.017,,
228,0.017,,
229,0.016,,
230,0.018,,
231,0.019,,
232,0.018,,
233,0.016,,
234,0.015,,
235,0.015,,
236,0.016,,
237,0.016,,
238,0.015,,
239,0.016,,
240,0.016,,
241,0.015,,
242,0.015,,
243,0.015,,
244,0.015,,
245,0.015,,
246,0.015,,
247,0.016,,
248,0.015,,
249,0.016,,
250,0.015,,
251,0.016,,
252,0.017,,
253,0.016,,
254,0.015,,
255,0.015,,
256,0.018,,
257,0.018,,
258,0.015,,
259,0.015,,
260,0.016,,
261,0.015,,
262,0.015,,
263,0.015,,
264,0.016,,
265,0.018,,
266,0.016,,
267,0.016,,
268,0.015,,
269,0.015,,
270,0.015,,
271,0.016,,
272,0.016,,
273,0.016,,
274,0.015,,
275,0.015,,
276,0.016,,
277,0.016,,
278,0.016,,
279,0.015,,
280,0.014,,
281,0.016,,
282,0.016,,
283,0.016,,
284,0.014,,
285,0.014,,
286,0.015,,
287,0.015,,
288,0.014,,
289,0.014,,
290,0.015,,
291,0.016,,
292,0.016,,
293,0.017,,
294,0.016,,
295,0.016,,
296,0.017,,
297,0.015,,
298,0.016,,
299,0.016,,
300,0.016,,
301,0.017,,
302,0.017,,
303,0.016,,
304,0.015,,
305,0.015,,
306,0.017,,
307,0.015,,
308,0.014,,
309,0.015,,
310,0.015,,
311,0.015,,
312,0.015,,
313,0.015,,
314,0.015,,
315,0.016,,
316,0.014,,
317,0.014,,
318,0.015,,
319,0.016,,
320,0.018,,
321,0.017,,
322,0.016,,
323,0.017,,
324,0.017,,
325,0.017,,
326,0.017,,
327,0.016,,
328,0.015,,
329,0.016,,
330,0.016,,
331,0.015,,
332,0.017,,
333,0.017,,
334,0.016,,
335,0.015,,
336,0.016,,
337,0.015,,
338,0.015,,
339,0.016,,
340,0.016,,
341,0.017,,
342,0.015,,
343,0.016,,
344,0.017,,
345,0.016,,
346,0.014,,
347,0.014,,
348,0.015,,
349,0.016,,
350,0.016,,
351,0.016,,
352,0.016,,
353,0.016,,
354,0.015,,
355,0.016,,
356,0.016,,
357,0.017,,
358,0.016,,
359,0.018,,
360,0.017,,
361,0.017,,
362,0.017,,
363,0.016,,
364,0.016,,
365,0.015,,
366,0.017,,
367,0.017,,
368,0.016,,
369,0.017,,
370,0.017,,
371,0.017,,
372,0.017,,
373,0.016,,
374,0.017,,
375,0.017,,
376,0.015,,
377,0.017,,
378,0.017,,
379,0.017,,
380,0.015,,
381,0.014,,
382,0.015,,
383,0.016,,
384,0.017,,
385,0.017,,
386,0.017,,
387,0.017,,
388,0.015,,
389,0.016,,
390,0.017,,
391,0.016,,
392,0.016,,
393,0.015,,
394,0.017,,
395,0.015,,
396,0.017,,
397,0.018,,
398,0.017,,
399,0.016,,
400,0.016,,
401,0.015,,
402,0.015,,
403,0.016,,
404,0.016,,
405,0.016,,
406,0.017,,
407,0.016,,
408,0.016,,
409,0.016,,
410,0.017,,
411,0.015,,
412,0.015,,
413,0.016,,
414,0.015,,
415,0.015,,
416,0.014,,
417,0.014,,
418,0.014,,
419,0.014,,
420,0.015,,
421,0.015,,
422,0.016,,
423,0.016,,
424,0.018,,
425,0.017,,
426,0.016,,
427,0.017,,
428,0.016,,
429,0.016,,
430,0.015,,
431,0.015,,
432,0.015,,
433,0.015,,
434,0.016,,
435,0.016,,
436,0.017,,
437,0.016,,
438,0.015,,
439,0.015,,
440,0.014,,
441,0.015,,
442,0.017,,
443,0.017,,
444,0.015,,
445,0.015,,
446,0.015,,
447,0.016,,
448,0.016,,
449,0.016,,
450,0.016,,
451,0.015,,
452,0.015,,
453,0.016,,
454,0.016,,
455,0.015,,
456,0.015,,
457,0.016,,
458,0.016,,
459,0.017,,
460,0.018,,
461,0.017,,
462,0.016,,
463,0.015,,
464,0.016,,
465,0.017,,
466,0.017,,
467,0.016,,
468,0.016,,
469,0.018,,
470,0.018,,
471,0.017,,
472,0.018,,
473,0.017,,
474,0.017,,
475,0.018,,
476,0.018,,
477,0.018,,
478,0.019,,
479,0.018,,
480,0.018,,
481,0.018,,
482,0.018,,
483,0.017,,
484,0.018,,
485,0.017,,
486,0.016,,
487,0.018,,
488,0.018,,
489,0.017,,
490,0.018,,
491,0.018,,
492,0.019,,
493,0.019,,
494,0.017,,
495,0.017,,
496,0.016,,
497,0.016,,
498,0.018,,
499,0.018,,
500,0.017,,
501,0.017,,
502,0.018,,
503,0.019,,
504,0.019,,
505,0.019,,
506,0.019,,
507,0.019,,
508,0.020,,
509,0.019,,
510,0.019,,
511,0.020,,
512,0.019,,
513,0.018,,
514,0.017,,
515,0.017,,
516,0.019,,
517,0.018,,
518,0.016,,
519,0.015,,
520,0.015,,
521,0.017,,
522,0.018,,
523,0.017,,
524,0.016,,
525,0.017,,
526,0.015,,
527,0.016,,
528,0.015,,
529,0.016,,
530,0.017,,
531,0.017,,
532,0.017,,
533,0.016,,
534,0.016,,
535,0.017,,
536,0.019,,
537,0.018,,
538,0.017,,
539,0.018,,
540,0.017,,
541,0.016,,
542,0.016,,
543,0.015,,
544,0.016,,
545,0.017,,
546,0.017,,
547,0.017,,
548,0.018,,
549,0.019,,
550,0.017,,
551,0.017,,
552,0.017,,
553,0.017,,
554,0.018,,
555,0.017,,
556,0.016,,
557,0.018,,
558,0.018,,
559,0.017,,
560,0.014,,
561,0.015,,
562,0.016,,
563,0.016,,
564,0.015,,
565,0.016,,
566,0.016,,
567,0.016,,
568,0.019,,
569,0.019,,
570,0.018,,
571,0.016,,
572,0.016,,
573,0.016,,
574,0.017,,
575,0.015,,
576,0.016,,
577,0.014,,
578,0.016,,
579,0.016,,
580,0.016,,
581,0.016,,
582,0.016,,
583,0.017,,
584,0.017,,
585,0.018,,
586,0.017,,
587,0.018,,
588,0.018,,
589,0.016,,
590,0.017,,
591,0.017,,
592,0.017,,
593,0.018,,
594,0.018,,
595,0.017,,
