Instrument Name,DustTrak II
Model Number,8530
Serial Number,8530100707
Firmware Version,2.8
Calibration Date,06/27/2011
Test Name,8530C_2-5_004
Test Start Time,02:18:45 PM
Test Start Date,04/30/2012
Test Length [D:H:M],0:0:26
Test Interval [M:S],0:1
Mass Average [mg/m3],0.010
Mass Minimum [mg/m3],0.006
Mass Maximum [mg/m3],0.019
Mass TWA [mg/m3],0.001
Photometric User Cal,1.00
Flow User Cal,1.00
Errors,
Number of Samples,1563

Elapsed Time [s],Mass [mg/m3],Alarms,Errors
1,0.008,,
2,0.008,,
3,0.009,,
4,0.009,,
5,0.009,,
6,0.009,,
7,0.009,,
8,0.010,,
9,0.010,,
10,0.011,,
11,0.010,,
12,0.009,,
13,0.011,,
14,0.011,,
15,0.012,,
16,0.011,,
17,0.010,,
18,0.011,,
19,0.010,,
20,0.011,,
21,0.011,,
22,0.011,,
23,0.011,,
24,0.009,,
25,0.009,,
26,0.012,,
27,0.011,,
28,0.010,,
29,0.010,,
30,0.009,,
31,0.009,,
32,0.010,,
33,0.011,,
34,0.011,,
35,0.010,,
36,0.010,,
37,0.010,,
38,0.012,,
39,0.010,,
40,0.009,,
41,0.010,,
42,0.010,,
43,0.010,,
44,0.010,,
45,0.010,,
46,0.010,,
47,0.011,,
48,0.010,,
49,0.010,,
50,0.011,,
51,0.011,,
52,0.010,,
53,0.011,,
54,0.011,,
55,0.011,,
56,0.010,,
57,0.011,,
58,0.011,,
59,0.012,,
60,0.010,,
61,0.011,,
62,0.010,,
63,0.011,,
64,0.011,,
65,0.011,,
66,0.011,,
67,0.010,,
68,0.010,,
69,0.010,,
70,0.010,,
71,0.010,,
72,0.011,,
73,0.010,,
74,0.010,,
75,0.010,,
76,0.009,,
77,0.010,,
78,0.010,,
79,0.010,,
80,0.010,,
81,0.009,,
82,0.010,,
83,0.011,,
84,0.011,,
85,0.010,,
86,0.009,,
87,0.011,,
88,0.012,,
89,0.010,,
90,0.011,,
91,0.009,,
92,0.010,,
93,0.011,,
94,0.010,,
95,0.009,,
96,0.009,,
97,0.009,,
98,0.010,,
99,0.010,,
100,0.010,,
101,0.012,,
102,0.011,,
103,0.010,,
104,0.011,,
105,0.011,,
106,0.010,,
107,0.010,,
108,0.010,,
109,0.008,,
110,0.009,,
111,0.010,,
112,0.008,,
113,0.008,,
114,0.010,,
115,0.010,,
116,0.010,,
117,0.010,,
118,0.010,,
119,0.011,,
120,0.010,,
121,0.008,,
122,0.008,,
123,0.009,,
124,0.010,,
125,0.009,,
126,0.009,,
127,0.010,,
128,0.010,,
129,0.010,,
130,0.009,,
131,0.010,,
132,0.011,,
133,0.012,,
134,0.009,,
135,0.010,,
136,0.011,,
137,0.011,,
138,0.011,,
139,0.009,,
140,0.012,,
141,0.011,,
142,0.010,,
143,0.011,,
144,0.011,,
145,0.010,,
146,0.010,,
147,0.010,,
148,0.010,,
149,0.011,,
150,0.011,,
151,0.011,,
152,0.010,,
153,0.010,,
154,0.010,,
155,0.011,,
156,0.011,,
157,0.011,,
158,0.011,,
159,0.011,,
160,0.010,,
161,0.011,,
162,0.012,,
163,0.012,,
164,0.011,,
165,0.010,,
166,0.010,,
167,0.011,,
168,0.011,,
169,0.009,,
170,0.010,,
171,0.011,,
172,0.012,,
173,0.011,,
174,0.010,,
175,0.011,,
176,0.012,,
177,0.010,,
178,0.010,,
179,0.010,,
180,0.010,,
181,0.011,,
182,0.010,,
183,0.009,,
184,0.011,,
185,0.011,,
186,0.009,,
187,0.010,,
188,0.011,,
189,0.011,,
190,0.011,,
191,0.011,,
192,0.010,,
193,0.010,,
194,0.009,,
195,0.011,,
196,0.011,,
197,0.012,,
198,0.012,,
199,0.011,,
200,0.011,,
201,0.011,,
202,0.010,,
203,0.011,,
204,0.013,,
205,0.012,,
206,0.011,,
207,0.012,,
208,0.013,,
209,0.011,,
210,0.010,,
211,0.012,,
212,0.011,,
213,0.009,,
214,0.009,,
215,0.010,,
216,0.008,,
217,0.011,,
218,0.011,,
219,0.009,,
220,0.010,,
221,0.010,,
222,0.009,,
223,0.010,,
224,0.010,,
225,0.010,,
226,0.011,,
227,0.011,,
228,0.011,,
229,0.011,,
230,0.011,,
231,0.009,,
232,0.009,,
233,0.010,,
234,0.009,,
235,0.010,,
236,0.011,,
237,0.010,,
238,0.009,,
239,0.010,,
240,0.009,,
241,0.011,,
242,0.010,,
243,0.010,,
244,0.010,,
245,0.011,,
246,0.012,,
247,0.011,,
248,0.012,,
249,0.011,,
250,0.011,,
251,0.010,,
252,0.010,,
253,0.010,,
254,0.011,,
255,0.011,,
256,0.010,,
257,0.010,,
258,0.010,,
259,0.011,,
260,0.011,,
261,0.012,,
262,0.012,,
263,0.011,,
264,0.011,,
265,0.011,,
266,0.010,,
267,0.010,,
268,0.011,,
269,0.012,,
270,0.011,,
271,0.011,,
272,0.010,,
273,0.010,,
274,0.010,,
275,0.010,,
276,0.012,,
277,0.014,,
278,0.013,,
279,0.010,,
280,0.012,,
281,0.013,,
282,0.010,,
283,0.009,,
284,0.011,,
285,0.012,,
286,0.012,,
287,0.010,,
288,0.011,,
289,0.011,,
290,0.010,,
291,0.010,,
292,0.010,,
293,0.010,,
294,0.010,,
295,0.010,,
296,0.009,,
297,0.010,,
298,0.010,,
299,0.010,,
300,0.009,,
301,0.010,,
302,0.012,,
303,0.011,,
304,0.010,,
305,0.010,,
306,0.011,,
307,0.011,,
308,0.011,,
309,0.009,,
310,0.010,,
311,0.010,,
312,0.011,,
313,0.010,,
314,0.009,,
315,0.010,,
316,0.010,,
317,0.009,,
318,0.010,,
319,0.010,,
320,0.010,,
321,0.009,,
322,0.010,,
323,0.010,,
324,0.011,,
325,0.010,,
326,0.010,,
327,0.010,,
328,0.010,,
329,0.009,,
330,0.010,,
331,0.009,,
332,0.009,,
333,0.011,,
334,0.009,,
335,0.008,,
336,0.009,,
337,0.009,,
338,0.008,,
339,0.009,,
340,0.010,,
341,0.011,,
342,0.012,,
343,0.011,,
344,0.010,,
345,0.010,,
346,0.011,,
347,0.011,,
348,0.014,,
349,0.014,,
350,0.010,,
351,0.014,,
352,0.015,,
353,0.010,,
354,0.011,,
355,0.010,,
356,0.011,,
357,0.012,,
358,0.011,,
359,0.010,,
360,0.010,,
361,0.010,,
362,0.010,,
363,0.010,,
364,0.009,,
365,0.008,,
366,0.008,,
367,0.009,,
368,0.009,,
369,0.011,,
370,0.009,,
371,0.010,,
372,0.010,,
373,0.010,,
374,0.009,,
375,0.009,,
376,0.010,,
377,0.010,,
378,0.010,,
379,0.012,,
380,0.009,,
381,0.009,,
382,0.010,,
383,0.009,,
384,0.009,,
385,0.010,,
386,0.009,,
387,0.009,,
388,0.010,,
389,0.010,,
390,0.010,,
391,0.011,,
392,0.009,,
393,0.009,,
394,0.009,,
395,0.009,,
396,0.009,,
397,0.010,,
398,0.009,,
399,0.009,,
400,0.010,,
401,0.010,,
402,0.009,,
403,0.010,,
404,0.009,,
405,0.011,,
406,0.009,,
407,0.010,,
408,0.010,,
409,0.009,,
410,0.010,,
411,0.011,,
412,0.010,,
413,0.009,,
414,0.010,,
415,0.011,,
416,0.010,,
417,0.010,,
418,0.010,,
419,0.009,,
420,0.009,,
421,0.010,,
422,0.010,,
423,0.010,,
424,0.009,,
425,0.009,,
426,0.009,,
427,0.010,,
428,0.010,,
429,0.010,,
430,0.011,,
431,0.011,,
432,0.011,,
433,0.011,,
434,0.010,,
435,0.009,,
436,0.010,,
437,0.011,,
438,0.012,,
439,0.010,,
440,0.010,,
441,0.011,,
442,0.011,,
443,0.012,,
444,0.012,,
445,0.010,,
446,0.011,,
447,0.012,,
448,0.012,,
449,0.011,,
450,0.010,,
451,0.010,,
452,0.009,,
453,0.009,,
454,0.010,,
455,0.010,,
456,0.010,,
457,0.009,,
458,0.010,,
459,0.010,,
460,0.010,,
461,0.011,,
462,0.011,,
463,0.009,,
464,0.008,,
465,0.010,,
466,0.010,,
467,0.011,,
468,0.010,,
469,0.009,,
470,0.009,,
471,0.009,,
472,0.009,,
473,0.009,,
474,0.010,,
475,0.010,,
476,0.010,,
477,0.010,,
478,0.011,,
479,0.012,,
480,0.012,,
481,0.010,,
482,0.011,,
483,0.011,,
484,0.010,,
485,0.011,,
486,0.011,,
487,0.011,,
488,0.012,,
489,0.011,,
490,0.009,,
491,0.010,,
492,0.009,,
493,0.010,,
494,0.011,,
495,0.012,,
496,0.013,,
497,0.011,,
498,0.010,,
499,0.010,,
500,0.010,,
501,0.009,,
502,0.010,,
503,0.010,,
504,0.010,,
505,0.011,,
506,0.010,,
507,0.010,,
508,0.011,,
509,0.012,,
510,0.014,,
511,0.015,,
512,0.012,,
513,0.011,,
514,0.011,,
515,0.011,,
516,0.010,,
517,0.010,,
518,0.011,,
519,0.011,,
520,0.011,,
521,0.009,,
522,0.011,,
523,0.011,,
524,0.010,,
525,0.010,,
526,0.011,,
527,0.011,,
528,0.011,,
529,0.011,,
530,0.010,,
531,0.010,,
532,0.011,,
533,0.011,,
534,0.013,,
535,0.012,,
536,0.011,,
537,0.011,,
538,0.011,,
539,0.011,,
540,0.011,,
541,0.011,,
542,0.009,,
543,0.010,,
544,0.011,,
545,0.011,,
546,0.010,,
547,0.010,,
548,0.009,,
549,0.010,,
550,0.011,,
551,0.011,,
552,0.011,,
553,0.011,,
554,0.011,,
555,0.011,,
556,0.011,,
557,0.010,,
558,0.010,,
559,0.011,,
560,0.011,,
561,0.011,,
562,0.010,,
563,0.009,,
564,0.009,,
565,0.009,,
566,0.010,,
567,0.010,,
568,0.010,,
569,0.010,,
570,0.010,,
571,0.011,,
572,0.011,,
573,0.011,,
574,0.010,,
575,0.011,,
576,0.010,,
577,0.009,,
578,0.010,,
579,0.010,,
580,0.010,,
581,0.011,,
582,0.013,,
583,0.010,,
584,0.009,,
585,0.011,,
586,0.012,,
587,0.012,,
588,0.012,,
589,0.010,,
590,0.010,,
591,0.011,,
592,0.012,,
593,0.011,,
594,0.011,,
595,0.010,,
596,0.010,,
597,0.010,,
598,0.011,,
599,0.011,,
600,0.011,,
601,0.011,,
602,0.011,,
603,0.011,,
604,0.010,,
605,0.011,,
606,0.011,,
607,0.011,,
608,0.011,,
609,0.011,,
610,0.011,,
611,0.011,,
612,0.012,,
613,0.013,,
614,0.012,,
615,0.013,,
616,0.012,,
617,0.012,,
618,0.011,,
619,0.012,,
620,0.011,,
621,0.012,,
622,0.011,,
623,0.012,,
624,0.013,,
625,0.014,,
626,0.012,,
627,0.012,,
628,0.011,,
629,0.012,,
630,0.011,,
631,0.012,,
632,0.013,,
633,0.011,,
634,0.014,,
635,0.014,,
636,0.015,,
637,0.016,,
638,0.010,,
639,0.010,,
640,0.010,,
641,0.009,,
642,0.010,,
643,0.009,,
644,0.008,,
645,0.009,,
646,0.010,,
647,0.010,,
648,0.010,,
649,0.010,,
650,0.010,,
651,0.009,,
652,0.009,,
653,0.009,,
654,0.010,,
655,0.009,,
656,0.009,,
657,0.009,,
658,0.010,,
659,0.009,,
660,0.010,,
661,0.010,,
662,0.010,,
663,0.011,,
664,0.011,,
665,0.011,,
666,0.009,,
667,0.009,,
668,0.010,,
669,0.010,,
670,0.009,,
671,0.010,,
672,0.011,,
673,0.010,,
674,0.010,,
675,0.010,,
676,0.010,,
677,0.009,,
678,0.009,,
679,0.010,,
680,0.010,,
681,0.011,,
682,0.011,,
683,0.009,,
684,0.008,,
685,0.009,,
686,0.008,,
687,0.010,,
688,0.010,,
689,0.011,,
