Instrument Name,DustTrak II
Model Number,8530
Serial Number,8530094612
Firmware Version,2.4
Calibration Date,11/12/2009
Test Name,8530B_2-5_002
Test Start Time,01:28:41 PM
Test Start Date,09/27/2011
Test Length [D:H:M],0:1:21
Test Interval [M:S],0:1
Mass Average [mg/m3],0.019
Mass Minimum [mg/m3],0.009
Mass Maximum [mg/m3],0.074
Mass TWA [mg/m3],0.003
Photometric User Cal,1.00
Flow User Cal,1.00
Errors,
Number of Samples,4906

Elapsed Time [s],Mass [mg/m3],Alarms,Errors
1,0.023,,
2,0.023,,
3,0.022,,
4,0.021,,
5,0.019,,
6,0.020,,
7,0.022,,
8,0.023,,
9,0.022,,
10,0.020,,
11,0.019,,
12,0.020,,
13,0.019,,
14,0.019,,
15,0.020,,
16,0.022,,
17,0.019,,
18,0.019,,
19,0.017,,
20,0.018,,
21,0.016,,
22,0.017,,
23,0.019,,
24,0.017,,
25,0.018,,
26,0.018,,
27,0.018,,
28,0.016,,
29,0.016,,
30,0.016,,
31,0.016,,
32,0.016,,
33,0.017,,
34,0.017,,
35,0.017,,
36,0.017,,
37,0.016,,
38,0.015,,
39,0.016,,
40,0.016,,
41,0.015,,
42,0.016,,
43,0.016,,
44,0.018,,
45,0.020,,
46,0.017,,
47,0.017,,
48,0.017,,
49,0.016,,
50,0.014,,
51,0.014,,
52,0.015,,
53,0.016,,
54,0.016,,
55,0.018,,
56,0.019,,
57,0.023,,
58,0.027,,
59,0.018,,
60,0.017,,
61,0.017,,
62,0.017,,
63,0.016,,
64,0.016,,
65,0.016,,
66,0.016,,
67,0.015,,
68,0.015,,
69,0.017,,
70,0.018,,
71,0.016,,
72,0.016,,
73,0.016,,
74,0.018,,
75,0.018,,
76,0.017,,
77,0.016,,
78,0.015,,
79,0.015,,
80,0.016,,
81,0.015,,
82,0.015,,
83,0.016,,
84,0.016,,
85,0.017,,
86,0.018,,
87,0.016,,
88,0.016,,
89,0.015,,
90,0.015,,
91,0.016,,
92,0.016,,
93,0.016,,
94,0.017,,
95,0.015,,
96,0.015,,
97,0.017,,
98,0.015,,
99,0.016,,
100,0.016,,
101,0.016,,
102,0.015,,
103,0.014,,
104,0.015,,
105,0.016,,
106,0.017,,
107,0.016,,
108,0.017,,
109,0.016,,
110,0.016,,
111,0.015,,
112,0.015,,
113,0.017,,
114,0.017,,
115,0.016,,
116,0.016,,
117,0.016,,
118,0.015,,
119,0.015,,
120,0.017,,
121,0.016,,
122,0.016,,
123,0.015,,
124,0.014,,
125,0.014,,
126,0.014,,
127,0.015,,
128,0.016,,
129,0.014,,
130,0.015,,
131,0.017,,
132,0.015,,
133,0.016,,
134,0.016,,
135,0.016,,
136,0.016,,
137,0.016,,
138,0.017,,
139,0.019,,
140,0.017,,
141,0.016,,
142,0.016,,
143,0.016,,
144,0.016,,
145,0.018,,
146,0.019,,
147,0.018,,
148,0.016,,
149,0.017,,
150,0.018,,
151,0.018,,
152,0.019,,
153,0.018,,
154,0.016,,
155,0.017,,
156,0.017,,
157,0.017,,
158,0.017,,
159,0.018,,
160,0.017,,
161,0.015,,
162,0.016,,
163,0.016,,
164,0.016,,
165,0.016,,
166,0.017,,
167,0.018,,
168,0.017,,
169,0.016,,
170,0.016,,
171,0.015,,
172,0.014,,
173,0.016,,
174,0.016,,
175,0.015,,
176,0.015,,
177,0.015,,
178,0.016,,
179,0.016,,
180,0.014,,
181,0.015,,
182,0.016,,
183,0.019,,
184,0.019,,
185,0.015,,
186,0.016,,
187,0.016,,
188,0.016,,
189,0.017,,
190,0.019,,
191,0.018,,
192,0.017,,
193,0.015,,
194,0.015,,
195,0.017,,
196,0.017,,
197,0.016,,
198,0.014,,
199,0.016,,
200,0.018,,
201,0.018,,
202,0.016,,
203,0.015,,
204,0.015,,
205,0.015,,
206,0.014,,
207,0.015,,
208,0.016,,
209,0.015,,
210,0.015,,
211,0.016,,
212,0.014,,
213,0.015,,
214,0.016,,
215,0.016,,
216,0.016,,
217,0.016,,
218,0.014,,
219,0.015,,
220,0.015,,
221,0.016,,
222,0.016,,
223,0.015,,
224,0.015,,
225,0.015,,
226,0.016,,
227,0.016,,
228,0.016,,
229,0.016,,
230,0.015,,
231,0.015,,
232,0.015,,
233,0.016,,
234,0.016,,
235,0.016,,
236,0.015,,
237,0.013,,
238,0.013,,
239,0.014,,
240,0.016,,
241,0.017,,
242,0.016,,
243,0.016,,
244,0.019,,
245,0.022,,
246,0.017,,
247,0.016,,
248,0.017,,
249,0.016,,
250,0.015,,
251,0.016,,
252,0.014,,
253,0.014,,
254,0.015,,
255,0.016,,
256,0.015,,
257,0.014,,
258,0.015,,
259,0.014,,
260,0.014,,
261,0.014,,
262,0.015,,
263,0.015,,
264,0.013,,
265,0.014,,
266,0.016,,
267,0.015,,
268,0.015,,
269,0.015,,
270,0.014,,
271,0.015,,
272,0.016,,
273,0.015,,
274,0.013,,
275,0.014,,
276,0.015,,
277,0.014,,
278,0.015,,
279,0.015,,
280,0.015,,
281,0.014,,
282,0.013,,
283,0.014,,
284,0.014,,
285,0.013,,
286,0.014,,
287,0.015,,
288,0.014,,
289,0.014,,
290,0.013,,
291,0.013,,
292,0.014,,
293,0.014,,
294,0.013,,
295,0.012,,
296,0.013,,
297,0.014,,
298,0.013,,
299,0.013,,
300,0.015,,
301,0.015,,
302,0.015,,
303,0.015,,
304,0.013,,
305,0.012,,
306,0.013,,
307,0.014,,
308,0.013,,
309,0.012,,
310,0.013,,
311,0.014,,
312,0.014,,
313,0.015,,
314,0.014,,
315,0.014,,
316,0.014,,
317,0.013,,
318,0.013,,
319,0.013,,
320,0.014,,
321,0.015,,
322,0.014,,
323,0.015,,
324,0.015,,
325,0.015,,
326,0.014,,
327,0.013,,
328,0.012,,
329,0.013,,
330,0.014,,
331,0.014,,
332,0.015,,
333,0.015,,
334,0.015,,
335,0.014,,
336,0.015,,
337,0.014,,
338,0.013,,
339,0.014,,
340,0.014,,
341,0.013,,
342,0.013,,
343,0.014,,
344,0.015,,
345,0.014,,
346,0.013,,
347,0.015,,
348,0.015,,
349,0.015,,
350,0.015,,
351,0.015,,
352,0.015,,
353,0.015,,
354,0.014,,
355,0.015,,
356,0.016,,
357,0.016,,
358,0.015,,
359,0.013,,
360,0.015,,
361,0.017,,
362,0.016,,
363,0.015,,
364,0.014,,
365,0.016,,
366,0.018,,
367,0.017,,
368,0.015,,
369,0.014,,
370,0.016,,
371,0.016,,
372,0.015,,
373,0.016,,
374,0.013,,
375,0.015,,
376,0.014,,
377,0.014,,
378,0.013,,
379,0.013,,
380,0.014,,
381,0.012,,
382,0.013,,
383,0.013,,
384,0.015,,
385,0.014,,
386,0.013,,
387,0.013,,
388,0.013,,
389,0.013,,
390,0.014,,
391,0.014,,
392,0.016,,
393,0.015,,
394,0.017,,
395,0.018,,
396,0.013,,
397,0.014,,
398,0.014,,
399,0.015,,
400,0.015,,
401,0.014,,
402,0.014,,
403,0.014,,
404,0.013,,
405,0.015,,
406,0.017,,
407,0.016,,
408,0.017,,
409,0.020,,
410,0.020,,
411,0.018,,
412,0.017,,
413,0.014,,
414,0.014,,
415,0.014,,
416,0.015,,
417,0.015,,
418,0.015,,
419,0.014,,
420,0.014,,
421,0.015,,
422,0.014,,
423,0.013,,
424,0.013,,
425,0.014,,
426,0.015,,
427,0.014,,
428,0.014,,
429,0.014,,
430,0.013,,
431,0.014,,
432,0.016,,
433,0.016,,
434,0.014,,
435,0.014,,
436,0.014,,
437,0.012,,
438,0.014,,
439,0.015,,
440,0.015,,
441,0.014,,
442,0.014,,
443,0.014,,
444,0.014,,
445,0.015,,
446,0.016,,
447,0.014,,
448,0.013,,
449,0.014,,
450,0.014,,
451,0.014,,
452,0.014,,
453,0.013,,
454,0.014,,
455,0.014,,
456,0.012,,
457,0.013,,
458,0.014,,
459,0.014,,
460,0.013,,
461,0.013,,
462,0.013,,
463,0.015,,
464,0.014,,
465,0.013,,
466,0.013,,
467,0.013,,
468,0.014,,
469,0.014,,
470,0.015,,
471,0.015,,
472,0.016,,
473,0.016,,
474,0.015,,
475,0.017,,
476,0.018,,
477,0.019,,
478,0.019,,
479,0.016,,
480,0.014,,
481,0.016,,
482,0.017,,
483,0.015,,
484,0.014,,
485,0.015,,
486,0.015,,
487,0.014,,
488,0.013,,
489,0.015,,
490,0.015,,
491,0.015,,
492,0.015,,
493,0.014,,
494,0.014,,
495,0.013,,
496,0.013,,
497,0.012,,
498,0.012,,
499,0.015,,
500,0.017,,
501,0.015,,
502,0.016,,
503,0.015,,
504,0.015,,
505,0.015,,
506,0.018,,
507,0.060,,
508,0.074,,
509,0.031,,
510,0.015,,
511,0.015,,
512,0.018,,
513,0.018,,
514,0.016,,
515,0.014,,
516,0.013,,
517,0.013,,
518,0.013,,
519,0.015,,
520,0.015,,
521,0.013,,
522,0.013,,
523,0.014,,
524,0.014,,
525,0.015,,
526,0.016,,
527,0.018,,
528,0.019,,
529,0.015,,
530,0.015,,
531,0.014,,
532,0.014,,
533,0.014,,
534,0.012,,
535,0.013,,
536,0.013,,
537,0.012,,
538,0.012,,
539,0.012,,
540,0.013,,
541,0.013,,
542,0.012,,
543,0.014,,
544,0.015,,
545,0.013,,
546,0.012,,
547,0.013,,
548,0.012,,
549,0.012,,
550,0.013,,
551,0.014,,
552,0.013,,
553,0.012,,
554,0.012,,
555,0.014,,
556,0.013,,
557,0.012,,
558,0.013,,
559,0.013,,
560,0.013,,
561,0.018,,
562,0.019,,
563,0.013,,
564,0.013,,
565,0.013,,
566,0.013,,
567,0.013,,
568,0.013,,
569,0.012,,
570,0.012,,
571,0.012,,
572,0.012,,
573,0.013,,
574,0.014,,
575,0.012,,
576,0.012,,
577,0.014,,
578,0.013,,
579,0.013,,
580,0.014,,
581,0.013,,
582,0.012,,
583,0.012,,
584,0.012,,
585,0.013,,
586,0.013,,
587,0.014,,
588,0.016,,
589,0.017,,
590,0.016,,
591,0.014,,
592,0.014,,
593,0.013,,
594,0.013,,
595,0.013,,
596,0.013,,
597,0.014,,
598,0.013,,
599,0.013,,
600,0.013,,
601,0.013,,
602,0.013,,
603,0.013,,
604,0.013,,
605,0.014,,
606,0.015,,
607,0.012,,
608,0.015,,
609,0.017,,
610,0.014,,
611,0.015,,
612,0.014,,
613,0.013,,
614,0.014,,
615,0.014,,
616,0.014,,
617,0.013,,
618,0.014,,
619,0.014,,
620,0.014,,
621,0.015,,
622,0.015,,
623,0.015,,
624,0.014,,
625,0.013,,
626,0.012,,
627,0.014,,
628,0.014,,
629,0.013,,
630,0.012,,
631,0.012,,
632,0.013,,
633,0.014,,
634,0.013,,
635,0.011,,
636,0.012,,
637,0.012,,
638,0.014,,
639,0.014,,
640,0.014,,
641,0.013,,
642,0.012,,
643,0.012,,
644,0.013,,
645,0.013,,
646,0.013,,
647,0.013,,
648,0.022,,
649,0.026,,
650,0.017,,
651,0.016,,
652,0.017,,
653,0.016,,
654,0.015,,
655,0.014,,
656,0.015,,
657,0.014,,
658,0.012,,
659,0.014,,
660,0.016,,
661,0.014,,
662,0.014,,
663,0.013,,
664,0.013,,
665,0.013,,
666,0.015,,
667,0.013,,
668,0.013,,
669,0.014,,
670,0.013,,
671,0.014,,
672,0.014,,
673,0.013,,
674,0.012,,
675,0.012,,
676,0.012,,
677,0.011,,
678,0.012,,
679,0.014,,
680,0.014,,
681,0.012,,
682,0.012,,
683,0.012,,
684,0.012,,
685,0.013,,
686,0.015,,
687,0.017,,
688,0.017,,
689,0.018,,
690,0.015,,
691,0.015,,
692,0.014,,
693,0.015,,
694,0.018,,
695,0.021,,
696,0.016,,
697,0.015,,
698,0.018,,
699,0.021,,
700,0.015,,
701,0.012,,
702,0.012,,
703,0.013,,
704,0.014,,
705,0.013,,
706,0.012,,
707,0.011,,
708,0.013,,
709,0.013,,
710,0.012,,
711,0.013,,
712,0.012,,
713,0.012,,
714,0.015,,
715,0.014,,
716,0.013,,
717,0.013,,
718,0.013,,
719,0.013,,
720,0.013,,
721,0.013,,
722,0.014,,
723,0.014,,
724,0.012,,
725,0.013,,
726,0.014,,
727,0.013,,
728,0.012,,
729,0.012,,
730,0.013,,
731,0.013,,
732,0.013,,
733,0.014,,
