Instrument Name,DustTrak II
Model Number,8530
Serial Number,8530091203
Firmware Version,2.10
Calibration Date,07/10/2012
Test Name,8530A_2-5_003
Test Start Time,01:26:38 PM
Test Start Date,10/02/2012
Test Length [D:H:M],0:0:51
Test Interval [M:S],0:1
Mass Average [mg/m3],0.034
Mass Minimum [mg/m3],0.028
Mass Maximum [mg/m3],0.096
Mass TWA [mg/m3],0.004
Photometric User Cal,1.00
Flow User Cal,1.00
Errors,
Number of Samples,3079

Elapsed Time [s],Mass [mg/m3],Alarms,Errors
1,0.041,,
2,0.038,,
3,0.035,,
4,0.034,,
5,0.035,,
6,0.036,,
7,0.035,,
8,0.033,,
9,0.033,,
10,0.034,,
11,0.035,,
12,0.036,,
13,0.036,,
14,0.034,,
15,0.035,,
16,0.035,,
17,0.035,,
18,0.036,,
19,0.036,,
20,0.035,,
21,0.035,,
22,0.035,,
23,0.034,,
24,0.035,,
25,0.036,,
26,0.036,,
27,0.036,,
28,0.034,,
29,0.034,,
30,0.035,,
31,0.037,,
32,0.037,,
33,0.035,,
34,0.034,,
35,0.034,,
36,0.035,,
37,0.036,,
38,0.035,,
39,0.034,,
40,0.035,,
41,0.036,,
42,0.035,,
43,0.036,,
44,0.038,,
45,0.035,,
46,0.035,,
47,0.035,,
48,0.034,,
49,0.034,,
50,0.033,,
51,0.034,,
52,0.035,,
53,0.034,,
54,0.033,,
55,0.033,,
56,0.033,,
57,0.034,,
58,0.034,,
59,0.032,,
60,0.033,,
61,0.033,,
62,0.034,,
63,0.036,,
64,0.036,,
65,0.037,,
66,0.035,,
67,0.036,,
68,0.034,,
69,0.035,,
70,0.036,,
71,0.034,,
72,0.035,,
73,0.035,,
74,0.034,,
75,0.034,,
76,0.035,,
77,0.034,,
78,0.036,,
79,0.035,,
80,0.034,,
81,0.033,,
82,0.035,,
83,0.035,,
84,0.034,,
85,0.033,,
86,0.034,,
87,0.035,,
88,0.034,,
89,0.034,,
90,0.035,,
91,0.035,,
92,0.033,,
93,0.034,,
94,0.034,,
95,0.033,,
96,0.033,,
97,0.033,,
98,0.033,,
99,0.033,,
100,0.033,,
101,0.033,,
102,0.036,,
103,0.036,,
104,0.034,,
105,0.036,,
106,0.037,,
107,0.033,,
108,0.034,,
109,0.036,,
110,0.034,,
111,0.033,,
112,0.034,,
113,0.034,,
114,0.034,,
115,0.035,,
116,0.036,,
117,0.033,,
118,0.033,,
119,0.033,,
120,0.033,,
121,0.033,,
122,0.033,,
123,0.032,,
124,0.032,,
125,0.033,,
126,0.034,,
127,0.032,,
128,0.033,,
129,0.034,,
130,0.037,,
131,0.034,,
132,0.033,,
133,0.031,,
134,0.033,,
135,0.036,,
136,0.035,,
137,0.035,,
138,0.035,,
139,0.035,,
140,0.033,,
141,0.033,,
142,0.035,,
143,0.036,,
144,0.035,,
145,0.034,,
146,0.035,,
147,0.034,,
148,0.034,,
149,0.034,,
150,0.034,,
151,0.035,,
152,0.036,,
153,0.034,,
154,0.033,,
155,0.032,,
156,0.032,,
157,0.033,,
158,0.036,,
159,0.037,,
160,0.037,,
161,0.035,,
162,0.035,,
163,0.032,,
164,0.033,,
165,0.034,,
166,0.033,,
167,0.033,,
168,0.034,,
169,0.035,,
170,0.035,,
171,0.034,,
172,0.034,,
173,0.035,,
174,0.036,,
175,0.034,,
176,0.033,,
177,0.033,,
178,0.034,,
179,0.033,,
180,0.034,,
181,0.035,,
182,0.032,,
183,0.033,,
184,0.033,,
185,0.033,,
186,0.032,,
187,0.032,,
188,0.034,,
189,0.033,,
190,0.035,,
191,0.034,,
192,0.034,,
193,0.034,,
194,0.033,,
195,0.033,,
196,0.033,,
197,0.032,,
198,0.033,,
199,0.033,,
200,0.034,,
201,0.033,,
202,0.033,,
203,0.034,,
204,0.034,,
205,0.033,,
206,0.033,,
207,0.034,,
208,0.034,,
209,0.034,,
210,0.034,,
211,0.033,,
212,0.033,,
213,0.033,,
214,0.033,,
215,0.033,,
216,0.033,,
217,0.034,,
218,0.034,,
219,0.034,,
220,0.034,,
221,0.035,,
222,0.034,,
223,0.033,,
224,0.035,,
225,0.036,,
226,0.034,,
227,0.034,,
228,0.035,,
229,0.038,,
230,0.044,,
231,0.043,,
232,0.041,,
233,0.036,,
234,0.035,,
235,0.034,,
236,0.034,,
237,0.035,,
238,0.036,,
239,0.036,,
240,0.034,,
241,0.033,,
242,0.033,,
243,0.033,,
244,0.034,,
245,0.035,,
246,0.035,,
247,0.033,,
248,0.034,,
249,0.035,,
250,0.035,,
251,0.033,,
252,0.036,,
253,0.036,,
254,0.035,,
255,0.035,,
256,0.035,,
257,0.034,,
258,0.034,,
259,0.034,,
260,0.035,,
261,0.037,,
262,0.037,,
263,0.037,,
264,0.036,,
265,0.035,,
266,0.035,,
267,0.035,,
268,0.036,,
269,0.036,,
270,0.035,,
271,0.035,,
272,0.036,,
273,0.035,,
274,0.034,,
275,0.033,,
276,0.036,,
277,0.036,,
278,0.033,,
279,0.034,,
