Instrument Name,DustTrak II
Model Number,8530
Serial Number,8530100707
Firmware Version,2.10
Calibration Date,06/18/2012
Test Name,8530C_2-5_001
Test Start Time,03:33:47 PM
Test Start Date,07/12/2012
Test Length [D:H:M],0:0:16
Test Interval [M:S],0:1
Mass Average [mg/m3],0.023
Mass Minimum [mg/m3],0.008
Mass Maximum [mg/m3],0.048
Mass TWA [mg/m3],0.001
Photometric User Cal,1.00
Flow User Cal,1.00
Errors,
Number of Samples,991

Elapsed Time [s],Mass [mg/m3],Alarms,Errors
1,0.022,,
2,0.023,,
3,0.023,,
4,0.022,,
5,0.023,,
6,0.023,,
7,0.023,,
8,0.024,,
9,0.024,,
10,0.023,,
11,0.022,,
12,0.022,,
13,0.023,,
14,0.022,,
15,0.021,,
16,0.022,,
17,0.022,,
18,0.023,,
19,0.021,,
20,0.021,,
21,0.022,,
22,0.021,,
23,0.024,,
24,0.023,,
25,0.022,,
26,0.022,,
27,0.020,,
28,0.022,,
29,0.023,,
30,0.023,,
31,0.023,,
32,0.022,,
33,0.022,,
34,0.024,,
35,0.023,,
36,0.024,,
37,0.024,,
38,0.024,,
39,0.022,,
40,0.022,,
41,0.022,,
42,0.023,,
43,0.025,,
44,0.025,,
45,0.023,,
46,0.023,,
47,0.022,,
48,0.023,,
49,0.024,,
50,0.024,,
51,0.022,,
52,0.021,,
53,0.023,,
54,0.023,,
55,0.024,,
56,0.023,,
57,0.023,,
58,0.023,,
59,0.023,,
60,0.024,,
61,0.023,,
62,0.024,,
63,0.023,,
64,0.020,,
65,0.020,,
66,0.024,,
67,0.023,,
68,0.022,,
69,0.022,,
70,0.023,,
71,0.022,,
72,0.022,,
73,0.022,,
74,0.021,,
75,0.022,,
76,0.024,,
77,0.024,,
78,0.023,,
79,0.025,,
80,0.024,,
81,0.025,,
82,0.024,,
83,0.024,,
84,0.026,,
85,0.023,,
86,0.023,,
87,0.024,,
88,0.022,,
89,0.021,,
90,0.021,,
91,0.021,,
92,0.024,,
93,0.024,,
94,0.023,,
95,0.023,,
96,0.023,,
97,0.023,,
98,0.022,,
99,0.024,,
100,0.024,,
101,0.022,,
102,0.023,,
103,0.022,,
104,0.022,,
105,0.021,,
106,0.023,,
107,0.022,,
108,0.022,,
109,0.023,,
110,0.024,,
111,0.024,,
112,0.023,,
113,0.021,,
114,0.021,,
115,0.023,,
116,0.022,,
117,0.021,,
118,0.020,,
119,0.022,,
120,0.024,,
121,0.025,,
122,0.023,,
123,0.023,,
124,0.023,,
125,0.022,,
126,0.022,,
127,0.021,,
128,0.020,,
129,0.022,,
130,0.022,,
131,0.024,,
132,0.024,,
133,0.024,,
134,0.023,,
135,0.023,,
136,0.021,,
137,0.021,,
138,0.022,,
139,0.023,,
140,0.023,,
141,0.022,,
142,0.022,,
143,0.024,,
144,0.023,,
145,0.024,,
146,0.023,,
147,0.023,,
148,0.025,,
149,0.024,,
150,0.022,,
151,0.021,,
152,0.021,,
153,0.021,,
154,0.021,,
155,0.022,,
156,0.022,,
157,0.022,,
158,0.022,,
159,0.023,,
160,0.022,,
161,0.017,,
162,0.048,,
163,0.025,,
164,0.024,,
165,0.025,,
166,0.022,,
167,0.020,,
168,0.021,,
169,0.022,,
170,0.023,,
171,0.022,,
172,0.021,,
173,0.021,,
174,0.021,,
175,0.021,,
176,0.023,,
177,0.025,,
178,0.024,,
179,0.022,,
180,0.021,,
