Instrument Name,DustTrak II
Model Number,8530
Serial Number,8530094612
Firmware Version,2.4
Calibration Date,11/12/2009
Test Name,8530B_2-5_009
Test Start Time,09:56:12 AM
Test Start Date,10/27/2010
Test Length [D:H:M],0:2:0
Test Interval [M:S],0:1
Mass Average [mg/m3],0.010
Mass Minimum [mg/m3],0.005
Mass Maximum [mg/m3],0.035
Mass TWA [mg/m3],0.003
Photometric User Cal,1.00
Flow User Cal,1.00
Errors,
Number of Samples,7200

Elapsed Time [s],Mass [mg/m3],Alarms,Errors
1,0.011,,
2,0.011,,
3,0.010,,
4,0.010,,
5,0.011,,
6,0.011,,
7,0.010,,
8,0.011,,
9,0.010,,
10,0.010,,
11,0.011,,
12,0.010,,
13,0.009,,
14,0.011,,
15,0.012,,
16,0.011,,
17,0.011,,
18,0.010,,
19,0.010,,
20,0.011,,
21,0.011,,
22,0.011,,
23,0.010,,
24,0.010,,
25,0.011,,
26,0.011,,
27,0.010,,
28,0.012,,
29,0.011,,
30,0.011,,
31,0.011,,
32,0.012,,
33,0.013,,
34,0.013,,
35,0.010,,
36,0.010,,
37,0.010,,
38,0.012,,
39,0.013,,
40,0.011,,
41,0.011,,
42,0.011,,
43,0.011,,
44,0.011,,
45,0.010,,
46,0.010,,
47,0.011,,
48,0.010,,
49,0.011,,
50,0.012,,
51,0.012,,
52,0.012,,
53,0.012,,
54,0.011,,
55,0.012,,
56,0.013,,
57,0.010,,
58,0.011,,
59,0.011,,
60,0.010,,
61,0.010,,
62,0.010,,
63,0.011,,
64,0.010,,
65,0.010,,
66,0.010,,
67,0.010,,
68,0.010,,
69,0.010,,
70,0.010,,
71,0.011,,
72,0.011,,
73,0.012,,
74,0.011,,
75,0.011,,
76,0.010,,
77,0.011,,
78,0.010,,
79,0.011,,
80,0.011,,
81,0.011,,
82,0.011,,
83,0.011,,
84,0.011,,
85,0.011,,
86,0.010,,
87,0.010,,
88,0.011,,
89,0.010,,
90,0.010,,
91,0.010,,
92,0.010,,
93,0.011,,
94,0.011,,
95,0.012,,
96,0.010,,
97,0.011,,
98,0.010,,
99,0.010,,
100,0.011,,
101,0.012,,
102,0.013,,
103,0.011,,
104,0.010,,
105,0.011,,
106,0.010,,
107,0.009,,
108,0.010,,
109,0.011,,
110,0.011,,
111,0.011,,
112,0.010,,
113,0.010,,
114,0.010,,
115,0.010,,
116,0.010,,
117,0.011,,
118,0.011,,
119,0.011,,
120,0.011,,
121,0.011,,
122,0.011,,
123,0.010,,
124,0.010,,
125,0.010,,
126,0.011,,
127,0.011,,
128,0.010,,
129,0.010,,
130,0.009,,
131,0.010,,
132,0.010,,
133,0.010,,
134,0.010,,
135,0.010,,
136,0.010,,
137,0.010,,
138,0.010,,
139,0.010,,
140,0.011,,
141,0.011,,
142,0.011,,
143,0.011,,
144,0.011,,
145,0.010,,
146,0.011,,
147,0.010,,
148,0.009,,
149,0.010,,
150,0.011,,
151,0.011,,
152,0.012,,
153,0.011,,
154,0.010,,
155,0.010,,
156,0.011,,
157,0.010,,
158,0.011,,
159,0.010,,
160,0.010,,
161,0.009,,
162,0.010,,
163,0.010,,
164,0.010,,
165,0.010,,
166,0.010,,
167,0.009,,
168,0.010,,
169,0.011,,
170,0.010,,
171,0.010,,
172,0.009,,
173,0.009,,
174,0.010,,
175,0.009,,
176,0.009,,
177,0.010,,
178,0.010,,
179,0.010,,
180,0.010,,
181,0.010,,
182,0.009,,
183,0.009,,
184,0.009,,
185,0.009,,
186,0.009,,
187,0.009,,
188,0.009,,
189,0.009,,
190,0.010,,
191,0.010,,
192,0.009,,
193,0.009,,
194,0.009,,
195,0.010,,
196,0.010,,
197,0.009,,
198,0.010,,
199,0.010,,
200,0.010,,
201,0.009,,
202,0.009,,
203,0.009,,
204,0.009,,
205,0.010,,
206,0.010,,
207,0.010,,
208,0.010,,
209,0.010,,
210,0.010,,
211,0.010,,
212,0.010,,
213,0.010,,
214,0.010,,
215,0.009,,
216,0.010,,
217,0.010,,
218,0.011,,
219,0.010,,
220,0.009,,
221,0.011,,
222,0.010,,
223,0.011,,
224,0.010,,
225,0.010,,
226,0.010,,
227,0.010,,
228,0.010,,
229,0.009,,
230,0.010,,
231,0.010,,
232,0.010,,
233,0.011,,
234,0.011,,
235,0.011,,
236,0.012,,
237,0.011,,
238,0.010,,
239,0.011,,
240,0.011,,
241,0.011,,
242,0.011,,
243,0.011,,
244,0.011,,
245,0.011,,
246,0.012,,
247,0.011,,
248,0.011,,
249,0.012,,
250,0.012,,
251,0.011,,
252,0.010,,
253,0.010,,
254,0.010,,
255,0.011,,
256,0.011,,
257,0.011,,
258,0.011,,
259,0.009,,
260,0.011,,
261,0.013,,
262,0.011,,
263,0.010,,
264,0.010,,
265,0.009,,
266,0.010,,
267,0.011,,
268,0.010,,
269,0.009,,
270,0.010,,
271,0.009,,
272,0.009,,
273,0.010,,
274,0.010,,
275,0.010,,
276,0.010,,
277,0.009,,
278,0.010,,
279,0.010,,
280,0.010,,
281,0.009,,
282,0.010,,
283,0.010,,
284,0.010,,
285,0.009,,
286,0.010,,
287,0.010,,
288,0.011,,
289,0.011,,
290,0.010,,
291,0.009,,
292,0.009,,
293,0.009,,
