Instrument Name,DustTrak II
Model Number,8530
Serial Number,8530094612
Firmware Version,2.4
Calibration Date,11/12/2009
Test Name,8530B_2-5_013
Test Start Time,11:29:19 AM
Test Start Date,04/02/2011
Test Length [D:H:M],0:2:0
Test Interval [M:S],0:1
Mass Average [mg/m3],0.016
Mass Minimum [mg/m3],0.001
Mass Maximum [mg/m3],0.165
Mass TWA [mg/m3],0.004
Photometric User Cal,1.00
Flow User Cal,1.00
Errors,
Number of Samples,7200

Elapsed Time [s],Mass [mg/m3],Alarms,Errors
1,0.019,,
2,0.017,,
3,0.015,,
4,0.018,,
5,0.018,,
6,0.018,,
7,0.018,,
8,0.018,,
9,0.018,,
10,0.019,,
11,0.019,,
12,0.019,,
13,0.017,,
14,0.018,,
15,0.020,,
16,0.019,,
17,0.027,,
18,0.028,,
19,0.018,,
20,0.018,,
21,0.018,,
22,0.018,,
23,0.019,,
24,0.019,,
25,0.018,,
26,0.018,,
27,0.017,,
28,0.017,,
29,0.018,,
30,0.018,,
31,0.018,,
32,0.018,,
33,0.018,,
34,0.018,,
35,0.019,,
36,0.018,,
37,0.018,,
38,0.019,,
39,0.018,,
40,0.017,,
41,0.017,,
42,0.020,,
43,0.021,,
44,0.020,,
45,0.018,,
46,0.017,,
47,0.019,,
48,0.019,,
49,0.018,,
50,0.018,,
51,0.018,,
52,0.019,,
53,0.018,,
54,0.018,,
55,0.017,,
56,0.019,,
57,0.019,,
58,0.017,,
59,0.019,,
60,0.020,,
61,0.017,,
62,0.018,,
63,0.017,,
64,0.018,,
65,0.019,,
66,0.020,,
67,0.019,,
68,0.021,,
69,0.023,,
70,0.021,,
71,0.020,,
72,0.019,,
73,0.020,,
74,0.019,,
75,0.019,,
76,0.020,,
77,0.018,,
78,0.018,,
79,0.018,,
80,0.018,,
81,0.017,,
82,0.018,,
83,0.019,,
84,0.018,,
85,0.019,,
86,0.020,,
87,0.020,,
88,0.017,,
89,0.017,,
90,0.018,,
91,0.019,,
92,0.018,,
93,0.019,,
94,0.021,,
95,0.020,,
96,0.019,,
97,0.020,,
98,0.022,,
99,0.018,,
100,0.017,,
101,0.017,,
102,0.021,,
103,0.020,,
104,0.019,,
105,0.017,,
106,0.017,,
107,0.020,,
108,0.019,,
109,0.018,,
110,0.018,,
111,0.018,,
112,0.018,,
113,0.017,,
114,0.019,,
115,0.019,,
116,0.019,,
117,0.021,,
118,0.019,,
119,0.019,,
120,0.019,,
121,0.017,,
122,0.018,,
123,0.023,,
124,0.025,,
125,0.019,,
126,0.017,,
127,0.018,,
128,0.018,,
129,0.019,,
130,0.017,,
131,0.016,,
132,0.017,,
133,0.018,,
134,0.018,,
135,0.018,,
136,0.020,,
137,0.019,,
138,0.018,,
139,0.017,,
140,0.018,,
141,0.019,,
142,0.019,,
143,0.017,,
144,0.018,,
145,0.019,,
146,0.018,,
147,0.020,,
148,0.022,,
149,0.021,,
150,0.021,,
151,0.020,,
152,0.019,,
153,0.021,,
154,0.020,,
155,0.019,,
156,0.018,,
157,0.020,,
158,0.022,,
159,0.020,,
160,0.018,,
161,0.018,,
162,0.019,,
163,0.018,,
164,0.017,,
165,0.017,,
