Instrument Name,DustTrak II
Model Number,8530
Serial Number,8530094612
Firmware Version,2.4
Calibration Date,11/12/2009
Test Name,8530B_2-5_019
Test Start Time,11:31:02 AM
Test Start Date,06/14/2011
Test Length [D:H:M],0:0:55
Test Interval [M:S],0:1
Mass Average [mg/m3],0.024
Mass Minimum [mg/m3],0.018
Mass Maximum [mg/m3],0.100
Mass TWA [mg/m3],0.003
Photometric User Cal,1.00
Flow User Cal,1.00
Errors,
Number of Samples,3316

Elapsed Time [s],Mass [mg/m3],Alarms,Errors
1,0.028,,
2,0.026,,
3,0.023,,
4,0.024,,
5,0.027,,
6,0.025,,
7,0.024,,
8,0.024,,
9,0.024,,
10,0.026,,
11,0.025,,
12,0.023,,
13,0.022,,
14,0.023,,
15,0.023,,
16,0.023,,
17,0.023,,
18,0.023,,
19,0.023,,
20,0.023,,
21,0.024,,
22,0.024,,
23,0.023,,
24,0.023,,
25,0.023,,
26,0.024,,
27,0.023,,
28,0.025,,
29,0.024,,
30,0.026,,
31,0.026,,
32,0.025,,
33,0.025,,
34,0.028,,
35,0.039,,
36,0.040,,
37,0.035,,
38,0.038,,
39,0.034,,
40,0.028,,
41,0.027,,
42,0.024,,
43,0.023,,
44,0.024,,
45,0.026,,
46,0.025,,
47,0.025,,
48,0.025,,
49,0.023,,
50,0.024,,
51,0.025,,
52,0.025,,
53,0.027,,
54,0.025,,
55,0.025,,
56,0.024,,
57,0.023,,
58,0.024,,
59,0.025,,
60,0.025,,
61,0.022,,
62,0.022,,
63,0.021,,
64,0.021,,
65,0.023,,
66,0.025,,
67,0.023,,
68,0.023,,
69,0.023,,
70,0.023,,
71,0.024,,
72,0.023,,
73,0.024,,
74,0.025,,
75,0.023,,
76,0.026,,
77,0.028,,
78,0.025,,
79,0.025,,
80,0.026,,
81,0.024,,
82,0.024,,
83,0.025,,
84,0.025,,
85,0.024,,
86,0.024,,
87,0.024,,
88,0.026,,
89,0.024,,
90,0.023,,
91,0.024,,
92,0.026,,
93,0.025,,
94,0.024,,
95,0.023,,
96,0.025,,
97,0.027,,
98,0.024,,
99,0.024,,
100,0.025,,
101,0.026,,
102,0.025,,
103,0.023,,
104,0.023,,
105,0.023,,
106,0.022,,
107,0.024,,
108,0.026,,
109,0.025,,
110,0.024,,
111,0.024,,
112,0.024,,
113,0.024,,
114,0.023,,
115,0.023,,
116,0.024,,
117,0.023,,
118,0.023,,
119,0.023,,
120,0.024,,
121,0.024,,
122,0.023,,
123,0.022,,
124,0.025,,
125,0.024,,
126,0.025,,
127,0.026,,
128,0.025,,
129,0.024,,
130,0.022,,
131,0.022,,
132,0.023,,
133,0.024,,
134,0.025,,
135,0.026,,
136,0.025,,
137,0.025,,
138,0.024,,
139,0.024,,
140,0.024,,
141,0.025,,
142,0.026,,
143,0.024,,
144,0.026,,
145,0.026,,
146,0.028,,
147,0.026,,
148,0.024,,
149,0.026,,
150,0.025,,
151,0.025,,
152,0.024,,
153,0.024,,
154,0.026,,
155,0.025,,
156,0.024,,
157,0.023,,
158,0.024,,
159,0.024,,
160,0.025,,
161,0.024,,
162,0.023,,
163,0.025,,
164,0.027,,
165,0.026,,
166,0.025,,
167,0.025,,
168,0.025,,
169,0.025,,
170,0.027,,
171,0.027,,
172,0.026,,
173,0.025,,
174,0.025,,
175,0.025,,
176,0.025,,
177,0.022,,
178,0.023,,
179,0.023,,
180,0.023,,
181,0.024,,
182,0.026,,
183,0.027,,
184,0.023,,
185,0.024,,
186,0.025,,
187,0.024,,
188,0.024,,
189,0.023,,
190,0.021,,
191,0.021,,
192,0.022,,
193,0.024,,
