Instrument Name,DustTrak II
Model Number,8530
Serial Number,8530100707
Firmware Version,2.10
Calibration Date,06/18/2012
Test Name,8530C_2-5_001
Test Start Time,10:23:03 AM
Test Start Date,08/22/2012
Test Length [D:H:M],0:2:16
Test Interval [M:S],0:1
Mass Average [mg/m3],0.014
Mass Minimum [mg/m3],0.000
Mass Maximum [mg/m3],1.57
Mass TWA [mg/m3],0.004
Photometric User Cal,1.00
Flow User Cal,1.00
Errors,
Number of Samples,8185

Elapsed Time [s],Mass [mg/m3],Alarms,Errors
1,0.013,,
2,0.012,,
3,0.010,,
4,0.010,,
5,0.010,,
6,0.011,,
7,0.012,,
8,0.011,,
9,0.011,,
10,0.011,,
11,0.010,,
12,0.010,,
13,0.010,,
14,0.010,,
15,0.010,,
16,0.010,,
17,0.010,,
18,0.010,,
19,0.010,,
20,0.010,,
21,0.010,,
22,0.009,,
23,0.010,,
24,0.009,,
25,0.010,,
26,0.010,,
27,0.009,,
28,0.008,,
29,0.009,,
30,0.010,,
31,0.010,,
32,0.010,,
33,0.009,,
34,0.009,,
35,0.009,,
36,0.009,,
37,0.008,,
38,0.010,,
39,0.010,,
40,0.010,,
41,0.011,,
42,0.009,,
43,0.010,,
44,0.010,,
45,0.010,,
46,0.010,,
47,0.009,,
48,0.009,,
49,0.009,,
50,0.009,,
51,0.009,,
52,0.008,,
53,0.007,,
54,0.007,,
55,0.009,,
56,0.009,,
57,0.009,,
58,0.008,,
59,0.008,,
60,0.009,,
61,0.010,,
62,0.008,,
63,0.008,,
64,0.009,,
65,0.009,,
66,0.008,,
67,0.007,,
68,0.007,,
69,0.007,,
70,0.008,,
71,0.009,,
72,0.014,,
73,0.009,,
74,0.008,,
75,0.009,,
76,0.010,,
77,0.009,,
78,0.008,,
79,0.008,,
80,0.007,,
81,0.006,,
82,0.007,,
83,0.007,,
84,0.007,,
85,0.008,,
86,0.008,,
87,0.009,,
88,0.008,,
89,0.008,,
90,0.009,,
91,0.008,,
92,0.008,,
93,0.007,,
94,0.007,,
95,0.009,,
96,0.009,,
97,0.009,,
98,0.010,,
99,0.008,,
100,0.008,,
101,0.009,,
102,0.008,,
103,0.007,,
104,0.007,,
105,0.007,,
106,0.010,,
107,0.007,,
108,0.007,,
109,0.008,,
110,0.005,,
111,0.006,,
112,0.007,,
113,0.006,,
114,0.006,,
115,0.005,,
116,0.016,,
117,0.019,,
118,0.005,,
119,0.006,,
120,0.010,,
121,0.006,,
122,0.005,,
123,0.007,,
124,0.007,,
125,0.005,,
126,0.005,,
127,0.005,,
128,0.005,,
129,0.006,,
130,0.009,,
131,0.012,,
132,0.008,,
133,0.007,,
134,0.005,,
135,0.005,,
136,0.006,,
137,0.005,,
138,0.006,,
139,0.006,,
140,0.006,,
141,0.006,,
142,0.005,,
143,0.005,,
144,0.005,,
145,0.005,,
146,0.007,,
147,0.010,,
148,0.008,,
149,0.006,,
150,0.004,,
151,0.012,,
152,0.015,,
153,0.007,,
154,0.006,,
155,0.005,,
156,0.005,,
157,0.005,,
158,0.006,,
159,0.006,,
160,0.006,,
161,0.007,,
162,0.007,,
163,0.005,,
164,0.005,,
165,0.008,,
166,0.010,,
167,0.006,,
168,0.005,,
169,0.005,,
170,0.005,,
171,0.004,,
172,0.004,,
173,0.005,,
174,0.005,,
175,0.005,,
176,0.004,,
177,0.005,,
178,0.007,,
179,0.006,,
180,0.005,,
181,0.005,,
182,0.006,,
183,0.005,,
184,0.005,,
185,0.005,,
186,0.005,,
187,0.005,,
188,0.004,,
189,0.004,,
190,0.005,,
191,0.005,,
192,0.004,,
193,0.005,,
194,0.005,,
195,0.006,,
196,0.011,,
197,0.014,,
198,0.008,,
199,0.008,,
200,0.008,,
201,0.005,,
202,0.006,,
203,0.005,,
204,0.005,,
205,0.005,,
206,0.005,,
207,0.005,,
208,0.005,,
209,0.006,,
210,0.005,,
211,0.005,,
212,0.005,,
213,0.005,,
214,0.006,,
215,0.006,,
216,0.006,,
217,0.006,,
218,0.008,,
219,0.005,,
220,0.005,,
221,0.005,,
222,0.005,,
223,0.005,,
224,0.005,,
225,0.006,,
226,0.007,,
227,0.006,,
228,0.006,,
229,0.006,,
230,0.005,,
231,0.006,,
232,0.006,,
233,0.005,,
234,0.005,,
235,0.006,,
236,0.007,,
237,0.008,,
238,0.006,,
239,0.006,,
240,0.005,,
241,0.005,,
242,0.005,,
243,0.005,,
244,0.006,,
245,0.006,,
246,0.006,,
247,0.006,,
248,0.005,,
249,0.005,,
250,0.005,,
251,0.005,,
252,0.005,,
253,0.006,,
254,0.006,,
255,0.006,,
256,0.005,,
257,0.005,,
258,0.005,,
259,0.005,,
260,0.006,,
261,0.005,,
262,0.006,,
263,0.005,,
264,0.005,,
265,0.005,,
266,0.006,,
267,0.005,,
268,0.005,,
269,0.005,,
270,0.005,,
271,0.005,,
272,0.006,,
273,0.006,,
274,0.006,,
275,0.006,,
276,0.005,,
277,0.005,,
278,0.005,,
279,0.007,,
280,0.006,,
281,0.005,,
282,0.005,,
283,0.006,,
284,0.005,,
285,0.006,,
286,0.006,,
287,0.005,,
288,0.005,,
289,0.005,,
290,0.005,,
291,0.005,,
292,0.005,,
293,0.005,,
294,0.005,,
295,0.006,,
296,0.006,,
297,0.006,,
298,0.006,,
299,0.006,,
300,0.005,,
301,0.005,,
302,0.005,,
303,0.005,,
304,0.005,,
305,0.005,,
306,0.005,,
307,0.005,,
308,0.005,,
309,0.005,,
310,0.005,,
311,0.006,,
312,0.005,,
313,0.004,,
314,0.005,,
315,0.005,,
316,0.005,,
317,0.006,,
318,0.008,,
319,0.007,,
320,0.008,,
321,0.009,,
322,0.007,,
323,0.007,,
324,0.007,,
325,0.008,,
326,0.007,,
327,0.007,,
328,0.008,,
329,0.006,,
330,0.006,,
331,0.006,,
332,0.006,,
333,0.006,,
334,0.006,,
335,0.006,,
336,0.007,,
337,0.006,,
338,0.006,,
339,0.006,,
340,0.006,,
341,0.007,,
342,0.006,,
343,0.006,,
344,0.006,,
345,0.005,,
346,0.006,,
347,0.006,,
348,0.006,,
349,0.006,,
350,0.006,,
351,0.006,,
352,0.006,,
353,0.006,,
354,0.005,,
355,0.006,,
356,0.006,,
357,0.005,,
358,0.006,,
359,0.006,,
360,0.006,,
361,0.007,,
362,0.007,,
363,0.006,,
364,0.006,,
365,0.006,,
366,0.006,,
367,0.005,,
368,0.006,,
369,0.007,,
370,0.006,,
371,0.005,,
372,0.004,,
373,0.005,,
374,0.006,,
375,0.006,,
376,0.005,,
377,0.005,,
378,0.005,,
379,0.005,,
380,0.006,,
381,0.005,,
382,0.005,,
383,0.006,,
384,0.006,,
385,0.005,,
386,0.005,,
387,0.005,,
388,0.005,,
389,0.005,,
390,0.005,,
391,0.006,,
392,0.006,,
393,0.006,,
394,0.005,,
395,0.005,,
396,0.005,,
397,0.005,,
398,0.005,,
399,0.005,,
400,0.005,,
401,0.005,,
402,0.006,,
403,0.006,,
404,0.006,,
405,0.006,,
406,0.005,,
407,0.005,,
408,0.006,,
409,0.006,,
410,0.006,,
411,0.007,,
412,0.007,,
413,0.005,,
414,0.005,,
415,0.005,,
416,0.005,,
417,0.006,,
418,0.005,,
419,0.005,,
420,0.005,,
421,0.006,,
422,0.006,,
423,0.006,,
424,0.006,,
425,0.007,,
426,0.007,,
427,0.006,,
428,0.006,,
429,0.006,,
430,0.006,,
431,0.005,,
432,0.006,,
433,0.005,,
434,0.007,,
435,0.007,,
436,0.006,,
437,0.007,,
438,0.006,,
439,0.010,,
440,0.014,,
441,0.010,,
442,0.007,,
443,0.008,,
444,0.006,,
445,0.006,,
446,0.006,,
447,0.007,,
448,0.009,,
449,0.006,,
450,0.007,,
451,0.008,,
452,0.007,,
453,0.007,,
454,0.007,,
455,0.007,,
456,0.007,,
457,0.008,,
458,0.009,,
459,0.008,,
460,0.008,,
461,0.008,,
462,0.007,,
463,0.006,,
464,0.007,,
465,0.007,,
466,0.007,,
467,0.006,,
468,0.007,,
469,0.006,,
470,0.007,,
471,0.007,,
472,0.006,,
473,0.005,,
474,0.006,,
475,0.006,,
476,0.006,,
477,0.006,,
478,0.006,,
479,0.007,,
480,0.017,,
481,0.035,,
482,0.037,,
483,0.023,,
484,0.012,,
485,0.010,,
486,0.007,,
487,0.007,,
488,0.006,,
489,0.006,,
490,0.006,,
491,0.006,,
492,0.006,,
493,0.006,,
494,0.007,,
495,0.009,,
496,0.012,,
497,0.010,,
498,0.010,,
499,0.009,,
500,0.007,,
501,0.007,,
502,0.007,,
503,0.007,,
504,0.007,,
505,0.009,,
506,0.010,,
507,0.008,,
508,0.007,,
509,0.006,,
510,0.006,,
511,0.007,,
512,0.007,,
513,0.007,,
514,0.007,,
515,0.008,,
516,0.006,,
517,0.006,,
518,0.006,,
519,0.006,,
520,0.006,,
521,0.006,,
522,0.009,,
523,0.010,,
524,0.006,,
525,0.007,,
526,0.007,,
527,0.006,,
528,0.006,,
529,0.007,,
530,0.007,,
531,0.008,,
532,0.010,,
533,0.010,,
534,0.008,,
535,0.012,,
536,0.015,,
537,0.013,,
538,0.015,,
539,0.014,,
540,0.013,,
541,0.012,,
542,0.018,,
543,0.017,,
544,0.011,,
545,0.010,,
546,0.009,,
547,0.006,,
548,0.006,,
549,0.008,,
550,0.008,,
551,0.010,,
552,0.011,,
553,0.008,,
554,0.008,,
555,0.008,,
556,0.008,,
557,0.013,,
558,0.017,,
559,0.027,,
560,0.030,,
561,0.020,,
562,0.010,,
563,0.007,,
564,0.007,,
565,0.007,,
566,0.007,,
567,0.008,,
568,0.008,,
569,0.007,,
570,0.009,,
571,0.011,,
572,0.011,,
573,0.009,,
574,0.007,,
575,0.007,,
576,0.011,,
577,0.013,,
578,0.012,,
579,0.008,,
580,0.007,,
581,0.007,,
582,0.007,,
583,0.006,,
584,0.007,,
585,0.013,,
586,0.036,,
587,0.048,,
588,0.032,,
589,0.025,,
590,0.027,,
591,0.027,,
592,0.016,,
593,0.013,,
594,0.013,,
595,0.012,,
596,0.012,,
597,0.015,,
598,0.012,,
599,0.008,,
600,0.008,,
601,0.009,,
602,0.009,,
603,0.009,,
604,0.010,,
605,0.010,,
606,0.009,,
607,0.008,,
608,0.006,,
609,0.006,,
610,0.006,,
611,0.007,,
612,0.006,,
613,0.027,,
614,0.053,,
615,0.027,,
616,0.022,,
617,0.024,,
618,0.026,,
619,0.024,,
620,0.015,,
621,0.010,,
622,0.011,,
623,0.011,,
624,0.012,,
625,0.011,,
626,0.010,,
627,0.011,,
628,0.011,,
629,0.014,,
630,0.018,,
631,0.018,,
632,0.021,,
633,0.020,,
634,0.019,,
635,0.018,,
636,0.021,,
637,0.018,,
638,0.012,,
639,0.013,,
640,0.013,,
641,0.016,,
642,0.015,,
643,0.019,,
644,0.022,,
645,0.019,,
646,0.016,,
647,0.015,,
648,0.019,,
649,0.018,,
650,0.013,,
651,0.012,,
652,0.010,,
653,0.008,,
654,0.007,,
655,0.006,,
656,0.005,,
657,0.006,,
658,0.007,,
659,0.006,,
660,0.005,,
661,0.006,,
662,0.007,,
663,0.006,,
664,0.007,,
665,0.007,,
666,0.007,,
667,0.007,,
668,0.007,,
669,0.007,,
670,0.007,,
671,0.008,,
672,0.007,,
673,0.008,,
674,0.009,,
675,0.009,,
676,0.007,,
677,0.008,,
678,0.011,,
679,0.016,,
680,0.015,,
681,0.012,,
682,0.009,,
683,0.008,,
684,0.008,,
685,0.007,,
686,0.007,,
687,0.007,,
688,0.007,,
689,0.006,,
690,0.007,,
691,0.006,,
692,0.008,,
693,0.018,,
694,0.026,,
695,0.029,,
696,0.021,,
697,0.018,,
698,0.018,,
699,0.011,,
700,0.011,,
701,0.010,,
702,0.008,,
703,0.011,,
704,0.010,,
705,0.007,,
706,0.007,,
707,0.008,,
708,0.026,,
709,0.045,,
710,0.026,,
711,0.022,,
712,0.011,,
713,0.012,,
714,0.016,,
715,0.017,,
716,0.015,,
717,0.014,,
718,0.011,,
719,0.009,,
720,0.008,,
721,0.007,,
722,0.007,,
723,0.007,,
724,0.007,,
725,0.006,,
726,0.005,,
727,0.006,,
728,0.008,,
729,0.039,,
730,0.096,,
731,0.156,,
732,0.143,,
733,0.095,,
734,0.045,,
735,0.010,,
736,0.012,,
737,0.016,,
738,0.015,,
739,0.014,,
740,0.014,,
741,0.011,,
