Instrument Name,DustTrak II
Model Number,8530
Serial Number,8530094612
Firmware Version,2.4
Calibration Date,11/12/2009
Test Name,8530B_2-5_001
Test Start Time,01:11:51 PM
Test Start Date,04/18/2012
Test Length [D:H:M],0:0:26
Test Interval [M:S],0:1
Mass Average [mg/m3],0.015
Mass Minimum [mg/m3],0.010
Mass Maximum [mg/m3],0.118
Mass TWA [mg/m3],0.001
Photometric User Cal,1.00
Flow User Cal,1.00
Errors,
Number of Samples,1605

Elapsed Time [s],Mass [mg/m3],Alarms,Errors
1,0.015,,
2,0.015,,
3,0.016,,
4,0.017,,
5,0.014,,
6,0.014,,
7,0.015,,
8,0.015,,
9,0.015,,
10,0.014,,
11,0.014,,
12,0.014,,
13,0.015,,
14,0.014,,
15,0.015,,
16,0.015,,
17,0.013,,
18,0.013,,
19,0.013,,
20,0.014,,
21,0.011,,
22,0.013,,
23,0.022,,
24,0.014,,
25,0.013,,
26,0.016,,
27,0.013,,
28,0.011,,
29,0.012,,
30,0.016,,
31,0.015,,
32,0.014,,
33,0.014,,
34,0.014,,
35,0.014,,
36,0.014,,
37,0.013,,
38,0.014,,
39,0.014,,
40,0.015,,
41,0.014,,
42,0.014,,
43,0.013,,
44,0.014,,
45,0.014,,
46,0.014,,
47,0.013,,
48,0.013,,
49,0.014,,
50,0.014,,
51,0.014,,
52,0.012,,
53,0.013,,
54,0.014,,
55,0.015,,
56,0.014,,
57,0.014,,
58,0.013,,
59,0.014,,
60,0.015,,
61,0.015,,
62,0.015,,
63,0.014,,
64,0.014,,
65,0.014,,
66,0.013,,
67,0.013,,
68,0.014,,
69,0.014,,
70,0.013,,
71,0.013,,
72,0.013,,
73,0.015,,
74,0.014,,
75,0.014,,
76,0.015,,
77,0.014,,
78,0.015,,
79,0.016,,
80,0.016,,
81,0.016,,
82,0.015,,
83,0.014,,
84,0.015,,
85,0.016,,
86,0.016,,
87,0.014,,
88,0.013,,
89,0.014,,
90,0.015,,
91,0.014,,
92,0.012,,
93,0.013,,
94,0.015,,
95,0.014,,
96,0.013,,
97,0.014,,
98,0.014,,
99,0.013,,
100,0.012,,
101,0.013,,
102,0.014,,
103,0.014,,
104,0.015,,
105,0.014,,
106,0.014,,
107,0.015,,
108,0.015,,
109,0.013,,
110,0.013,,
111,0.013,,
112,0.013,,
113,0.012,,
114,0.013,,
115,0.014,,
116,0.014,,
117,0.014,,
118,0.013,,
119,0.012,,
120,0.013,,
121,0.013,,
122,0.013,,
123,0.013,,
124,0.013,,
125,0.012,,
126,0.012,,
127,0.013,,
128,0.014,,
129,0.014,,
130,0.015,,
131,0.013,,
132,0.016,,
133,0.021,,
134,0.017,,
135,0.014,,
136,0.014,,
137,0.013,,
138,0.012,,
139,0.012,,
140,0.013,,
141,0.014,,
142,0.013,,
143,0.013,,
144,0.013,,
145,0.012,,
146,0.014,,
147,0.013,,
148,0.012,,
149,0.014,,
150,0.013,,
151,0.014,,
152,0.013,,
153,0.013,,
154,0.013,,
155,0.013,,
156,0.013,,
157,0.013,,
158,0.013,,
159,0.012,,
160,0.013,,
161,0.014,,
162,0.014,,
163,0.013,,
164,0.013,,
165,0.015,,
166,0.014,,
167,0.014,,
168,0.014,,
169,0.012,,
170,0.012,,
171,0.013,,
172,0.013,,
173,0.014,,
174,0.015,,
175,0.016,,
176,0.015,,
177,0.014,,
178,0.015,,
179,0.015,,
180,0.015,,
181,0.016,,
182,0.014,,
183,0.014,,
184,0.014,,
185,0.014,,
186,0.014,,
187,0.013,,
188,0.013,,
189,0.015,,
190,0.015,,
191,0.014,,
192,0.014,,
193,0.014,,
194,0.014,,
195,0.014,,
196,0.015,,
197,0.016,,
198,0.017,,
199,0.018,,
200,0.017,,
201,0.016,,
202,0.016,,
203,0.014,,
204,0.013,,
205,0.013,,
206,0.013,,
207,0.013,,
208,0.013,,
209,0.013,,
210,0.013,,
211,0.014,,
212,0.013,,
213,0.014,,
214,0.014,,
215,0.014,,
216,0.013,,
217,0.013,,
218,0.014,,
219,0.015,,
220,0.014,,
221,0.014,,
222,0.014,,
223,0.015,,
224,0.016,,
225,0.015,,
226,0.015,,
227,0.015,,
228,0.015,,
229,0.016,,
230,0.016,,
231,0.014,,
232,0.014,,
233,0.014,,
234,0.015,,
235,0.015,,
236,0.017,,
237,0.017,,
238,0.015,,
239,0.015,,
240,0.016,,
241,0.015,,
242,0.015,,
243,0.014,,
244,0.015,,
245,0.014,,
246,0.015,,
247,0.016,,
248,0.017,,
249,0.015,,
250,0.014,,
251,0.015,,
252,0.015,,
253,0.015,,
254,0.014,,
255,0.014,,
256,0.014,,
257,0.014,,
258,0.014,,
259,0.016,,
260,0.015,,
261,0.015,,
262,0.013,,
263,0.013,,
264,0.014,,
265,0.015,,
266,0.014,,
267,0.013,,
268,0.014,,
269,0.015,,
270,0.014,,
271,0.014,,
272,0.014,,
273,0.014,,
274,0.014,,
275,0.014,,
276,0.015,,
277,0.015,,
278,0.014,,
279,0.013,,
280,0.014,,
281,0.013,,
282,0.014,,
283,0.013,,
284,0.013,,
285,0.015,,
286,0.015,,
287,0.015,,
288,0.013,,
289,0.013,,
290,0.014,,
291,0.014,,
292,0.014,,
293,0.015,,
294,0.014,,
295,0.015,,
296,0.015,,
297,0.015,,
298,0.014,,
299,0.014,,
300,0.015,,
301,0.015,,
302,0.014,,
303,0.014,,
304,0.014,,
305,0.015,,
306,0.015,,
307,0.014,,
308,0.013,,
309,0.013,,
310,0.014,,
311,0.014,,
312,0.014,,
313,0.014,,
314,0.014,,
315,0.013,,
316,0.014,,
317,0.014,,
318,0.015,,
319,0.015,,
320,0.015,,
321,0.015,,
322,0.015,,
323,0.013,,
324,0.015,,
325,0.015,,
326,0.013,,
327,0.014,,
328,0.014,,
329,0.014,,
330,0.014,,
331,0.015,,
