Instrument Name,DustTrak II
Model Number,8530
Serial Number,8530100707
Firmware Version,2.8
Calibration Date,06/27/2011
Test Name,8530C_2-5_010
Test Start Time,01:53:55 PM
Test Start Date,01/31/2012
Test Length [D:H:M],0:0:51
Test Interval [M:S],0:1
Mass Average [mg/m3],0.018
Mass Minimum [mg/m3],0.010
Mass Maximum [mg/m3],0.031
Mass TWA [mg/m3],0.002
Photometric User Cal,1.00
Flow User Cal,1.00
Errors,
Number of Samples,3095

Elapsed Time [s],Mass [mg/m3],Alarms,Errors
1,0.021,,
2,0.022,,
3,0.022,,
4,0.023,,
5,0.023,,
6,0.022,,
7,0.023,,
8,0.022,,
9,0.022,,
10,0.022,,
11,0.022,,
12,0.021,,
13,0.021,,
14,0.021,,
15,0.021,,
16,0.021,,
17,0.021,,
18,0.021,,
19,0.021,,
20,0.021,,
21,0.021,,
22,0.021,,
23,0.021,,
24,0.021,,
25,0.021,,
26,0.021,,
27,0.022,,
28,0.022,,
29,0.022,,
30,0.020,,
31,0.021,,
32,0.022,,
33,0.022,,
34,0.021,,
35,0.022,,
36,0.024,,
37,0.025,,
38,0.022,,
39,0.020,,
40,0.020,,
41,0.021,,
42,0.020,,
43,0.021,,
44,0.021,,
45,0.021,,
46,0.023,,
47,0.022,,
48,0.022,,
49,0.021,,
50,0.020,,
51,0.020,,
52,0.020,,
53,0.021,,
54,0.020,,
55,0.020,,
56,0.022,,
57,0.021,,
58,0.020,,
59,0.020,,
60,0.019,,
61,0.020,,
62,0.020,,
63,0.020,,
64,0.019,,
65,0.019,,
66,0.019,,
67,0.019,,
68,0.020,,
69,0.020,,
70,0.020,,
71,0.019,,
72,0.020,,
73,0.020,,
74,0.020,,
75,0.019,,
76,0.018,,
77,0.018,,
78,0.018,,
79,0.020,,
80,0.020,,
81,0.019,,
82,0.020,,
83,0.019,,
84,0.019,,
85,0.019,,
86,0.019,,
87,0.019,,
88,0.020,,
89,0.020,,
90,0.020,,
91,0.020,,
92,0.019,,
93,0.019,,
94,0.018,,
95,0.017,,
96,0.018,,
97,0.018,,
98,0.018,,
99,0.019,,
100,0.019,,
101,0.020,,
102,0.020,,
103,0.019,,
104,0.019,,
105,0.018,,
106,0.019,,
107,0.018,,
108,0.019,,
109,0.019,,
110,0.019,,
111,0.019,,
112,0.020,,
113,0.020,,
114,0.019,,
115,0.018,,
116,0.018,,
117,0.017,,
118,0.017,,
119,0.018,,
120,0.019,,
121,0.019,,
122,0.019,,
123,0.019,,
124,0.019,,
125,0.019,,
126,0.018,,
127,0.018,,
128,0.018,,
129,0.019,,
130,0.019,,
131,0.018,,
132,0.019,,
133,0.020,,
134,0.019,,
135,0.018,,
136,0.019,,
137,0.019,,
138,0.019,,
139,0.018,,
140,0.017,,
141,0.017,,
142,0.018,,
143,0.018,,
144,0.018,,
145,0.018,,
146,0.019,,
147,0.018,,
148,0.019,,
149,0.019,,
150,0.019,,
151,0.019,,
152,0.019,,
153,0.018,,
154,0.018,,
155,0.018,,
156,0.018,,
157,0.018,,
158,0.018,,
159,0.018,,
160,0.018,,
161,0.018,,
162,0.018,,
163,0.017,,
164,0.019,,
165,0.019,,
166,0.018,,
167,0.018,,
168,0.018,,
169,0.019,,
170,0.018,,
171,0.018,,
172,0.018,,
173,0.018,,
174,0.017,,
175,0.017,,
176,0.017,,
177,0.017,,
178,0.018,,
