Instrument Name,DustTrak II
Model Number,8530
Serial Number,8530094612
Firmware Version,2.4
Calibration Date,11/12/2009
Test Name,8530B_2-5_010
Test Start Time,11:03:46 AM
Test Start Date,05/25/2011
Test Length [D:H:M],0:0:42
Test Interval [M:S],0:1
Mass Average [mg/m3],0.016
Mass Minimum [mg/m3],0.006
Mass Maximum [mg/m3],0.077
Mass TWA [mg/m3],0.001
Photometric User Cal,1.00
Flow User Cal,1.00
Errors,
Number of Samples,2577

Elapsed Time [s],Mass [mg/m3],Alarms,Errors
1,0.016,,
2,0.014,,
3,0.014,,
4,0.015,,
5,0.016,,
6,0.016,,
7,0.015,,
8,0.015,,
9,0.016,,
10,0.015,,
11,0.014,,
12,0.014,,
13,0.015,,
14,0.016,,
15,0.016,,
16,0.016,,
17,0.015,,
18,0.015,,
19,0.015,,
20,0.015,,
21,0.016,,
22,0.016,,
23,0.015,,
24,0.016,,
25,0.015,,
26,0.018,,
27,0.018,,
28,0.017,,
29,0.018,,
30,0.016,,
31,0.016,,
32,0.016,,
33,0.016,,
34,0.017,,
35,0.016,,
36,0.016,,
37,0.015,,
38,0.016,,
39,0.016,,
40,0.016,,
41,0.016,,
42,0.016,,
43,0.016,,
44,0.016,,
45,0.015,,
46,0.015,,
47,0.016,,
48,0.015,,
49,0.015,,
50,0.015,,
51,0.015,,
52,0.016,,
53,0.017,,
54,0.017,,
55,0.015,,
56,0.015,,
57,0.016,,
58,0.017,,
59,0.016,,
60,0.014,,
61,0.015,,
62,0.015,,
63,0.016,,
64,0.016,,
65,0.016,,
66,0.016,,
67,0.016,,
68,0.016,,
69,0.016,,
70,0.016,,
71,0.015,,
72,0.015,,
73,0.017,,
74,0.018,,
75,0.017,,
76,0.016,,
77,0.016,,
78,0.016,,
79,0.016,,
80,0.016,,
81,0.015,,
82,0.016,,
83,0.017,,
84,0.017,,
85,0.016,,
86,0.016,,
87,0.016,,
88,0.015,,
89,0.015,,
90,0.017,,
91,0.018,,
92,0.017,,
93,0.016,,
94,0.016,,
95,0.017,,
96,0.017,,
97,0.016,,
98,0.016,,
99,0.016,,
100,0.016,,
101,0.016,,
102,0.017,,
103,0.016,,
104,0.016,,
105,0.016,,
106,0.016,,
107,0.017,,
108,0.016,,
109,0.016,,
110,0.016,,
111,0.016,,
112,0.017,,
113,0.016,,
114,0.017,,
115,0.017,,
116,0.018,,
117,0.017,,
118,0.018,,
119,0.016,,
120,0.017,,
121,0.017,,
122,0.017,,
123,0.016,,
124,0.016,,
125,0.016,,
126,0.016,,
127,0.016,,
128,0.017,,
129,0.017,,
130,0.019,,
131,0.017,,
132,0.017,,
133,0.018,,
134,0.016,,
135,0.016,,
136,0.017,,
137,0.017,,
138,0.018,,
139,0.017,,
140,0.018,,
141,0.018,,
142,0.016,,
143,0.016,,
144,0.016,,
145,0.016,,
146,0.017,,
147,0.017,,
148,0.016,,
149,0.017,,
150,0.018,,
151,0.018,,
152,0.017,,
153,0.017,,
154,0.017,,
155,0.018,,
156,0.019,,
157,0.019,,
158,0.017,,
159,0.017,,
160,0.017,,
161,0.017,,
162,0.017,,
163,0.016,,
164,0.017,,
165,0.017,,
166,0.016,,
167,0.016,,
168,0.016,,
169,0.016,,
170,0.016,,
171,0.016,,
172,0.016,,
173,0.015,,
174,0.016,,
175,0.017,,
176,0.016,,
177,0.016,,
178,0.015,,
179,0.015,,
180,0.016,,
181,0.017,,
182,0.016,,
183,0.017,,
184,0.016,,
185,0.016,,
186,0.015,,
187,0.015,,
188,0.016,,
189,0.016,,
190,0.016,,
191,0.016,,
192,0.016,,
193,0.016,,
194,0.016,,
195,0.017,,
196,0.018,,
197,0.018,,
198,0.017,,
199,0.017,,
200,0.017,,
201,0.017,,
202,0.017,,
203,0.016,,
204,0.016,,
205,0.016,,
206,0.015,,
207,0.016,,
208,0.016,,
209,0.016,,
210,0.016,,
211,0.016,,
212,0.016,,
213,0.016,,
214,0.016,,
215,0.018,,
216,0.020,,
217,0.019,,
218,0.019,,
219,0.018,,
220,0.017,,
221,0.017,,
222,0.016,,
223,0.017,,
224,0.016,,
225,0.017,,
226,0.016,,
227,0.017,,
228,0.017,,
229,0.019,,
230,0.017,,
231,0.016,,
232,0.016,,
233,0.017,,
234,0.017,,
235,0.015,,
236,0.016,,
237,0.016,,
238,0.016,,
239,0.016,,
240,0.016,,
241,0.016,,
242,0.016,,
243,0.017,,
244,0.016,,
245,0.016,,
246,0.017,,
247,0.017,,
248,0.017,,
249,0.017,,
250,0.017,,
251,0.017,,
252,0.017,,
253,0.017,,
254,0.017,,
255,0.017,,
256,0.018,,
257,0.018,,
258,0.018,,
259,0.017,,
260,0.018,,
261,0.018,,
262,0.018,,
263,0.020,,
264,0.019,,
265,0.018,,
266,0.017,,
267,0.016,,
268,0.018,,
269,0.018,,
270,0.016,,
271,0.017,,
272,0.017,,
273,0.017,,
274,0.017,,
275,0.017,,
276,0.017,,
277,0.017,,
278,0.016,,
279,0.017,,
280,0.018,,
281,0.017,,
282,0.017,,
283,0.019,,
284,0.018,,
285,0.018,,
286,0.020,,
287,0.020,,
288,0.018,,
289,0.018,,
290,0.019,,
291,0.017,,
292,0.018,,
293,0.019,,
294,0.019,,
295,0.018,,
296,0.018,,
297,0.017,,
298,0.018,,
299,0.019,,
300,0.018,,
301,0.018,,
302,0.019,,
303,0.019,,
304,0.018,,
305,0.018,,
306,0.018,,
307,0.017,,
308,0.017,,
309,0.016,,
310,0.016,,
311,0.017,,
312,0.018,,
313,0.018,,
314,0.018,,
315,0.018,,
316,0.018,,
317,0.018,,
318,0.017,,
319,0.018,,
320,0.019,,
321,0.018,,
322,0.017,,
323,0.017,,
324,0.018,,
325,0.019,,
326,0.018,,
327,0.018,,
328,0.018,,
329,0.017,,
330,0.018,,
331,0.019,,
332,0.019,,
333,0.019,,
334,0.018,,
335,0.018,,
336,0.018,,
337,0.017,,
338,0.019,,
339,0.019,,
340,0.018,,
341,0.018,,
342,0.018,,
343,0.017,,
344,0.018,,
345,0.018,,
346,0.018,,
347,0.018,,
348,0.018,,
349,0.018,,
350,0.019,,
351,0.019,,
352,0.019,,
353,0.018,,
354,0.018,,
355,0.017,,
356,0.017,,
357,0.017,,
358,0.018,,
359,0.018,,
360,0.017,,
361,0.018,,
362,0.018,,
363,0.019,,
364,0.018,,
365,0.017,,
366,0.017,,
367,0.019,,
368,0.018,,
369,0.017,,
370,0.018,,
371,0.020,,
372,0.018,,
373,0.017,,
374,0.017,,
375,0.018,,
376,0.017,,
377,0.017,,
378,0.018,,
379,0.018,,
380,0.018,,
381,0.018,,
382,0.017,,
383,0.017,,
384,0.017,,
385,0.016,,
386,0.016,,
387,0.018,,
388,0.018,,
389,0.017,,
390,0.016,,
391,0.017,,
392,0.018,,
393,0.017,,
394,0.017,,
395,0.017,,
396,0.017,,
397,0.017,,
398,0.016,,
399,0.016,,
400,0.017,,
401,0.017,,
402,0.017,,
403,0.017,,
404,0.017,,
405,0.018,,
406,0.017,,
407,0.017,,
408,0.017,,
409,0.017,,
410,0.017,,
411,0.018,,
412,0.018,,
413,0.018,,
414,0.018,,
415,0.019,,
416,0.017,,
417,0.017,,
418,0.018,,
419,0.018,,
420,0.017,,
421,0.017,,
422,0.018,,
423,0.018,,
424,0.019,,
425,0.021,,
426,0.026,,
427,0.028,,
428,0.029,,
429,0.027,,
430,0.025,,
431,0.026,,
432,0.025,,
433,0.022,,
434,0.021,,
435,0.019,,
436,0.018,,
437,0.017,,
438,0.017,,
439,0.017,,
440,0.018,,
441,0.021,,
442,0.031,,
443,0.031,,
444,0.020,,
445,0.018,,
446,0.017,,
447,0.017,,
448,0.017,,
449,0.017,,
450,0.018,,
451,0.019,,
452,0.018,,
453,0.018,,
454,0.017,,
455,0.017,,
456,0.017,,
457,0.016,,
458,0.016,,
459,0.017,,
460,0.018,,
461,0.017,,
462,0.016,,
463,0.016,,
464,0.018,,
465,0.018,,
466,0.016,,
467,0.017,,
468,0.017,,
469,0.017,,
470,0.016,,
471,0.018,,
472,0.018,,
473,0.018,,
474,0.017,,
475,0.017,,
476,0.017,,
477,0.017,,
478,0.017,,
479,0.018,,
480,0.019,,
481,0.017,,
482,0.017,,
483,0.018,,
484,0.018,,
485,0.018,,
486,0.017,,
487,0.017,,
488,0.017,,
489,0.016,,
490,0.017,,
491,0.017,,
492,0.018,,
493,0.017,,
494,0.017,,
495,0.016,,
496,0.017,,
497,0.017,,
498,0.017,,
499,0.016,,
500,0.016,,
501,0.016,,
502,0.016,,
503,0.019,,
504,0.018,,
505,0.018,,
506,0.019,,
507,0.018,,
508,0.018,,
509,0.019,,
510,0.020,,
511,0.019,,
512,0.019,,
513,0.019,,
514,0.018,,
515,0.018,,
516,0.018,,
517,0.018,,
518,0.018,,
519,0.018,,
520,0.019,,
521,0.019,,
522,0.017,,
523,0.017,,
524,0.017,,
525,0.018,,
526,0.018,,
527,0.018,,
528,0.018,,
529,0.018,,
530,0.018,,
531,0.019,,
532,0.018,,
533,0.016,,
534,0.016,,
535,0.017,,
536,0.017,,
537,0.017,,
538,0.018,,
539,0.018,,
540,0.019,,
541,0.019,,
542,0.020,,
543,0.020,,
544,0.020,,
545,0.023,,
546,0.022,,
547,0.019,,
548,0.018,,
549,0.019,,
550,0.017,,
551,0.017,,
552,0.019,,
553,0.017,,
554,0.017,,
555,0.017,,
556,0.017,,
557,0.018,,
558,0.017,,
559,0.017,,
560,0.017,,
561,0.019,,
562,0.019,,
563,0.018,,
564,0.019,,
565,0.018,,
566,0.019,,
567,0.019,,
568,0.019,,
569,0.019,,
570,0.017,,
571,0.018,,
572,0.019,,
573,0.018,,
574,0.018,,
575,0.018,,
576,0.019,,
577,0.021,,
578,0.019,,
579,0.017,,
580,0.019,,
581,0.017,,
582,0.018,,
583,0.018,,
584,0.019,,
585,0.018,,
586,0.017,,
587,0.017,,
588,0.018,,
589,0.019,,
590,0.018,,
591,0.017,,
592,0.017,,
593,0.017,,
594,0.019,,
595,0.020,,
596,0.020,,
597,0.018,,
598,0.017,,
599,0.019,,
600,0.019,,
601,0.018,,
602,0.018,,
603,0.018,,
604,0.018,,
605,0.018,,
606,0.017,,
607,0.017,,
608,0.017,,
609,0.018,,
610,0.018,,
611,0.018,,
612,0.018,,
613,0.018,,
614,0.017,,
615,0.016,,
616,0.016,,
617,0.018,,
618,0.017,,
619,0.016,,
620,0.017,,
621,0.017,,
622,0.017,,
623,0.017,,
624,0.018,,
625,0.016,,
626,0.017,,
627,0.017,,
628,0.017,,
629,0.016,,
630,0.016,,
631,0.017,,
632,0.018,,
633,0.017,,
