Instrument Name,DustTrak II
Model Number,8530
Serial Number,8530094612
Firmware Version,2.10
Calibration Date,06/19/2012
Test Name,8530B_2-5_008
Test Start Time,04:17:34 PM
Test Start Date,08/21/2012
Test Length [D:H:M],0:0:47
Test Interval [M:S],0:1
Mass Average [mg/m3],0.025
Mass Minimum [mg/m3],0.017
Mass Maximum [mg/m3],0.069
Mass TWA [mg/m3],0.002
Photometric User Cal,1.00
Flow User Cal,1.00
Errors,
Number of Samples,2822

Elapsed Time [s],Mass [mg/m3],Alarms,Errors
1,0.027,,
2,0.025,,
3,0.023,,
4,0.023,,
5,0.022,,
6,0.022,,
7,0.029,,
8,0.024,,
9,0.023,,
10,0.023,,
11,0.024,,
12,0.024,,
13,0.023,,
14,0.022,,
15,0.021,,
16,0.022,,
17,0.025,,
18,0.024,,
19,0.023,,
20,0.022,,
21,0.023,,
22,0.023,,
23,0.021,,
24,0.022,,
25,0.022,,
26,0.023,,
27,0.023,,
28,0.023,,
29,0.023,,
30,0.022,,
31,0.022,,
32,0.022,,
33,0.020,,
34,0.023,,
35,0.023,,
36,0.022,,
37,0.021,,
38,0.021,,
39,0.020,,
40,0.020,,
41,0.024,,
42,0.024,,
43,0.022,,
44,0.022,,
45,0.022,,
46,0.023,,
47,0.022,,
48,0.023,,
49,0.022,,
50,0.021,,
51,0.023,,
52,0.023,,
53,0.021,,
54,0.022,,
55,0.021,,
56,0.021,,
57,0.023,,
58,0.022,,
59,0.020,,
60,0.021,,
61,0.021,,
62,0.020,,
63,0.020,,
64,0.022,,
65,0.023,,
66,0.023,,
67,0.022,,
68,0.021,,
69,0.023,,
70,0.024,,
71,0.025,,
72,0.022,,
73,0.021,,
74,0.021,,
75,0.021,,
76,0.020,,
77,0.021,,
78,0.021,,
79,0.020,,
80,0.021,,
81,0.021,,
82,0.020,,
83,0.020,,
84,0.022,,
85,0.021,,
86,0.020,,
87,0.020,,
88,0.021,,
89,0.020,,
90,0.020,,
91,0.019,,
92,0.020,,
93,0.019,,
94,0.020,,
95,0.019,,
96,0.019,,
97,0.020,,
98,0.019,,
99,0.021,,
100,0.022,,
101,0.020,,
102,0.020,,
103,0.021,,
104,0.022,,
105,0.022,,
106,0.022,,
107,0.021,,
108,0.020,,
109,0.022,,
110,0.023,,
111,0.022,,
112,0.021,,
113,0.020,,
114,0.021,,
115,0.021,,
116,0.021,,
117,0.021,,
118,0.021,,
119,0.022,,
120,0.021,,
121,0.023,,
122,0.022,,
123,0.021,,
124,0.021,,
125,0.022,,
126,0.022,,
127,0.021,,
128,0.020,,
129,0.022,,
130,0.022,,
131,0.022,,
132,0.023,,
133,0.022,,
134,0.024,,
135,0.022,,
136,0.019,,
137,0.021,,
138,0.021,,
139,0.020,,
140,0.020,,
141,0.021,,
142,0.022,,
143,0.021,,
144,0.021,,
145,0.022,,
146,0.021,,
147,0.020,,
148,0.021,,
149,0.020,,
150,0.021,,
151,0.021,,
152,0.021,,
153,0.023,,
154,0.022,,
155,0.024,,
156,0.023,,
157,0.022,,
158,0.021,,
159,0.020,,
160,0.023,,
161,0.022,,
162,0.021,,
163,0.020,,
164,0.021,,
165,0.022,,
166,0.022,,
167,0.021,,
168,0.021,,
169,0.021,,
170,0.022,,
171,0.021,,
172,0.020,,
173,0.021,,
174,0.022,,
175,0.021,,
176,0.022,,
177,0.020,,
178,0.021,,
179,0.022,,
180,0.020,,
181,0.021,,
182,0.023,,
183,0.023,,
184,0.021,,
185,0.022,,
186,0.021,,
187,0.020,,
188,0.020,,
189,0.021,,
190,0.019,,
191,0.019,,
192,0.020,,
193,0.021,,
194,0.022,,
195,0.022,,
196,0.021,,
197,0.020,,
198,0.020,,
199,0.020,,
200,0.021,,
201,0.020,,
202,0.021,,
203,0.021,,
204,0.020,,
205,0.019,,
206,0.019,,
207,0.020,,
208,0.019,,
209,0.019,,
210,0.018,,
211,0.019,,
212,0.018,,
213,0.020,,
214,0.020,,
215,0.020,,
216,0.021,,
217,0.021,,
218,0.020,,
219,0.020,,
220,0.020,,
221,0.020,,
222,0.020,,
223,0.020,,
224,0.020,,
225,0.019,,
226,0.019,,
227,0.019,,
228,0.021,,
229,0.021,,
230,0.021,,
231,0.022,,
232,0.021,,
233,0.020,,
234,0.018,,
235,0.019,,
236,0.019,,
237,0.020,,
238,0.020,,
239,0.019,,
240,0.019,,
241,0.020,,
242,0.020,,
243,0.020,,
244,0.019,,
245,0.021,,
246,0.022,,
247,0.021,,
248,0.019,,
249,0.019,,
250,0.019,,
251,0.020,,
252,0.020,,
253,0.020,,
254,0.021,,
255,0.021,,
256,0.021,,
257,0.020,,
258,0.021,,
259,0.021,,
260,0.021,,
261,0.021,,
262,0.022,,
263,0.022,,
264,0.022,,
265,0.022,,
266,0.022,,
267,0.022,,
268,0.020,,
269,0.021,,
270,0.021,,
271,0.020,,
272,0.019,,
273,0.019,,
274,0.019,,
275,0.020,,
276,0.019,,
277,0.019,,
278,0.021,,
279,0.021,,
280,0.022,,
281,0.022,,
282,0.022,,
283,0.021,,
284,0.020,,
285,0.020,,
286,0.021,,
287,0.019,,
288,0.019,,
289,0.020,,
290,0.021,,
291,0.020,,
292,0.021,,
293,0.020,,
294,0.019,,
295,0.019,,
296,0.019,,
297,0.020,,
298,0.020,,
299,0.021,,
300,0.022,,
301,0.021,,
302,0.020,,
303,0.021,,
304,0.023,,
305,0.021,,
306,0.020,,
307,0.019,,
308,0.020,,
309,0.022,,
310,0.022,,
311,0.021,,
312,0.021,,
313,0.022,,
314,0.023,,
315,0.020,,
316,0.020,,
317,0.020,,
318,0.019,,
319,0.020,,
320,0.023,,
321,0.020,,
322,0.019,,
323,0.020,,
324,0.019,,
325,0.019,,
326,0.021,,
327,0.020,,
328,0.019,,
329,0.018,,
330,0.018,,
331,0.020,,
332,0.020,,
333,0.019,,
334,0.019,,
335,0.021,,
336,0.021,,
337,0.021,,
338,0.021,,
339,0.020,,
340,0.019,,
341,0.019,,
342,0.019,,
343,0.020,,
344,0.019,,
345,0.020,,
346,0.022,,
347,0.021,,
348,0.019,,
349,0.020,,
350,0.021,,
351,0.020,,
352,0.020,,
353,0.021,,
354,0.021,,
355,0.021,,
356,0.021,,
357,0.021,,
358,0.022,,
359,0.021,,
360,0.022,,
361,0.021,,
362,0.023,,
363,0.022,,
364,0.020,,
365,0.019,,
366,0.020,,
367,0.020,,
368,0.020,,
369,0.021,,
370,0.021,,
371,0.022,,
372,0.021,,
373,0.019,,
374,0.020,,
375,0.019,,
376,0.019,,
377,0.020,,
378,0.020,,
379,0.022,,
380,0.021,,
381,0.021,,
382,0.019,,
383,0.018,,
