Instrument Name,DustTrak II
Model Number,8530
Serial Number,8530094612
Firmware Version,2.10
Calibration Date,06/19/2012
Test Name,8530B_2-5_003
Test Start Time,09:47:25 AM
Test Start Date,10/01/2012
Test Length [D:H:M],0:0:43
Test Interval [M:S],0:1
Mass Average [mg/m3],0.037
Mass Minimum [mg/m3],0.023
Mass Maximum [mg/m3],0.108
Mass TWA [mg/m3],0.003
Photometric User Cal,1.00
Flow User Cal,1.00
Errors,
Number of Samples,2608

Elapsed Time [s],Mass [mg/m3],Alarms,Errors
1,0.043,,
2,0.039,,
3,0.040,,
4,0.040,,
5,0.039,,
6,0.040,,
7,0.039,,
8,0.039,,
9,0.039,,
10,0.039,,
11,0.038,,
12,0.038,,
13,0.039,,
14,0.040,,
15,0.041,,
16,0.038,,
17,0.038,,
18,0.038,,
19,0.039,,
20,0.039,,
21,0.041,,
22,0.040,,
23,0.036,,
24,0.038,,
25,0.039,,
26,0.039,,
27,0.038,,
28,0.039,,
29,0.039,,
30,0.041,,
31,0.040,,
32,0.038,,
33,0.038,,
34,0.037,,
35,0.036,,
36,0.036,,
37,0.038,,
38,0.038,,
39,0.037,,
40,0.036,,
41,0.035,,
42,0.036,,
43,0.037,,
44,0.038,,
45,0.038,,
46,0.036,,
47,0.035,,
48,0.036,,
49,0.036,,
50,0.038,,
51,0.038,,
52,0.038,,
53,0.038,,
54,0.034,,
55,0.035,,
56,0.037,,
57,0.036,,
58,0.036,,
59,0.035,,
60,0.035,,
61,0.036,,
62,0.037,,
63,0.037,,
64,0.036,,
65,0.035,,
66,0.035,,
67,0.037,,
68,0.039,,
69,0.038,,
70,0.037,,
71,0.037,,
72,0.036,,
73,0.038,,
74,0.037,,
75,0.036,,
76,0.037,,
77,0.037,,
78,0.039,,
79,0.037,,
80,0.036,,
81,0.038,,
82,0.038,,
83,0.036,,
84,0.036,,
85,0.036,,
86,0.034,,
87,0.035,,
88,0.036,,
89,0.036,,
90,0.036,,
91,0.034,,
92,0.036,,
93,0.036,,
94,0.036,,
95,0.037,,
96,0.035,,
97,0.036,,
98,0.038,,
99,0.036,,
100,0.034,,
101,0.034,,
102,0.034,,
103,0.035,,
104,0.036,,
105,0.039,,
106,0.039,,
107,0.037,,
108,0.035,,
109,0.034,,
110,0.035,,
111,0.036,,
112,0.035,,
113,0.036,,
114,0.037,,
115,0.034,,
116,0.035,,
117,0.036,,
118,0.036,,
119,0.035,,
120,0.036,,
121,0.036,,
122,0.037,,
123,0.036,,
124,0.036,,
125,0.037,,
126,0.036,,
127,0.036,,
128,0.035,,
129,0.036,,
130,0.035,,
131,0.035,,
132,0.035,,
133,0.035,,
134,0.037,,
135,0.039,,
136,0.037,,
137,0.035,,
138,0.035,,
139,0.034,,
140,0.035,,
141,0.036,,
142,0.034,,
143,0.035,,
144,0.036,,
145,0.035,,
146,0.034,,
147,0.035,,
148,0.035,,
149,0.035,,
150,0.034,,
151,0.038,,
152,0.039,,
153,0.036,,
154,0.035,,
155,0.035,,
156,0.034,,
157,0.034,,
158,0.035,,
159,0.034,,
160,0.035,,
161,0.035,,
162,0.033,,
163,0.033,,
164,0.034,,
165,0.035,,
166,0.035,,
167,0.035,,
168,0.035,,
169,0.033,,
170,0.031,,
171,0.033,,
172,0.034,,
173,0.034,,
174,0.034,,
175,0.034,,
176,0.035,,
177,0.035,,
178,0.034,,
179,0.035,,
180,0.037,,
181,0.039,,
182,0.037,,
183,0.038,,
184,0.037,,
185,0.035,,
186,0.036,,
187,0.037,,
188,0.036,,
189,0.037,,
190,0.036,,
191,0.034,,
192,0.034,,
193,0.037,,
194,0.036,,
195,0.036,,
196,0.037,,
197,0.035,,
198,0.034,,
199,0.033,,
200,0.032,,
201,0.033,,
