Instrument Name,DustTrak II
Model Number,8530
Serial Number,8530100707
Firmware Version,3.0
Calibration Date,06/18/2013
Test Name,8530C_2-5_001
Test Start Time,02:23:22 PM
Test Start Date,05/19/2015
Test Length [D:H:M],0:0:34
Test Interval [M:S],0:1
Mass Average [mg/m3],0.020
Mass Minimum [mg/m3],0.010
Mass Maximum [mg/m3],0.546
Mass TWA [mg/m3],0.001
Photometric User Cal,1.00
Flow User Cal,0.00
Errors,
Number of Samples,2087

Elapsed Time [s],Mass [mg/m3],Alarms,Errors
1,0.024,,
2,0.023,,
3,0.022,,
4,0.022,,
5,0.021,,
6,0.021,,
7,0.020,,
8,0.020,,
9,0.018,,
10,0.019,,
11,0.022,,
12,0.026,,
13,0.022,,
14,0.020,,
15,0.020,,
16,0.022,,
17,0.022,,
18,0.023,,
19,0.021,,
20,0.021,,
21,0.021,,
22,0.019,,
23,0.019,,
24,0.023,,
25,0.032,,
26,0.029,,
27,0.025,,
28,0.022,,
29,0.019,,
30,0.020,,
31,0.020,,
32,0.024,,
33,0.025,,
34,0.021,,
35,0.021,,
36,0.021,,
37,0.021,,
38,0.018,,
39,0.019,,
40,0.022,,
41,0.021,,
42,0.021,,
43,0.022,,
44,0.023,,
45,0.022,,
46,0.018,,
47,0.019,,
48,0.020,,
49,0.020,,
50,0.020,,
51,0.020,,
52,0.022,,
53,0.022,,
54,0.022,,
55,0.020,,
56,0.022,,
57,0.024,,
58,0.022,,
59,0.023,,
60,0.021,,
61,0.018,,
62,0.020,,
63,0.020,,
64,0.021,,
65,0.021,,
66,0.018,,
67,0.020,,
68,0.023,,
69,0.020,,
70,0.021,,
71,0.021,,
72,0.020,,
73,0.020,,
74,0.021,,
75,0.020,,
76,0.020,,
77,0.020,,
78,0.021,,
79,0.020,,
80,0.019,,
81,0.018,,
82,0.020,,
83,0.019,,
84,0.019,,
85,0.021,,
86,0.018,,
87,0.017,,
88,0.020,,
89,0.021,,
90,0.020,,
91,0.021,,
92,0.022,,
93,0.023,,
94,0.022,,
95,0.019,,
96,0.019,,
97,0.021,,
98,0.021,,
99,0.020,,
100,0.019,,
101,0.019,,
102,0.021,,
103,0.021,,
104,0.020,,
105,0.018,,
106,0.017,,
107,0.018,,
108,0.017,,
109,0.018,,
110,0.018,,
111,0.021,,
112,0.020,,
113,0.020,,
114,0.021,,
115,0.020,,
116,0.022,,
117,0.020,,
118,0.020,,
119,0.022,,
120,0.022,,
121,0.020,,
122,0.022,,
123,0.022,,
124,0.020,,
125,0.019,,
126,0.020,,
127,0.021,,
128,0.023,,
129,0.022,,
130,0.023,,
131,0.023,,
132,0.023,,
133,0.022,,
134,0.023,,
135,0.021,,
136,0.022,,
137,0.023,,
138,0.025,,
139,0.022,,
140,0.024,,
141,0.025,,
142,0.022,,
143,0.022,,
144,0.022,,
145,0.021,,
146,0.021,,
147,0.022,,
148,0.023,,
149,0.025,,
150,0.024,,
151,0.023,,
152,0.023,,
153,0.023,,
154,0.021,,
155,0.021,,
156,0.022,,
157,0.024,,
158,0.023,,
159,0.023,,
160,0.021,,
161,0.022,,
162,0.023,,
163,0.024,,
164,0.021,,
165,0.025,,
166,0.025,,
167,0.023,,
168,0.022,,
169,0.023,,
170,0.024,,
171,0.022,,
172,0.021,,
173,0.022,,
174,0.022,,
175,0.022,,
176,0.021,,
177,0.020,,
178,0.023,,
179,0.022,,
180,0.021,,
181,0.022,,
182,0.023,,
183,0.023,,
184,0.025,,
185,0.022,,
186,0.022,,
187,0.022,,
188,0.023,,
189,0.021,,
190,0.021,,
191,0.020,,
192,0.022,,
193,0.023,,
194,0.021,,
195,0.019,,
196,0.021,,
197,0.024,,
198,0.026,,
199,0.023,,
200,0.023,,
201,0.021,,
202,0.021,,
203,0.021,,
204,0.021,,
205,0.022,,
206,0.022,,
207,0.023,,
208,0.022,,
209,0.022,,
210,0.021,,
211,0.022,,
212,0.021,,
213,0.023,,
214,0.024,,
215,0.020,,
216,0.022,,
217,0.022,,
218,0.021,,
219,0.020,,
220,0.019,,
221,0.021,,
222,0.023,,
223,0.022,,
224,0.022,,
225,0.023,,
226,0.020,,
227,0.020,,
228,0.020,,
229,0.023,,
230,0.024,,
231,0.022,,
232,0.022,,
233,0.022,,
234,0.021,,
235,0.021,,
236,0.021,,
237,0.021,,
238,0.022,,
239,0.023,,
240,0.023,,
241,0.023,,
242,0.021,,
243,0.022,,
244,0.023,,
245,0.026,,
246,0.027,,
247,0.023,,
248,0.022,,
249,0.022,,
250,0.020,,
251,0.020,,
252,0.021,,
253,0.024,,
254,0.024,,
255,0.021,,
256,0.023,,
257,0.024,,
258,0.020,,
259,0.019,,
260,0.021,,
261,0.022,,
262,0.024,,
263,0.028,,
264,0.027,,
265,0.024,,
266,0.027,,
267,0.026,,
268,0.022,,
269,0.022,,
270,0.023,,
271,0.022,,
272,0.023,,
273,0.023,,
274,0.021,,
275,0.022,,
276,0.023,,
277,0.024,,
278,0.023,,
279,0.024,,
280,0.027,,
281,0.025,,
282,0.023,,
283,0.023,,
284,0.023,,
285,0.026,,
286,0.024,,
