Instrument Name,DustTrak II
Model Number,8530
Serial Number,8530100707
Firmware Version,2.10
Calibration Date,06/18/2012
Test Name,8530C_2-5_009
Test Start Time,12:17:58 PM
Test Start Date,09/06/2012
Test Length [D:H:M],0:0:40
Test Interval [M:S],0:1
Mass Average [mg/m3],0.026
Mass Minimum [mg/m3],0.020
Mass Maximum [mg/m3],0.259
Mass TWA [mg/m3],0.002
Photometric User Cal,1.00
Flow User Cal,1.00
Errors,
Number of Samples,2419

Elapsed Time [s],Mass [mg/m3],Alarms,Errors
1,0.036,,
2,0.035,,
3,0.033,,
4,0.032,,
5,0.030,,
6,0.032,,
7,0.031,,
8,0.028,,
9,0.027,,
10,0.028,,
11,0.027,,
12,0.028,,
13,0.027,,
14,0.028,,
15,0.029,,
16,0.028,,
17,0.026,,
18,0.026,,
19,0.025,,
20,0.026,,
21,0.027,,
22,0.027,,
23,0.027,,
24,0.027,,
25,0.027,,
26,0.027,,
27,0.027,,
28,0.027,,
29,0.030,,
30,0.029,,
31,0.026,,
32,0.027,,
33,0.028,,
34,0.026,,
35,0.025,,
36,0.025,,
37,0.025,,
38,0.027,,
39,0.026,,
40,0.027,,
41,0.026,,
42,0.029,,
43,0.031,,
44,0.025,,
45,0.025,,
46,0.025,,
47,0.026,,
48,0.025,,
49,0.025,,
50,0.025,,
51,0.025,,
52,0.027,,
53,0.026,,
54,0.026,,
55,0.026,,
56,0.026,,
57,0.025,,
58,0.025,,
59,0.026,,
60,0.025,,
61,0.026,,
62,0.026,,
63,0.025,,
64,0.025,,
65,0.026,,
66,0.025,,
67,0.025,,
68,0.024,,
69,0.023,,
70,0.025,,
71,0.024,,
72,0.026,,
73,0.025,,
74,0.024,,
75,0.025,,
76,0.026,,
77,0.026,,
78,0.027,,
79,0.028,,
80,0.026,,
81,0.025,,
82,0.027,,
83,0.027,,
84,0.026,,
85,0.025,,
86,0.025,,
87,0.025,,
88,0.027,,
89,0.028,,
90,0.026,,
91,0.025,,
92,0.025,,
93,0.025,,
94,0.024,,
95,0.025,,
96,0.025,,
97,0.024,,
98,0.024,,
99,0.026,,
100,0.024,,
101,0.025,,
102,0.025,,
103,0.025,,
104,0.026,,
105,0.024,,
