Instrument Name,DustTrak II
Model Number,8530
Serial Number,8530100707
Firmware Version,2.10
Calibration Date,06/18/2012
Test Name,8530C_2-5_008
Test Start Time,09:34:20 AM
Test Start Date,09/05/2012
Test Length [D:H:M],0:0:42
Test Interval [M:S],0:1
Mass Average [mg/m3],0.034
Mass Minimum [mg/m3],0.028
Mass Maximum [mg/m3],0.084
Mass TWA [mg/m3],0.003
Photometric User Cal,1.00
Flow User Cal,1.00
Errors,
Number of Samples,2521

Elapsed Time [s],Mass [mg/m3],Alarms,Errors
1,0.046,,
2,0.045,,
3,0.041,,
4,0.040,,
5,0.042,,
6,0.040,,
7,0.039,,
8,0.039,,
9,0.039,,
10,0.038,,
11,0.036,,
12,0.037,,
13,0.038,,
14,0.037,,
15,0.037,,
16,0.037,,
17,0.035,,
18,0.034,,
19,0.036,,
20,0.035,,
21,0.036,,
22,0.035,,
23,0.034,,
24,0.033,,
25,0.034,,
26,0.033,,
27,0.034,,
28,0.034,,
29,0.033,,
30,0.032,,
31,0.034,,
32,0.035,,
33,0.033,,
34,0.033,,
35,0.034,,
36,0.034,,
37,0.033,,
38,0.034,,
39,0.033,,
40,0.033,,
41,0.032,,
42,0.032,,
43,0.033,,
44,0.033,,
45,0.034,,
46,0.035,,
47,0.034,,
48,0.035,,
49,0.039,,
50,0.038,,
51,0.045,,
52,0.043,,
53,0.038,,
54,0.039,,
55,0.036,,
56,0.036,,
57,0.035,,
58,0.034,,
59,0.035,,
60,0.034,,
61,0.034,,
62,0.034,,
63,0.032,,
64,0.034,,
65,0.035,,
66,0.035,,
67,0.035,,
68,0.034,,
69,0.035,,
70,0.035,,
71,0.034,,
72,0.035,,
73,0.035,,
74,0.033,,
75,0.033,,
76,0.035,,
77,0.035,,
78,0.034,,
79,0.035,,
80,0.036,,
81,0.035,,
82,0.034,,
83,0.033,,
84,0.033,,
85,0.034,,
86,0.035,,
87,0.035,,
88,0.035,,
89,0.034,,
90,0.034,,
91,0.035,,
92,0.034,,
93,0.034,,
94,0.035,,
95,0.036,,
96,0.033,,
97,0.033,,
98,0.034,,
99,0.035,,
100,0.036,,
101,0.036,,
102,0.035,,
103,0.036,,
104,0.036,,
105,0.036,,
106,0.034,,
107,0.034,,
108,0.035,,
109,0.035,,
110,0.035,,
111,0.035,,
112,0.035,,
113,0.037,,
114,0.039,,
115,0.035,,
116,0.033,,
117,0.033,,
118,0.035,,
119,0.034,,
120,0.034,,
121,0.035,,
122,0.035,,
123,0.037,,
124,0.036,,
125,0.034,,
126,0.035,,
127,0.036,,
128,0.034,,
129,0.035,,
130,0.034,,
131,0.033,,
132,0.034,,
133,0.035,,
134,0.035,,
135,0.034,,
136,0.034,,
137,0.032,,
138,0.035,,
139,0.036,,
140,0.035,,
141,0.034,,
142,0.034,,
143,0.035,,
144,0.033,,
145,0.034,,
146,0.033,,
147,0.033,,
148,0.034,,
149,0.034,,
150,0.034,,
151,0.034,,
152,0.033,,
153,0.033,,
154,0.034,,
155,0.034,,
156,0.034,,
157,0.035,,
158,0.035,,
159,0.036,,
160,0.035,,
161,0.033,,
162,0.034,,
163,0.035,,
164,0.035,,
165,0.034,,
166,0.033,,
167,0.034,,
168,0.034,,
169,0.033,,
170,0.033,,
171,0.037,,
172,0.036,,
173,0.035,,
174,0.035,,
175,0.035,,
176,0.034,,
177,0.033,,
178,0.036,,
179,0.035,,
180,0.035,,
181,0.035,,
182,0.034,,
183,0.035,,
184,0.034,,
185,0.035,,
186,0.035,,
187,0.034,,
188,0.034,,
189,0.034,,
190,0.034,,
191,0.035,,
192,0.032,,
193,0.034,,
194,0.035,,
195,0.034,,
196,0.035,,
197,0.035,,
198,0.038,,
199,0.039,,
200,0.036,,
201,0.035,,
202,0.034,,
203,0.035,,
204,0.034,,
205,0.034,,
206,0.035,,
207,0.033,,
208,0.032,,
209,0.035,,
210,0.034,,
211,0.032,,
212,0.033,,
213,0.033,,
214,0.033,,
215,0.034,,
216,0.035,,
217,0.035,,
218,0.033,,
219,0.035,,
220,0.036,,
221,0.035,,
222,0.033,,
223,0.033,,
224,0.032,,
225,0.033,,
226,0.034,,
227,0.035,,
228,0.033,,
229,0.034,,
230,0.034,,
231,0.035,,
232,0.034,,
233,0.033,,
234,0.034,,
235,0.034,,
236,0.034,,
237,0.033,,
238,0.032,,
239,0.034,,
240,0.034,,
241,0.034,,
242,0.034,,
243,0.035,,
244,0.035,,
245,0.035,,
246,0.035,,
247,0.035,,
248,0.034,,
249,0.036,,
250,0.035,,
251,0.033,,
252,0.035,,
253,0.036,,
254,0.036,,
255,0.034,,
256,0.036,,
257,0.037,,
258,0.036,,
259,0.032,,
260,0.034,,
261,0.036,,
262,0.033,,
263,0.033,,
264,0.034,,
265,0.034,,
266,0.034,,
267,0.035,,
268,0.035,,
269,0.033,,
270,0.033,,
271,0.035,,
272,0.035,,
273,0.035,,
274,0.036,,
275,0.035,,
276,0.033,,
277,0.033,,
278,0.034,,
279,0.034,,
280,0.032,,
281,0.032,,
282,0.033,,
283,0.034,,
284,0.035,,
285,0.035,,
286,0.034,,
287,0.035,,
288,0.034,,
289,0.033,,
290,0.036,,
291,0.039,,
292,0.039,,
293,0.042,,
294,0.041,,
295,0.041,,
296,0.042,,
297,0.038,,
298,0.038,,
299,0.037,,
300,0.039,,
301,0.037,,
302,0.035,,
303,0.036,,
304,0.037,,
305,0.035,,
306,0.035,,
307,0.036,,
308,0.035,,
309,0.034,,
310,0.034,,
311,0.034,,
312,0.035,,
313,0.038,,
314,0.039,,
315,0.039,,
316,0.041,,
317,0.042,,
318,0.046,,
319,0.048,,
320,0.047,,
321,0.045,,
322,0.043,,
323,0.041,,
324,0.039,,
325,0.037,,
326,0.036,,
327,0.036,,
328,0.035,,
329,0.034,,
330,0.033,,
331,0.033,,
332,0.034,,
333,0.035,,
334,0.035,,
335,0.036,,
336,0.033,,
337,0.032,,
338,0.032,,
339,0.034,,
340,0.034,,
341,0.037,,
342,0.038,,
343,0.035,,
344,0.034,,
345,0.034,,
346,0.034,,
347,0.034,,
348,0.033,,
349,0.035,,
350,0.035,,
351,0.033,,
352,0.036,,
353,0.037,,
354,0.033,,
355,0.031,,
356,0.033,,
357,0.034,,
358,0.035,,
359,0.034,,
360,0.033,,
361,0.033,,
362,0.034,,
363,0.036,,
364,0.034,,
365,0.034,,
366,0.034,,
367,0.035,,
368,0.034,,
369,0.033,,
370,0.034,,
371,0.034,,
372,0.035,,
373,0.033,,
374,0.034,,
375,0.036,,
376,0.037,,
377,0.035,,
378,0.035,,
379,0.034,,
380,0.035,,
381,0.038,,
382,0.037,,
383,0.036,,
384,0.036,,
385,0.036,,
386,0.033,,
387,0.033,,
388,0.035,,
389,0.035,,
390,0.034,,
391,0.034,,
392,0.032,,
393,0.032,,
394,0.033,,
395,0.034,,
396,0.033,,
397,0.033,,
398,0.033,,
399,0.034,,
400,0.034,,
401,0.034,,
402,0.035,,
403,0.034,,
404,0.032,,
405,0.032,,
406,0.033,,
407,0.035,,
408,0.034,,
409,0.034,,
410,0.035,,
411,0.035,,
412,0.034,,
413,0.033,,
414,0.033,,
415,0.033,,
416,0.033,,
417,0.034,,
418,0.036,,
419,0.034,,
420,0.033,,
421,0.034,,
422,0.034,,
423,0.033,,
424,0.032,,
425,0.034,,
426,0.035,,
427,0.035,,
428,0.035,,
429,0.033,,
430,0.033,,
431,0.032,,
432,0.033,,
433,0.033,,
434,0.034,,
435,0.034,,
436,0.033,,
437,0.036,,
438,0.035,,
439,0.036,,
440,0.036,,
441,0.033,,
442,0.033,,
443,0.033,,
444,0.033,,
445,0.033,,
446,0.034,,
447,0.036,,
448,0.035,,
449,0.033,,
450,0.035,,
451,0.035,,
452,0.036,,
453,0.037,,
454,0.035,,
455,0.034,,
456,0.035,,
457,0.034,,
458,0.035,,
459,0.035,,
460,0.035,,
461,0.034,,
462,0.035,,
463,0.036,,
464,0.033,,
465,0.034,,
466,0.035,,
467,0.035,,
468,0.035,,
469,0.035,,
470,0.034,,
471,0.036,,
472,0.036,,
473,0.034,,
474,0.034,,
475,0.033,,
476,0.035,,
477,0.035,,
478,0.036,,
479,0.038,,
480,0.036,,
481,0.034,,
482,0.035,,
483,0.035,,
484,0.034,,
485,0.033,,
486,0.034,,
487,0.034,,
488,0.035,,
489,0.035,,
490,0.035,,
491,0.034,,
492,0.033,,
493,0.034,,
494,0.035,,
495,0.035,,
496,0.035,,
497,0.033,,
498,0.032,,
499,0.034,,
500,0.033,,
501,0.032,,
502,0.033,,
503,0.033,,
504,0.034,,
505,0.035,,
506,0.035,,
507,0.034,,
508,0.035,,
509,0.035,,
510,0.036,,
511,0.035,,
512,0.036,,
513,0.036,,
514,0.037,,
515,0.038,,
516,0.036,,
517,0.034,,
518,0.035,,
519,0.034,,
520,0.034,,
521,0.034,,
522,0.034,,
523,0.034,,
524,0.035,,
525,0.036,,
526,0.035,,
527,0.034,,
528,0.034,,
529,0.034,,
530,0.033,,
531,0.034,,
532,0.035,,
533,0.035,,
534,0.036,,
535,0.035,,
536,0.035,,
537,0.036,,
538,0.036,,
539,0.036,,
540,0.034,,
541,0.033,,
542,0.033,,
543,0.035,,
544,0.036,,
545,0.035,,
546,0.035,,
547,0.038,,
548,0.037,,
549,0.035,,
550,0.035,,
551,0.035,,
552,0.035,,
553,0.034,,
554,0.035,,
555,0.035,,
556,0.036,,
557,0.037,,
558,0.035,,
559,0.035,,
560,0.037,,
