Instrument Name,DustTrak II
Model Number,8530
Serial Number,8530100707
Firmware Version,2.8
Calibration Date,06/27/2011
Test Name,8530C_2-5_002
Test Start Time,12:09:58 PM
Test Start Date,10/13/2011
Test Length [D:H:M],0:0:27
Test Interval [M:S],0:1
Mass Average [mg/m3],0.026
Mass Minimum [mg/m3],0.015
Mass Maximum [mg/m3],0.046
Mass TWA [mg/m3],0.002
Photometric User Cal,1.00
Flow User Cal,1.00
Errors,
Number of Samples,1667

Elapsed Time [s],Mass [mg/m3],Alarms,Errors
1,0.027,,
2,0.028,,
3,0.029,,
4,0.029,,
5,0.028,,
6,0.029,,
7,0.030,,
8,0.029,,
9,0.028,,
10,0.028,,
11,0.029,,
12,0.029,,
13,0.027,,
14,0.026,,
15,0.025,,
16,0.027,,
17,0.026,,
18,0.028,,
19,0.027,,
20,0.027,,
21,0.028,,
22,0.026,,
23,0.026,,
24,0.029,,
25,0.027,,
26,0.025,,
27,0.028,,
28,0.028,,
29,0.028,,
30,0.029,,
31,0.028,,
32,0.028,,
33,0.029,,
34,0.030,,
35,0.028,,
36,0.028,,
37,0.029,,
38,0.028,,
39,0.027,,
40,0.027,,
41,0.028,,
42,0.028,,
43,0.028,,
44,0.028,,
45,0.028,,
46,0.028,,
47,0.028,,
48,0.029,,
49,0.029,,
50,0.029,,
51,0.028,,
52,0.027,,
53,0.027,,
54,0.028,,
55,0.027,,
56,0.026,,
57,0.027,,
58,0.027,,
59,0.027,,
60,0.028,,
61,0.027,,
62,0.026,,
63,0.027,,
64,0.027,,
65,0.027,,
66,0.027,,
67,0.027,,
68,0.029,,
69,0.029,,
70,0.028,,
71,0.026,,
72,0.028,,
73,0.029,,
74,0.028,,
75,0.029,,
76,0.026,,
77,0.026,,
78,0.028,,
79,0.028,,
80,0.028,,
81,0.028,,
82,0.029,,
83,0.029,,
84,0.028,,
85,0.029,,
86,0.029,,
87,0.027,,
88,0.026,,
89,0.028,,
90,0.030,,
91,0.029,,
92,0.028,,
93,0.028,,
94,0.026,,
95,0.026,,
96,0.027,,
97,0.028,,
98,0.028,,
99,0.028,,
100,0.026,,
101,0.027,,
102,0.029,,
103,0.029,,
104,0.029,,
105,0.028,,
106,0.029,,
107,0.030,,
108,0.029,,
109,0.029,,
110,0.028,,
111,0.042,,
112,0.046,,
113,0.029,,
114,0.027,,
115,0.026,,
116,0.027,,
117,0.028,,
118,0.029,,
119,0.028,,
120,0.029,,
121,0.030,,
122,0.028,,
123,0.027,,
124,0.027,,
125,0.027,,
126,0.027,,
127,0.027,,
128,0.028,,
129,0.028,,
130,0.028,,
131,0.028,,
132,0.027,,
133,0.028,,
134,0.028,,
135,0.027,,
136,0.028,,
137,0.029,,
138,0.027,,
139,0.028,,
140,0.027,,
141,0.026,,
142,0.027,,
143,0.026,,
144,0.028,,
145,0.028,,
146,0.027,,
147,0.027,,
148,0.029,,
149,0.028,,
150,0.027,,
151,0.027,,
152,0.029,,
153,0.027,,
154,0.029,,
155,0.029,,
156,0.030,,
157,0.030,,
158,0.027,,
159,0.029,,
160,0.028,,
161,0.028,,
162,0.026,,
163,0.026,,
164,0.029,,
165,0.028,,
166,0.026,,
167,0.027,,
168,0.028,,
169,0.029,,
170,0.028,,
171,0.027,,
172,0.028,,
173,0.027,,
174,0.027,,
175,0.027,,
176,0.028,,
177,0.027,,
178,0.026,,
179,0.027,,
180,0.028,,
181,0.029,,
182,0.029,,
183,0.029,,
184,0.027,,
185,0.027,,
186,0.027,,
187,0.028,,
188,0.029,,
189,0.027,,
190,0.027,,
191,0.028,,
192,0.028,,
193,0.027,,
194,0.027,,
195,0.028,,
196,0.026,,
197,0.025,,
198,0.023,,
199,0.022,,
200,0.023,,
201,0.024,,
202,0.023,,
203,0.023,,
204,0.023,,
205,0.021,,
206,0.022,,
207,0.024,,
208,0.022,,
209,0.022,,
210,0.022,,
211,0.024,,
212,0.025,,
213,0.024,,
214,0.022,,
215,0.022,,
216,0.023,,
217,0.025,,
218,0.026,,
219,0.026,,
220,0.024,,
221,0.026,,
222,0.025,,
223,0.024,,
224,0.025,,
225,0.027,,
226,0.026,,
227,0.026,,
228,0.026,,
229,0.026,,
230,0.026,,
231,0.026,,
232,0.025,,
233,0.025,,
234,0.026,,
235,0.027,,
236,0.027,,
237,0.024,,
238,0.024,,
239,0.027,,
240,0.026,,
241,0.027,,
242,0.026,,
243,0.026,,
244,0.026,,
245,0.025,,
246,0.026,,
247,0.026,,
248,0.025,,
249,0.025,,
250,0.027,,
251,0.028,,
252,0.026,,
253,0.024,,
254,0.025,,
255,0.027,,
256,0.027,,
257,0.027,,
258,0.026,,
259,0.027,,
260,0.027,,
261,0.027,,
