Instrument Name,DustTrak II
Model Number,8530
Serial Number,8530094612
Firmware Version,2.4
Calibration Date,11/12/2009
Test Name,8530B_2-5_001
Test Start Time,01:46:15 PM
Test Start Date,06/16/2011
Test Length [D:H:M],0:0:50
Test Interval [M:S],0:1
Mass Average [mg/m3],0.025
Mass Minimum [mg/m3],0.018
Mass Maximum [mg/m3],0.051
Mass TWA [mg/m3],0.003
Photometric User Cal,1.00
Flow User Cal,1.00
Errors,
Number of Samples,3057

Elapsed Time [s],Mass [mg/m3],Alarms,Errors
1,0.024,,
2,0.022,,
3,0.024,,
4,0.025,,
5,0.023,,
6,0.025,,
7,0.024,,
8,0.025,,
9,0.027,,
10,0.024,,
11,0.022,,
12,0.022,,
13,0.025,,
14,0.025,,
15,0.024,,
16,0.023,,
17,0.023,,
18,0.025,,
19,0.024,,
20,0.025,,
21,0.024,,
22,0.023,,
23,0.026,,
24,0.026,,
25,0.023,,
26,0.024,,
27,0.026,,
28,0.025,,
29,0.026,,
30,0.028,,
31,0.027,,
32,0.026,,
33,0.024,,
34,0.023,,
35,0.025,,
36,0.026,,
37,0.023,,
38,0.023,,
39,0.024,,
40,0.023,,
41,0.026,,
42,0.026,,
43,0.025,,
44,0.024,,
45,0.023,,
46,0.025,,
47,0.026,,
48,0.025,,
49,0.023,,
50,0.024,,
51,0.025,,
52,0.026,,
53,0.025,,
54,0.027,,
55,0.026,,
56,0.027,,
57,0.026,,
58,0.026,,
59,0.026,,
60,0.025,,
61,0.025,,
62,0.026,,
63,0.026,,
64,0.026,,
65,0.026,,
66,0.023,,
67,0.023,,
68,0.024,,
69,0.025,,
70,0.024,,
71,0.023,,
72,0.024,,
73,0.023,,
74,0.022,,
75,0.023,,
76,0.023,,
77,0.024,,
78,0.026,,
79,0.025,,
80,0.025,,
81,0.026,,
82,0.026,,
83,0.027,,
84,0.034,,
85,0.041,,
86,0.034,,
87,0.027,,
88,0.027,,
89,0.027,,
90,0.026,,
91,0.031,,
92,0.026,,
93,0.022,,
94,0.024,,
95,0.024,,
96,0.023,,
97,0.023,,
98,0.023,,
99,0.021,,
100,0.026,,
