Instrument Name,DustTrak II
Model Number,8530
Serial Number,8530094612
Firmware Version,2.4
Calibration Date,11/12/2009
Test Name,8530B_2-5_005
Test Start Time,11:19:59 AM
Test Start Date,07/12/2011
Test Length [D:H:M],0:0:48
Test Interval [M:S],0:1
Mass Average [mg/m3],0.012
Mass Minimum [mg/m3],0.009
Mass Maximum [mg/m3],0.046
Mass TWA [mg/m3],0.001
Photometric User Cal,1.00
Flow User Cal,1.00
Errors,
Number of Samples,2906

Elapsed Time [s],Mass [mg/m3],Alarms,Errors
1,0.009,,
2,0.009,,
3,0.011,,
4,0.011,,
5,0.010,,
6,0.010,,
7,0.011,,
8,0.010,,
9,0.011,,
10,0.011,,
11,0.010,,
12,0.010,,
13,0.011,,
14,0.011,,
15,0.011,,
16,0.010,,
17,0.011,,
18,0.011,,
19,0.009,,
20,0.010,,
21,0.011,,
22,0.010,,
23,0.012,,
24,0.011,,
25,0.010,,
26,0.010,,
27,0.010,,
28,0.010,,
29,0.038,,
30,0.046,,
31,0.010,,
32,0.010,,
33,0.010,,
34,0.010,,
35,0.011,,
36,0.010,,
37,0.010,,
38,0.011,,
39,0.011,,
40,0.011,,
41,0.011,,
42,0.011,,
43,0.010,,
44,0.010,,
45,0.011,,
46,0.012,,
47,0.010,,
48,0.010,,
49,0.011,,
50,0.011,,
51,0.010,,
52,0.011,,
53,0.011,,
54,0.012,,
55,0.011,,
56,0.010,,
57,0.010,,
58,0.010,,
59,0.011,,
60,0.012,,
61,0.011,,
62,0.012,,
63,0.012,,
64,0.011,,
65,0.012,,
66,0.010,,
67,0.010,,
68,0.011,,
69,0.010,,
70,0.010,,
71,0.011,,
72,0.011,,
73,0.011,,
74,0.010,,
75,0.011,,
76,0.011,,
77,0.011,,
78,0.011,,
79,0.012,,
80,0.012,,
81,0.011,,
82,0.011,,
83,0.010,,
84,0.010,,
85,0.010,,
86,0.011,,
87,0.010,,
88,0.010,,
89,0.012,,
90,0.012,,
91,0.012,,
92,0.013,,
93,0.013,,
94,0.012,,
95,0.011,,
96,0.010,,
97,0.011,,
98,0.012,,
99,0.011,,
100,0.011,,
101,0.012,,
102,0.013,,
103,0.013,,
104,0.012,,
105,0.010,,
106,0.010,,
107,0.012,,
108,0.012,,
109,0.011,,
110,0.011,,
111,0.011,,
112,0.011,,
113,0.010,,
114,0.010,,
115,0.011,,
116,0.012,,
117,0.013,,
118,0.012,,
119,0.011,,
120,0.011,,
121,0.011,,
122,0.011,,
123,0.012,,
124,0.012,,
125,0.012,,
126,0.011,,
127,0.012,,
128,0.010,,
129,0.010,,
130,0.011,,
131,0.011,,
132,0.011,,
133,0.011,,
134,0.011,,
135,0.011,,
136,0.011,,
137,0.012,,
138,0.012,,
139,0.011,,
140,0.012,,
141,0.012,,
142,0.011,,
143,0.011,,
144,0.012,,
145,0.013,,
146,0.012,,
147,0.010,,
148,0.012,,
149,0.013,,
150,0.011,,
151,0.011,,
152,0.012,,
153,0.010,,
154,0.011,,
155,0.013,,
156,0.012,,
157,0.011,,
158,0.012,,
159,0.011,,
160,0.012,,
161,0.011,,
162,0.011,,
163,0.010,,
164,0.011,,
165,0.012,,
166,0.011,,
167,0.011,,
168,0.011,,
169,0.011,,
170,0.011,,
171,0.012,,
172,0.012,,
173,0.012,,
174,0.011,,
175,0.011,,
176,0.011,,
177,0.011,,
178,0.011,,
179,0.012,,
180,0.012,,
181,0.011,,
182,0.010,,
183,0.011,,
184,0.011,,
185,0.011,,
186,0.012,,
187,0.012,,
188,0.012,,
189,0.011,,
190,0.012,,
191,0.011,,
192,0.011,,
193,0.012,,
194,0.012,,
195,0.011,,
196,0.011,,
197,0.011,,
198,0.012,,
199,0.011,,
200,0.010,,
201,0.011,,
202,0.012,,
203,0.013,,
204,0.012,,
205,0.010,,
206,0.010,,
207,0.011,,
208,0.010,,
209,0.010,,
210,0.012,,
211,0.012,,
212,0.011,,
213,0.011,,
214,0.011,,
215,0.011,,
216,0.011,,
217,0.011,,
218,0.011,,
219,0.011,,
220,0.012,,
221,0.013,,
222,0.011,,
223,0.011,,
224,0.011,,
225,0.011,,
226,0.012,,
227,0.013,,
228,0.011,,
229,0.012,,
230,0.012,,
231,0.011,,
232,0.013,,
233,0.012,,
234,0.011,,
235,0.011,,
236,0.013,,
237,0.012,,
238,0.013,,
239,0.013,,
240,0.010,,
241,0.010,,
242,0.010,,
243,0.011,,
244,0.011,,
245,0.012,,
246,0.012,,
247,0.012,,
248,0.014,,
249,0.014,,
250,0.011,,
251,0.011,,
252,0.011,,
253,0.011,,
254,0.011,,
255,0.012,,
256,0.013,,
257,0.011,,
258,0.010,,
259,0.011,,
260,0.012,,
261,0.011,,
262,0.011,,
263,0.011,,
264,0.012,,
265,0.010,,
266,0.011,,
267,0.010,,
268,0.010,,
269,0.010,,
270,0.011,,
271,0.012,,
272,0.012,,
273,0.014,,
274,0.014,,
275,0.013,,
276,0.011,,
277,0.011,,
278,0.011,,
279,0.012,,
280,0.011,,
281,0.011,,
282,0.011,,
283,0.011,,
284,0.012,,
285,0.011,,
286,0.012,,
287,0.012,,
288,0.011,,
289,0.011,,
290,0.011,,
291,0.011,,
292,0.012,,
293,0.011,,
294,0.011,,
295,0.011,,
296,0.010,,
297,0.011,,
298,0.012,,
299,0.011,,
300,0.011,,
301,0.011,,
302,0.012,,
303,0.013,,
304,0.013,,
305,0.012,,
306,0.011,,
307,0.010,,
308,0.011,,
309,0.010,,
310,0.010,,
311,0.011,,
312,0.012,,
313,0.012,,
314,0.011,,
315,0.010,,
316,0.010,,
317,0.011,,
318,0.011,,
319,0.012,,
320,0.011,,
321,0.011,,
322,0.011,,
323,0.012,,
324,0.011,,
325,0.012,,
326,0.011,,
327,0.012,,
328,0.012,,
329,0.012,,
330,0.011,,
331,0.012,,
332,0.013,,
333,0.012,,
334,0.011,,
335,0.011,,
336,0.011,,
337,0.012,,
338,0.011,,
339,0.011,,
340,0.011,,
341,0.010,,
342,0.011,,
343,0.012,,
344,0.011,,
345,0.011,,
346,0.011,,
347,0.011,,
348,0.010,,
349,0.010,,
350,0.010,,
351,0.011,,
352,0.011,,
353,0.011,,
354,0.010,,
355,0.011,,
356,0.011,,
357,0.011,,
358,0.010,,
359,0.012,,
360,0.013,,
361,0.012,,
362,0.010,,
363,0.011,,
364,0.010,,
365,0.011,,
366,0.011,,
367,0.012,,
368,0.012,,
369,0.012,,
370,0.012,,
371,0.011,,
372,0.011,,
373,0.010,,
374,0.011,,
375,0.012,,
376,0.012,,
377,0.011,,
378,0.012,,
379,0.012,,
380,0.011,,
381,0.011,,
382,0.011,,
383,0.011,,
384,0.012,,
385,0.011,,
386,0.011,,
387,0.011,,
388,0.011,,
389,0.011,,
390,0.012,,
391,0.011,,
392,0.011,,
393,0.012,,
394,0.011,,
395,0.011,,
396,0.011,,
397,0.011,,
398,0.011,,
399,0.011,,
400,0.011,,
401,0.012,,
402,0.012,,
403,0.012,,
404,0.013,,
405,0.013,,
406,0.011,,
407,0.011,,
408,0.010,,
409,0.011,,
410,0.011,,
411,0.013,,
412,0.012,,
413,0.011,,
414,0.011,,
415,0.011,,
416,0.011,,
417,0.011,,
418,0.012,,
419,0.013,,
420,0.013,,
421,0.012,,
422,0.012,,
423,0.012,,
424,0.012,,
425,0.013,,
426,0.012,,
427,0.012,,
428,0.013,,
429,0.013,,
430,0.012,,
431,0.012,,
432,0.012,,
433,0.012,,
434,0.012,,
435,0.011,,
436,0.010,,
437,0.011,,
438,0.012,,
439,0.012,,
440,0.011,,
441,0.011,,
442,0.012,,
443,0.011,,
444,0.011,,
445,0.011,,
446,0.011,,
447,0.011,,
448,0.011,,
449,0.011,,
450,0.012,,
451,0.011,,
452,0.010,,
453,0.011,,
454,0.011,,
455,0.011,,
456,0.012,,
457,0.012,,
458,0.011,,
459,0.011,,
460,0.011,,
461,0.011,,
462,0.011,,
463,0.011,,
464,0.011,,
465,0.011,,
466,0.011,,
467,0.011,,
468,0.011,,
469,0.010,,
470,0.010,,
471,0.012,,
472,0.011,,
473,0.010,,
474,0.011,,
475,0.011,,
476,0.011,,
477,0.011,,
478,0.011,,
479,0.011,,
480,0.011,,
481,0.011,,
482,0.010,,
483,0.010,,
484,0.011,,
485,0.011,,
486,0.011,,
487,0.012,,
488,0.012,,
489,0.010,,
490,0.011,,
491,0.011,,
492,0.011,,
493,0.012,,
494,0.012,,
495,0.012,,
496,0.011,,
497,0.011,,
498,0.011,,
499,0.011,,
500,0.012,,
501,0.012,,
502,0.012,,
503,0.012,,
504,0.012,,
505,0.012,,
506,0.011,,
507,0.012,,
508,0.013,,
509,0.013,,
510,0.012,,
511,0.012,,
512,0.012,,
513,0.012,,
514,0.012,,
515,0.011,,
516,0.012,,
517,0.011,,
518,0.010,,
519,0.011,,
520,0.012,,
521,0.012,,
522,0.013,,
523,0.012,,
524,0.012,,
525,0.012,,
526,0.012,,
527,0.012,,
528,0.013,,
529,0.013,,
530,0.013,,
531,0.013,,
532,0.013,,
533,0.013,,
534,0.013,,
535,0.014,,
536,0.013,,
537,0.012,,
538,0.012,,
539,0.013,,
540,0.013,,
541,0.013,,
542,0.014,,
543,0.014,,
544,0.013,,
545,0.013,,
546,0.013,,
547,0.013,,
548,0.013,,
549,0.012,,
550,0.012,,
551,0.013,,
552,0.013,,
553,0.011,,
554,0.012,,
555,0.012,,
556,0.013,,
557,0.013,,
558,0.012,,
559,0.012,,
560,0.012,,
561,0.011,,
562,0.011,,
563,0.011,,
564,0.011,,
565,0.011,,
566,0.011,,
567,0.011,,
568,0.012,,
569,0.011,,
570,0.011,,
571,0.012,,
572,0.011,,
573,0.011,,
574,0.011,,
575,0.012,,
576,0.013,,
577,0.012,,
578,0.012,,
579,0.011,,
580,0.011,,
581,0.012,,
582,0.012,,
583,0.011,,
584,0.012,,
585,0.011,,
586,0.011,,
587,0.012,,
588,0.011,,
589,0.011,,
590,0.011,,
591,0.011,,
592,0.011,,
593,0.011,,
594,0.011,,
595,0.012,,
596,0.013,,
597,0.012,,
598,0.013,,
599,0.012,,
600,0.012,,
601,0.013,,
602,0.013,,
603,0.012,,
604,0.012,,
605,0.012,,
606,0.012,,
607,0.011,,
608,0.011,,
609,0.011,,
610,0.012,,
611,0.011,,
612,0.012,,
613,0.011,,
614,0.011,,
615,0.011,,
616,0.011,,
617,0.012,,
618,0.011,,
619,0.012,,
620,0.012,,
621,0.012,,
622,0.012,,
623,0.011,,
624,0.012,,
625,0.013,,
626,0.013,,
