timestamp,latitude,longitude,Temperature,Humidity,Dust Pulse Ratio,Dust Count,PM 2.5,CO,Signal Strength,Fan Speed,Uptime,echemVdd,echemVin,tempDelta,ppmRaw,uutComp,volt2diff,volt1diff,volt3
2015-05-15 19:20:29.250700+00:00,,,26.27,35.45,0.0625,1161.8,8.48615695001,-3.37,,,,,,,5.3002,3.05980467,611.9609,-1023.625,
2015-05-15 19:30:29.142031+00:00,,,28.52,31.32,0.0667,1248.26,8.72688199985,-4.98,,,,,,,3.5462,2.04724597,409.4492,-1023.6367,
2015-05-15 19:40:29.229013+00:00,,,29.76,29.35,0.0785,1503.81,10.2137690128,-0.83,,,,,,,3.5711,2.06160163,412.3203,-135.6641,
2015-05-15 19:50:29.503772+00:00,,,30.71,28.17,0.0666,1246.31,8.29679523698,1.15,,,,,,,2.937,1.69554686,339.1094,-51.3594,
2015-05-15 20:00:29.480993+00:00,,,31.48,26.84,0.0634,1179.93,7.6591917419,1.67,,,,,,,2.614,1.50904297,301.8086,-24.5352,
2015-05-15 20:10:30.034163+00:00,,,31.99,25.91,0.0712,1343.54,8.55365624891,1.78,19,11744.13,0.04,4.9062,11.821,,2.3108,1.33400392,266.8008,-11.6641,1024.2421
2015-05-15 20:20:29.411589+00:00,,,32.46,25.26,0.062,1152.18,7.23000647126,1.76,,,,,,,2.1145,1.22070312,244.1406,-6.0313,
2015-05-15 20:30:29.733256+00:00,,,32.85,24.86,0.072,1360.5,8.45829607986,1.68,,,,,,,1.933,1.11591792,223.1836,-3.25,
2015-05-15 20:40:29.744676+00:00,,,33.2,24.56,0.0718,1356.56,8.37358849628,1.71,,,,,,,1.862,1.07494139,214.9883,0.1719,
2015-05-15 20:50:29.918473+00:00,,,33.47,24.41,0.0683,1281.6,7.88208329245,1.61,,,,,,,1.7479,1.00904297,201.8086,0.3789,
2015-05-15 21:00:30.157047+00:00,,,33.71,24.56,0.0616,1142.5,7.05226813189,1.4,,,,,,,1.5233,0.87939453,175.8789,0.3633,
2015-05-15 21:10:29.899465+00:00,,,33.86,24.31,0.0702,1321.34,8.10655750619,1.31,18,11986.59,0.08,4.9062,11.821,,1.3985,0.80734367,161.4687,1.1094,1024.289
2015-05-15 21:20:29.837810+00:00,,,34.01,24.48,0.0653,1218.0,7.50373365473,1.17,,,,,,,1.3137,0.75839843,151.6797,-1.1445,
2015-05-15 21:20:58.569276+00:00,,,34.01,24.48,0.0,214.0,1.31838998531,5.4,18,12257.11,0.0,4.9062,11.821,,1.3355,0.77095704,154.1914,138.9336,1024.2734
2015-05-15 21:30:43.389092+00:00,,,34.3,24.28,0.0657,1227.42,7.52477346734,1.05,,,,,,,1.1827,0.68279294,136.5586,-0.8437,
2015-05-15 21:40:43.049746+00:00,,,34.41,23.8,0.0718,1356.21,8.21438607442,0.95,,,,,,,1.0745,0.620332,124.0664,-0.9531,
2015-05-15 21:50:43.307389+00:00,,,34.36,23.75,0.0719,1357.28,8.21029847971,0.93,,,,,,,1.0122,0.58435544,116.8711,0.0586,
2015-05-15 22:00:44.002152+00:00,,,34.23,23.85,0.0651,1214.57,7.3659231552,0.91,,,,,,,0.9748,0.56275391,112.5508,0.7969,
2015-05-15 22:10:43.518067+00:00,,,34.08,24.03,0.087,1701.92,10.3688095342,0.84,,,,,,,0.9448,0.5454297,109.0859,-0.8398,
2015-05-15 22:20:43.708875+00:00,,,34.23,23.98,0.0776,1484.09,9.03028402248,0.67,18,12052.82,0.04,4.9062,11.8363,,0.9336,0.53894529,107.7891,-6.1797,1024.2851
2015-05-15 22:30:43.653317+00:00,,,34.38,23.67,0.0729,1379.24,8.3258935833,0.63,,,,,,,0.8557,0.49402341,98.8047,-5.1484,
2015-05-15 22:40:43.575549+00:00,,,34.5,23.38,0.0713,1344.14,8.05249558547,0.59,,,,,,,0.8232,0.47521486,95.043,-5.3906,
2015-05-15 22:50:43.566957+00:00,,,34.58,23.2,0.066,1233.08,7.35169536891,0.64,,,,,,,0.8096,0.46740236,93.4805,-3.1328,
2015-05-15 23:00:44.249283+00:00,,,34.7,22.87,0.0793,1522.96,8.9986177587,0.63,,,,,,,0.8046,0.46449222,92.8984,-3.3789,
2015-05-15 23:10:43.968518+00:00,,,34.76,22.87,0.061,1131.87,6.68780892639,0.56,,,,,,,0.7949,0.45890626,91.7813,-5.6172,
2015-05-15 23:20:44.490935+00:00,,,34.81,22.47,0.0648,1209.01,7.0638453624,0.58,17,12029.29,0.08,4.9062,11.8516,,0.7954,0.45919923,91.8398,-4.9023,1024.2968
2015-05-15 23:30:43.944650+00:00,,,34.86,22.37,0.0648,1207.22,7.03322654895,0.55,,,,,,,0.7778,0.44902343,89.8047,-5.418,
2015-05-15 23:40:44.280543+00:00,,,34.87,22.19,0.0679,1272.38,7.37433255639,0.48,,,,,,,0.771,0.44507813,89.0156,-7.5039,
2015-05-15 23:50:50.427355+00:00,,,34.86,22.04,0.0618,1146.41,6.61509467938,0.38,,,,,,,0.7092,0.40939455,81.8789,-9.0039,
2015-05-16 00:31:24.789215+00:00,,,34.68,22.22,0.0712,1343.28,7.79204951834,0.28,,,,,,,0.6283,0.36273436,72.5469,-9.6875,
2015-05-16 00:41:24.597308+00:00,,,34.5,22.29,0.069,1294.92,7.52678649614,0.4,,,,,,,0.6376,0.36808595,73.6172,-5.918,
2015-05-16 17:29:34.151836+00:00,,,20.4,49.97,0.0,214.0,1.55769723618,25.03,19,11415.15,0.0,4.9216,11.775,,34.0263,19.64336013,3928.6718,-1007.625,1007.8594
2015-05-16 17:39:20.788063+00:00,,,23.81,44.15,0.1637,4016.88,30.1253024531,-4.77,,,,,,,3.9009,2.25197267,450.3945,-1023.625,
2015-05-16 17:49:20.458064+00:00,,,27.11,36.17,0.1422,3272.73,24.0361662818,-6.38,,,,,,,2.1146,1.2207812,244.1562,-1023.6406,
2015-05-16 17:59:21.005146+00:00,,,28.96,33.89,0.1505,3551.22,25.5784849445,1.13,,,,,,,2.0502,1.18359375,236.7187,-97.5039,
2015-05-16 18:09:21.481781+00:00,,,29.82,32.49,0.1531,3641.15,25.8315275665,0.27,,,,,,,1.7845,1.03021478,206.043,-45.3086,
2015-05-16 18:19:20.787743+00:00,,,30.3,31.99,0.1542,3678.54,25.9398413994,0.87,,,,,,,1.7253,0.99599609,199.1992,-23.7617,
2015-05-16 18:29:22.240602+00:00,,,30.78,31.17,0.1606,3906.2,27.2543260387,1.66,19,12351.34,0.04,4.9062,11.8363,,2.1133,1.21998047,243.9961,-9.6602,1024.25
2015-05-16 18:39:21.813295+00:00,,,31.27,30.47,0.1542,3680.65,25.4303456207,2.05,,,,,,,2.319,1.33873045,267.7461,-2.8008,
