Instrument Name,DustTrak II
Model Number,8530
Serial Number,8530100707
Firmware Version,2.10
Calibration Date,06/18/2012
Test Name,8530C_2-5_009
Test Start Time,02:54:48 PM
Test Start Date,07/23/2012
Test Length [D:H:M],0:2:18
Test Interval [M:S],0:1
Mass Average [mg/m3],0.020
Mass Minimum [mg/m3],0.005
Mass Maximum [mg/m3],0.365
Mass TWA [mg/m3],0.006
Photometric User Cal,1.00
Flow User Cal,1.00
Errors,
Number of Samples,8337

Elapsed Time [s],Mass [mg/m3],Alarms,Errors
1,0.025,,
2,0.024,,
3,0.024,,
4,0.026,,
5,0.025,,
6,0.023,,
7,0.023,,
8,0.023,,
9,0.025,,
10,0.025,,
11,0.024,,
12,0.025,,
13,0.024,,
14,0.022,,
15,0.023,,
16,0.022,,
17,0.024,,
18,0.025,,
19,0.024,,
20,0.025,,
21,0.025,,
22,0.025,,
23,0.023,,
24,0.023,,
25,0.025,,
26,0.023,,
27,0.024,,
28,0.023,,
29,0.022,,
30,0.021,,
31,0.022,,
32,0.024,,
33,0.026,,
34,0.025,,
35,0.025,,
36,0.025,,
37,0.025,,
38,0.023,,
39,0.023,,
40,0.026,,
41,0.023,,
42,0.020,,
43,0.021,,
44,0.022,,
45,0.023,,
46,0.024,,
47,0.023,,
48,0.024,,
49,0.023,,
50,0.022,,
51,0.025,,
52,0.024,,
53,0.022,,
54,0.022,,
55,0.025,,
56,0.023,,
57,0.024,,
58,0.023,,
59,0.023,,
60,0.029,,
61,0.030,,
62,0.025,,
63,0.025,,
64,0.026,,
65,0.027,,
66,0.026,,
67,0.026,,
68,0.026,,
69,0.028,,
70,0.027,,
71,0.026,,
72,0.024,,
73,0.022,,
74,0.022,,
75,0.023,,
76,0.023,,
77,0.024,,
78,0.025,,
79,0.024,,
80,0.025,,
81,0.025,,
82,0.024,,
83,0.023,,
84,0.024,,
85,0.024,,
86,0.025,,
87,0.024,,
88,0.024,,
89,0.025,,
90,0.025,,
91,0.023,,
92,0.028,,
93,0.033,,
94,0.025,,
95,0.024,,
96,0.025,,
97,0.026,,
98,0.027,,
99,0.026,,
100,0.023,,
101,0.025,,
102,0.024,,
103,0.024,,
104,0.025,,
105,0.024,,
106,0.023,,
107,0.025,,
108,0.025,,
109,0.024,,
110,0.024,,
111,0.024,,
112,0.025,,
113,0.028,,
114,0.095,,
115,0.365,,
116,0.344,,
117,0.210,,
118,0.026,,
119,0.024,,
120,0.024,,
121,0.027,,
122,0.025,,
123,0.024,,
124,0.024,,
125,0.022,,
