Instrument Name,DustTrak II
Model Number,8530
Serial Number,8530100707
Firmware Version,2.8
Calibration Date,06/27/2011
Test Name,8530C_2-5_004
Test Start Time,11:04:44 AM
Test Start Date,12/21/2011
Test Length [D:H:M],0:0:49
Test Interval [M:S],0:1
Mass Average [mg/m3],0.079
Mass Minimum [mg/m3],0.027
Mass Maximum [mg/m3],0.515
Mass TWA [mg/m3],0.008
Photometric User Cal,1.00
Flow User Cal,1.00
Errors,
Number of Samples,2944

Elapsed Time [s],Mass [mg/m3],Alarms,Errors
1,0.085,,
2,0.085,,
3,0.084,,
4,0.083,,
5,0.082,,
6,0.082,,
7,0.083,,
8,0.082,,
9,0.082,,
10,0.082,,
11,0.080,,
12,0.079,,
13,0.082,,
14,0.081,,
15,0.081,,
16,0.082,,
17,0.082,,
18,0.083,,
19,0.083,,
20,0.080,,
21,0.079,,
22,0.078,,
23,0.080,,
24,0.082,,
25,0.082,,
26,0.083,,
27,0.082,,
28,0.081,,
29,0.081,,
30,0.082,,
31,0.082,,
32,0.081,,
33,0.081,,
34,0.082,,
35,0.080,,
36,0.081,,
37,0.083,,
38,0.082,,
39,0.081,,
40,0.082,,
41,0.082,,
42,0.079,,
43,0.079,,
44,0.080,,
45,0.082,,
46,0.080,,
47,0.081,,
48,0.080,,
49,0.081,,
50,0.080,,
51,0.078,,
52,0.078,,
53,0.081,,
54,0.083,,
55,0.082,,
56,0.080,,
57,0.081,,
58,0.079,,
59,0.081,,
60,0.081,,
61,0.082,,
62,0.082,,
63,0.083,,
64,0.083,,
65,0.081,,
66,0.081,,
67,0.079,,
68,0.078,,
69,0.079,,
70,0.082,,
71,0.083,,
72,0.080,,
73,0.078,,
74,0.079,,
75,0.079,,
76,0.079,,
77,0.081,,
78,0.081,,
79,0.079,,
80,0.079,,
81,0.080,,
82,0.080,,
83,0.079,,
84,0.080,,
85,0.080,,
86,0.080,,
87,0.079,,
88,0.079,,
89,0.082,,
90,0.082,,
91,0.081,,
92,0.081,,
93,0.081,,
94,0.078,,
95,0.078,,
96,0.080,,
97,0.081,,
98,0.081,,
99,0.082,,
100,0.083,,
101,0.082,,
102,0.080,,
103,0.080,,
104,0.081,,
105,0.082,,
106,0.081,,
107,0.079,,
108,0.078,,
109,0.082,,
110,0.081,,
111,0.078,,
112,0.079,,
113,0.080,,
114,0.079,,
