Instrument Name,DustTrak II
Model Number,8530
Serial Number,8530100707
Firmware Version,2.10
Calibration Date,06/18/2012
Test Name,8530C_2-5_004
Test Start Time,11:50:07 AM
Test Start Date,04/10/2013
Test Length [D:H:M],0:0:55
Test Interval [M:S],0:1
Mass Average [mg/m3],0.009
Mass Minimum [mg/m3],0.001
Mass Maximum [mg/m3],0.094
Mass TWA [mg/m3],0.001
Photometric User Cal,1.00
Flow User Cal,1.00
Errors,
Number of Samples,3332

Elapsed Time [s],Mass [mg/m3],Alarms,Errors
1,0.014,,
2,0.015,,
3,0.014,,
4,0.011,,
5,0.012,,
6,0.012,,
7,0.011,,
8,0.011,,
9,0.013,,
10,0.014,,
11,0.010,,
12,0.011,,
13,0.011,,
14,0.010,,
15,0.011,,
16,0.011,,
17,0.012,,
18,0.010,,
19,0.010,,
20,0.011,,
21,0.011,,
22,0.011,,
23,0.012,,
24,0.012,,
25,0.011,,
26,0.011,,
27,0.011,,
28,0.010,,
29,0.010,,
30,0.012,,
31,0.011,,
32,0.011,,
33,0.011,,
34,0.010,,
35,0.010,,
36,0.009,,
37,0.010,,
38,0.010,,
39,0.010,,
40,0.011,,
41,0.010,,
42,0.011,,
43,0.012,,
44,0.010,,
45,0.010,,
46,0.012,,
47,0.011,,
48,0.010,,
49,0.009,,
50,0.009,,
51,0.010,,
52,0.012,,
53,0.012,,
54,0.011,,
55,0.012,,
56,0.013,,
57,0.011,,
58,0.011,,
59,0.011,,
60,0.011,,
61,0.010,,
62,0.010,,
63,0.011,,
64,0.012,,
65,0.012,,
66,0.011,,
67,0.011,,
68,0.010,,
69,0.011,,
70,0.011,,
71,0.010,,
72,0.010,,
73,0.011,,
74,0.011,,
75,0.011,,
76,0.012,,
77,0.012,,
78,0.010,,
79,0.011,,
80,0.011,,
81,0.011,,
82,0.011,,
83,0.010,,
84,0.010,,
85,0.010,,
86,0.011,,
87,0.011,,
88,0.010,,
89,0.010,,
90,0.013,,
91,0.014,,
92,0.012,,
93,0.012,,
94,0.010,,
95,0.010,,
96,0.010,,
97,0.011,,
98,0.011,,
99,0.012,,
100,0.010,,
101,0.011,,
102,0.011,,
103,0.012,,
104,0.012,,
105,0.011,,
106,0.014,,
107,0.011,,
108,0.011,,
109,0.010,,
110,0.013,,
111,0.013,,
112,0.010,,
113,0.011,,
114,0.012,,
115,0.011,,
116,0.011,,
117,0.012,,
118,0.012,,
119,0.012,,
120,0.011,,
121,0.012,,
122,0.012,,
